brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Nike,Loyal Customer,Winter Clearance Carnival,370262.71,135,2742.69,503.87,4965.37
Nike,Loyal Customer,Winter Wonders Sale,447873.99,162,2764.65,568.75,4992.09
Nike,Occasional Shopper,12 Days of Deals,396883.69,144,2756.14,505.19,4972.50
Nike,Occasional Shopper,Autumn Deals Drive,416953.61,158,2638.95,596.17,4999.75
Nike,Occasional Shopper,BOGO Blitz,366529.65,132,2776.74,538.28,4984.94
Nike,Occasional Shopper,Back to School Boost,380907.81,142,2682.45,500.65,4927.94
Nike,Occasional Shopper,Birthday Bash Sale,338119.61,132,2561.51,524.08,4987.98
Nike,Occasional Shopper,Black Friday Blowout,390790.40,138,2831.81,606.28,4987.76
Nike,Occasional Shopper,Cart Crasher Campaign,344902.46,125,2759.22,515.04,4977.25
Nike,Occasional Shopper,Cashback Carnival,360046.94,132,2727.63,547.02,4981.41
Nike,Occasional Shopper,Clearance Countdown,380885.22,142,2682.29,549.55,4945.64
Nike,Occasional Shopper,Countdown to Savings,363375.76,129,2816.87,637.60,4925.72
Nike,Occasional Shopper,Customer Appreciation Week,375092.09,131,2863.30,603.19,4988.56
Nike,Occasional Shopper,Cyber Monday Mania,349688.67,130,2689.91,520.22,4942.89
Nike,Occasional Shopper,Deal of the Month,394676.10,140,2819.12,541.10,4995.46
Nike,Occasional Shopper,Double Points Bonanza,396692.51,136,2916.86,537.04,4990.29
Nike,Occasional Shopper,Early Bird Specials,347591.36,121,2872.66,501.20,4999.19
Nike,Occasional Shopper,End of Season Sale,352526.85,128,2754.12,506.38,4968.18
Nike,Occasional Shopper,Exclusive Insider Offers,389319.49,151,2578.27,511.61,4992.82
Nike,Occasional Shopper,Festive Fever Promo,378419.93,135,2803.11,519.19,4940.74
Nike,Occasional Shopper,Final Call Frenzy,332598.67,124,2682.25,508.36,4941.07
Nike,Occasional Shopper,Flash Frenzy Friday,370138.76,129,2869.29,536.75,4995.14
Nike,Occasional Shopper,"Gift More, Spend Less",395155.74,145,2725.21,522.13,4966.25
Nike,Occasional Shopper,Golden Hour Bargains,434090.49,160,2713.07,548.26,4974.45
Nike,Occasional Shopper,Green Weekend Deals,388347.26,136,2855.49,531.87,4972.93
Nike,Occasional Shopper,Happy Hour Discounts,356376.92,128,2784.19,608.55,4964.85
Nike,Occasional Shopper,Holiday Shopping Rush,340767.11,131,2601.28,512.62,4981.59
Nike,Occasional Shopper,Hot Picks Promo,433499.53,159,2726.41,510.06,4978.45
Nike,Occasional Shopper,Instant Gratification Sale,355529.98,145,2451.93,516.47,4940.54
Nike,Occasional Shopper,Limited Time Treasures,388676.75,138,2816.50,576.52,4996.93
Nike,Occasional Shopper,Loyalty Rewards Blast,376590.66,134,2810.38,515.85,4904.86
Nike,Occasional Shopper,Mega Weekend Bonanza,385480.09,132,2920.30,615.99,4983.61
Nike,Occasional Shopper,Mid-Year Madness,346395.66,125,2771.17,556.96,4917.42
Nike,Occasional Shopper,Midnight Madness,308318.65,116,2657.92,513.39,4969.17
Nike,Occasional Shopper,Mystery Discount Days,387256.83,139,2786.02,530.00,4998.21
Nike,Occasional Shopper,New Arrival Showcase,381407.42,146,2612.38,508.18,4943.20
Nike,Occasional Shopper,New Product Launch Promo,355622.73,132,2694.11,503.65,4927.25
Nike,Occasional Shopper,New Year Kickoff,377245.86,131,2879.74,513.60,4987.30
Nike,Occasional Shopper,Price Drop Parade,389991.99,143,2727.22,521.09,4976.11
Nike,Occasional Shopper,Red Tag Clearance,408073.90,142,2873.76,532.81,4985.84
Nike,Occasional Shopper,Seasonal Surprise Box,463729.94,165,2810.48,507.61,4981.63
Nike,Occasional Shopper,Shop & Save Spectacular,351838.10,130,2706.45,509.08,4974.55
Nike,Occasional Shopper,Smart Shopper Week,368247.74,138,2668.46,521.75,4920.10
Nike,Occasional Shopper,Spring Refresh Event,399574.11,135,2959.81,503.69,4993.39
Nike,Occasional Shopper,Spring Splash Discounts,295356.18,116,2546.17,518.85,4962.93
Nike,Occasional Shopper,Summer Sizzle Promo,377410.78,136,2775.08,504.99,4998.50
Nike,Occasional Shopper,Super Savings Week,387702.45,146,2655.50,525.88,4970.25
Nike,Occasional Shopper,Ultimate Value Event,387414.17,137,2827.84,502.13,4979.85
Nike,Occasional Shopper,VIP Access Sale,403484.56,138,2923.80,654.78,4986.22
Nike,Occasional Shopper,Weekend Warrior Specials,329317.44,130,2533.21,556.30,4810.42
Nike,Occasional Shopper,Winter Clearance Carnival,294532.59,113,2606.48,501.25,4981.70
Nike,Occasional Shopper,Winter Wonders Sale,355447.27,129,2755.41,532.56,4985.64
Nike,Online Shopper,12 Days of Deals,376437.37,137,2747.72,550.44,4942.74
Nike,Online Shopper,Autumn Deals Drive,427766.18,149,2870.91,534.94,4988.18
Nike,Online Shopper,BOGO Blitz,321738.35,125,2573.91,524.20,4976.04
Nike,Online Shopper,Back to School Boost,394002.93,127,3102.39,577.23,4974.99
Nike,Online Shopper,Birthday Bash Sale,345872.98,118,2931.13,552.36,4959.10
Nike,Online Shopper,Black Friday Blowout,307220.78,115,2671.49,531.54,4992.36
Nike,Online Shopper,Cart Crasher Campaign,349563.20,139,2514.84,534.29,4964.82
Nike,Online Shopper,Cashback Carnival,294078.05,110,2673.44,522.42,4995.11
Nike,Online Shopper,Clearance Countdown,378886.14,136,2785.93,564.15,4974.38
Nike,Online Shopper,Countdown to Savings,296332.79,115,2576.81,501.71,4862.83
Nike,Online Shopper,Customer Appreciation Week,395665.74,144,2747.68,523.80,4979.15
Nike,Online Shopper,Cyber Monday Mania,404674.27,148,2734.29,527.14,4996.11
Nike,Online Shopper,Deal of the Month,326635.12,126,2592.34,554.77,4979.75
Nike,Online Shopper,Double Points Bonanza,394453.05,137,2879.22,513.51,4952.30
Nike,Online Shopper,Early Bird Specials,426887.47,147,2904.00,543.61,4996.32
Nike,Online Shopper,End of Season Sale,351255.76,139,2527.02,529.01,4851.48
Nike,Online Shopper,Exclusive Insider Offers,386325.89,134,2883.03,500.29,4963.62
Nike,Online Shopper,Festive Fever Promo,307853.17,113,2724.36,503.50,4945.31
Nike,Online Shopper,Final Call Frenzy,390036.37,131,2977.38,583.03,4958.26
Nike,Online Shopper,Flash Frenzy Friday,399742.90,138,2896.69,520.08,4996.44
Nike,Online Shopper,"Gift More, Spend Less",335564.33,118,2843.77,505.29,4992.10
Nike,Online Shopper,Golden Hour Bargains,311515.46,115,2708.83,604.59,4882.58
Nike,Online Shopper,Green Weekend Deals,384720.60,143,2690.35,508.30,4978.53
Nike,Online Shopper,Happy Hour Discounts,360725.72,117,3083.13,702.46,4997.02
Nike,Online Shopper,Holiday Shopping Rush,408839.18,147,2781.22,509.19,4978.01
Nike,Online Shopper,Hot Picks Promo,375211.20,132,2842.51,568.60,4978.48
Nike,Online Shopper,Instant Gratification Sale,330574.88,117,2825.43,590.63,4990.16
Nike,Online Shopper,Limited Time Treasures,386723.97,139,2782.19,525.80,4934.12
Nike,Online Shopper,Loyalty Rewards Blast,388126.39,145,2676.73,524.19,4977.09
Nike,Online Shopper,Mega Weekend Bonanza,382660.98,135,2834.53,509.61,4964.16
Nike,Online Shopper,Mid-Year Madness,375607.49,129,2911.69,503.75,4937.35
Nike,Online Shopper,Midnight Madness,399993.14,134,2985.02,592.27,4953.20
Nike,Online Shopper,Mystery Discount Days,371077.87,129,2876.57,515.08,4993.54
Nike,Online Shopper,New Arrival Showcase,386070.66,136,2838.75,521.29,4994.65
Nike,Online Shopper,New Product Launch Promo,360146.02,124,2904.40,507.14,4956.07
Nike,Online Shopper,New Year Kickoff,406816.17,142,2864.90,536.86,4984.36
Nike,Online Shopper,Price Drop Parade,369422.59,136,2716.34,505.80,4913.18
Nike,Online Shopper,Red Tag Clearance,302437.64,118,2563.03,525.56,4966.80
Nike,Online Shopper,Seasonal Surprise Box,327147.35,132,2478.39,506.76,4952.20
Nike,Online Shopper,Shop & Save Spectacular,370359.81,134,2763.88,541.58,4995.87
Nike,Online Shopper,Smart Shopper Week,422022.11,149,2832.36,572.54,4987.87
Nike,Online Shopper,Spring Refresh Event,344618.27,124,2779.18,500.43,4940.75
Nike,Online Shopper,Spring Splash Discounts,346077.08,128,2703.73,517.21,4982.46
Nike,Online Shopper,Summer Sizzle Promo,377425.80,142,2657.93,505.27,4933.18
Nike,Online Shopper,Super Savings Week,324239.59,114,2844.21,523.55,4994.88
Nike,Online Shopper,Ultimate Value Event,381470.65,138,2764.28,509.98,4975.68
Nike,Online Shopper,VIP Access Sale,383900.59,140,2742.15,527.65,4989.88
Nike,Online Shopper,Weekend Warrior Specials,367217.95,143,2567.96,508.00,4996.67
Nike,Online Shopper,Winter Clearance Carnival,397177.35,136,2920.42,503.08,4998.41
Nike,Online Shopper,Winter Wonders Sale,342199.63,126,2715.87,502.80,4975.47
Nike,Premium Shopper,12 Days of Deals,351410.84,133,2642.19,506.25,4999.67
Nike,Premium Shopper,Autumn Deals Drive,349945.53,125,2799.56,549.59,4986.62
Nike,Premium Shopper,BOGO Blitz,374611.32,130,2881.63,542.26,4973.13
Nike,Premium Shopper,Back to School Boost,332200.58,123,2700.82,616.58,4988.01
Nike,Premium Shopper,Birthday Bash Sale,359744.21,132,2725.33,551.57,4874.63
Nike,Premium Shopper,Black Friday Blowout,423525.36,151,2804.80,510.23,4960.98
Nike,Premium Shopper,Cart Crasher Campaign,385398.43,130,2964.60,558.36,4956.41
Nike,Premium Shopper,Cashback Carnival,360186.14,135,2668.05,500.72,4971.28
Nike,Premium Shopper,Clearance Countdown,408650.35,140,2918.93,538.79,4994.91
Nike,Premium Shopper,Countdown to Savings,431442.45,155,2783.50,549.28,4912.19
Nike,Premium Shopper,Customer Appreciation Week,411918.01,139,2963.44,534.61,4996.89
Nike,Premium Shopper,Cyber Monday Mania,383609.64,133,2884.28,534.38,4993.48
Nike,Premium Shopper,Deal of the Month,369528.77,140,2639.49,532.76,4951.61
Nike,Premium Shopper,Double Points Bonanza,429907.57,152,2828.34,509.65,4979.52
Nike,Premium Shopper,Early Bird Specials,365274.88,135,2705.74,523.42,4991.74
Nike,Premium Shopper,End of Season Sale,336617.66,120,2805.15,563.93,4991.27
Nike,Premium Shopper,Exclusive Insider Offers,362801.77,129,2812.42,513.90,4962.12
Nike,Premium Shopper,Festive Fever Promo,374779.28,135,2776.14,569.03,4967.48
Nike,Premium Shopper,Final Call Frenzy,382814.28,143,2677.02,502.59,4938.88
Nike,Premium Shopper,Flash Frenzy Friday,370567.67,135,2744.95,520.92,4992.34
Nike,Premium Shopper,"Gift More, Spend Less",286908.00,106,2706.68,582.21,4991.11
Nike,Premium Shopper,Golden Hour Bargains,351132.29,131,2680.40,525.42,4964.89
Nike,Premium Shopper,Green Weekend Deals,348734.67,130,2682.57,503.13,4906.47
Nike,Premium Shopper,Happy Hour Discounts,427280.76,138,3096.24,608.35,4983.25
Nike,Premium Shopper,Holiday Shopping Rush,350612.67,125,2804.90,514.56,4998.76
Nike,Premium Shopper,Hot Picks Promo,386381.43,140,2759.87,520.92,4997.81
Nike,Premium Shopper,Instant Gratification Sale,369966.03,127,2913.12,529.97,4935.27
Nike,Premium Shopper,Limited Time Treasures,412067.56,145,2841.85,525.94,4995.92
Nike,Premium Shopper,Loyalty Rewards Blast,306827.16,112,2739.53,509.26,4932.60
Nike,Premium Shopper,Mega Weekend Bonanza,355997.67,127,2803.13,504.47,4868.27
Nike,Premium Shopper,Mid-Year Madness,373268.18,137,2724.59,539.06,4979.78
Nike,Premium Shopper,Midnight Madness,343258.43,125,2746.07,564.79,4910.73
Nike,Premium Shopper,Mystery Discount Days,381285.33,146,2611.54,503.54,4999.19
Nike,Premium Shopper,New Arrival Showcase,367357.09,135,2721.16,517.75,4992.57
Nike,Premium Shopper,New Product Launch Promo,264187.05,105,2516.07,518.54,4792.01
Nike,Premium Shopper,New Year Kickoff,398835.47,137,2911.21,522.74,4951.96
Nike,Premium Shopper,Price Drop Parade,333505.51,120,2779.21,550.47,4991.55
Nike,Premium Shopper,Red Tag Clearance,424981.00,149,2852.22,502.58,4993.59
Nike,Premium Shopper,Seasonal Surprise Box,426230.94,142,3001.63,500.31,4976.76
Nike,Premium Shopper,Shop & Save Spectacular,341681.17,122,2800.67,635.11,4963.85
Nike,Premium Shopper,Smart Shopper Week,344828.66,126,2736.74,534.11,4996.44
Nike,Premium Shopper,Spring Refresh Event,410142.91,150,2734.29,529.72,4919.91
Nike,Premium Shopper,Spring Splash Discounts,344770.76,120,2873.09,508.64,4997.44
Nike,Premium Shopper,Summer Sizzle Promo,376687.41,142,2652.73,566.82,4959.46
Nike,Premium Shopper,Super Savings Week,322471.22,111,2905.15,572.83,4932.01
Nike,Premium Shopper,Ultimate Value Event,318114.22,116,2742.36,506.18,4981.61
Nike,Premium Shopper,VIP Access Sale,346038.69,125,2768.31,582.36,4980.75
Nike,Premium Shopper,Weekend Warrior Specials,323111.81,119,2715.23,500.79,4948.39
Nike,Premium Shopper,Winter Clearance Carnival,336991.43,122,2762.22,638.99,4972.12
Nike,Premium Shopper,Winter Wonders Sale,396799.50,133,2983.45,598.16,4929.57
Panasonic,Budget Shopper,12 Days of Deals,147466.40,55,2681.21,531.59,4985.32
Panasonic,Budget Shopper,Autumn Deals Drive,147225.53,53,2777.84,575.45,4929.43
Panasonic,Budget Shopper,BOGO Blitz,148684.74,53,2805.37,505.45,4958.10
Panasonic,Budget Shopper,Back to School Boost,204815.51,73,2805.69,511.72,4931.97
Panasonic,Budget Shopper,Birthday Bash Sale,194752.77,63,3091.31,514.98,4934.70
Panasonic,Budget Shopper,Black Friday Blowout,205439.27,72,2853.32,527.81,4950.03
Panasonic,Budget Shopper,Cart Crasher Campaign,172648.17,58,2976.69,539.92,4988.86
Panasonic,Budget Shopper,Cashback Carnival,156639.61,64,2447.49,566.33,4903.29
Panasonic,Budget Shopper,Clearance Countdown,214124.25,76,2817.42,537.57,4998.92
Panasonic,Budget Shopper,Countdown to Savings,179122.40,63,2843.21,747.22,4974.65
Panasonic,Budget Shopper,Customer Appreciation Week,165224.30,57,2898.67,518.89,4839.01
Panasonic,Budget Shopper,Cyber Monday Mania,177127.66,67,2643.70,549.95,4894.47
Panasonic,Budget Shopper,Deal of the Month,169511.68,65,2607.87,502.25,4919.77
Panasonic,Budget Shopper,Double Points Bonanza,183401.29,68,2697.08,500.59,4998.12
Panasonic,Budget Shopper,Early Bird Specials,205888.13,72,2859.56,512.16,4977.91
Panasonic,Budget Shopper,End of Season Sale,149225.94,65,2295.78,578.01,4966.24
Panasonic,Budget Shopper,Exclusive Insider Offers,188454.96,66,2855.38,560.48,4976.68
Panasonic,Budget Shopper,Festive Fever Promo,140717.26,56,2512.81,603.78,4860.68
Panasonic,Budget Shopper,Final Call Frenzy,203693.56,67,3040.20,585.25,4727.95
Panasonic,Budget Shopper,Flash Frenzy Friday,155395.71,54,2877.70,565.86,4989.37
Panasonic,Budget Shopper,"Gift More, Spend Less",185549.38,58,3199.13,672.68,4811.76
Panasonic,Budget Shopper,Golden Hour Bargains,181287.46,70,2589.82,506.49,4995.35
Panasonic,Budget Shopper,Green Weekend Deals,178013.61,64,2781.46,503.08,4883.11
Panasonic,Budget Shopper,Happy Hour Discounts,210368.11,77,2732.05,528.07,4961.76
Panasonic,Budget Shopper,Holiday Shopping Rush,247172.44,87,2841.06,514.69,4999.40
Panasonic,Budget Shopper,Hot Picks Promo,174821.60,63,2774.95,609.18,4915.30
Panasonic,Budget Shopper,Instant Gratification Sale,176289.29,66,2671.05,528.39,4975.38
Panasonic,Budget Shopper,Limited Time Treasures,154341.42,57,2707.74,539.36,4930.49
Panasonic,Budget Shopper,Loyalty Rewards Blast,147298.59,60,2454.98,591.85,4766.59
Panasonic,Budget Shopper,Mega Weekend Bonanza,225818.73,73,3093.41,567.05,4996.39
Panasonic,Budget Shopper,Mid-Year Madness,200020.28,68,2941.47,507.87,4973.78
Panasonic,Budget Shopper,Midnight Madness,183770.29,70,2625.29,537.12,4943.94
Panasonic,Budget Shopper,Mystery Discount Days,175123.33,58,3019.37,500.80,4959.74
Panasonic,Budget Shopper,New Arrival Showcase,200801.69,72,2788.91,659.63,4969.72
Panasonic,Budget Shopper,New Product Launch Promo,205477.93,71,2894.06,501.09,4998.61
Panasonic,Budget Shopper,New Year Kickoff,210512.70,74,2844.77,501.31,4983.89
Panasonic,Budget Shopper,Price Drop Parade,188059.64,65,2893.23,645.67,4887.60
Panasonic,Budget Shopper,Red Tag Clearance,198247.20,66,3003.75,715.12,4993.50
Panasonic,Budget Shopper,Seasonal Surprise Box,174677.83,62,2817.38,522.75,4966.81
Panasonic,Budget Shopper,Shop & Save Spectacular,158376.04,56,2828.14,525.72,4910.88
Panasonic,Budget Shopper,Smart Shopper Week,127586.57,49,2603.81,565.53,4816.33
Panasonic,Budget Shopper,Spring Refresh Event,197462.76,69,2861.78,506.77,4903.73
Panasonic,Budget Shopper,Spring Splash Discounts,156374.11,53,2950.45,673.00,4994.40
Panasonic,Budget Shopper,Summer Sizzle Promo,121342.08,43,2821.91,800.28,4895.58
Panasonic,Budget Shopper,Super Savings Week,171013.32,58,2948.51,745.61,4995.54
Panasonic,Budget Shopper,Ultimate Value Event,222461.04,79,2815.96,635.58,4968.02
Panasonic,Budget Shopper,VIP Access Sale,175594.55,72,2438.81,572.27,4945.78
Panasonic,Budget Shopper,Weekend Warrior Specials,187335.20,63,2973.57,793.62,4985.78
Panasonic,Budget Shopper,Winter Clearance Carnival,196564.66,73,2692.67,580.73,4992.13
Panasonic,Budget Shopper,Winter Wonders Sale,149954.59,57,2630.78,557.59,4958.13
Panasonic,Churn Risk,12 Days of Deals,156021.41,56,2786.10,534.25,4996.82
Panasonic,Churn Risk,Autumn Deals Drive,184084.93,65,2832.08,500.20,4987.35
Panasonic,Churn Risk,BOGO Blitz,191491.67,72,2659.61,567.86,4966.60
Panasonic,Churn Risk,Back to School Boost,182117.35,65,2801.81,538.66,4950.78
Panasonic,Churn Risk,Birthday Bash Sale,174248.72,63,2765.85,519.56,4999.64
Panasonic,Churn Risk,Black Friday Blowout,186135.97,68,2737.29,564.74,4963.78
Panasonic,Churn Risk,Cart Crasher Campaign,164358.32,60,2739.31,502.87,4959.14
Panasonic,Churn Risk,Cashback Carnival,190342.07,66,2883.97,534.48,4934.17
Panasonic,Churn Risk,Clearance Countdown,175445.56,68,2580.08,542.57,4973.74
Panasonic,Churn Risk,Countdown to Savings,144780.35,59,2453.90,518.47,4830.15
Panasonic,Churn Risk,Customer Appreciation Week,179364.11,66,2717.64,593.12,4705.58
Panasonic,Churn Risk,Cyber Monday Mania,148652.83,51,2914.76,579.74,4957.86
Panasonic,Churn Risk,Deal of the Month,196796.97,68,2894.07,576.31,4985.11
Panasonic,Churn Risk,Double Points Bonanza,146060.29,54,2704.82,580.56,4820.71
Panasonic,Churn Risk,Early Bird Specials,196960.47,74,2661.63,659.90,4995.63
Panasonic,Churn Risk,End of Season Sale,189722.64,72,2635.04,504.36,4952.76
Panasonic,Churn Risk,Exclusive Insider Offers,192407.94,72,2672.33,580.51,4931.67
Panasonic,Churn Risk,Festive Fever Promo,255542.02,85,3006.38,639.73,4987.73
Panasonic,Churn Risk,Final Call Frenzy,216669.49,81,2674.93,501.57,4921.09
Panasonic,Churn Risk,Flash Frenzy Friday,149162.74,57,2616.89,502.31,4832.50
Panasonic,Churn Risk,"Gift More, Spend Less",173245.84,69,2510.81,551.02,4977.96
Panasonic,Churn Risk,Golden Hour Bargains,163585.51,64,2556.02,506.95,4987.21
Panasonic,Churn Risk,Green Weekend Deals,212964.07,68,3131.82,772.11,4952.61
Panasonic,Churn Risk,Happy Hour Discounts,203662.57,74,2752.20,561.29,4842.42
Panasonic,Churn Risk,Holiday Shopping Rush,183449.72,67,2738.06,509.01,4979.26
Panasonic,Churn Risk,Hot Picks Promo,165137.48,63,2621.23,533.15,4963.89
Panasonic,Churn Risk,Instant Gratification Sale,162613.64,63,2581.17,557.79,4893.26
Panasonic,Churn Risk,Limited Time Treasures,218455.01,74,2952.09,501.60,4873.75
Panasonic,Churn Risk,Loyalty Rewards Blast,134955.10,50,2699.10,862.44,4975.53
Panasonic,Churn Risk,Mega Weekend Bonanza,145366.00,52,2795.50,514.37,4998.53
Panasonic,Churn Risk,Mid-Year Madness,219669.04,72,3050.96,528.11,4992.50
Panasonic,Churn Risk,Midnight Madness,221364.37,77,2874.86,545.98,4983.03
Panasonic,Churn Risk,Mystery Discount Days,204362.81,69,2961.78,630.73,4983.01
Panasonic,Churn Risk,New Arrival Showcase,168829.31,66,2558.02,578.57,4954.06
Panasonic,Churn Risk,New Product Launch Promo,186168.28,64,2908.88,623.08,4898.23
Panasonic,Churn Risk,New Year Kickoff,167090.97,62,2695.02,588.04,4953.70
Panasonic,Churn Risk,Price Drop Parade,226420.56,77,2940.53,514.95,4981.91
Panasonic,Churn Risk,Red Tag Clearance,202889.69,78,2601.15,501.05,4871.14
Panasonic,Churn Risk,Seasonal Surprise Box,166574.35,60,2776.24,595.16,4844.26
Panasonic,Churn Risk,Shop & Save Spectacular,162831.04,65,2505.09,663.56,4848.82
Panasonic,Churn Risk,Smart Shopper Week,191199.17,79,2420.24,548.80,4957.00
Panasonic,Churn Risk,Spring Refresh Event,198834.08,73,2723.75,621.29,4934.63
Panasonic,Churn Risk,Spring Splash Discounts,182767.73,66,2769.21,559.03,4889.48
Panasonic,Churn Risk,Summer Sizzle Promo,159216.24,55,2894.84,739.42,4970.66
Panasonic,Churn Risk,Super Savings Week,211824.41,75,2824.33,546.25,4998.99
Panasonic,Churn Risk,Ultimate Value Event,253254.17,85,2979.46,665.00,4997.13
Panasonic,Churn Risk,VIP Access Sale,153573.27,61,2517.59,566.02,4896.78
Panasonic,Churn Risk,Weekend Warrior Specials,235516.78,74,3182.66,540.23,4979.37
Panasonic,Churn Risk,Winter Clearance Carnival,177257.34,64,2769.65,637.06,4995.61
Panasonic,Churn Risk,Winter Wonders Sale,168923.71,64,2639.43,545.27,4931.35
Panasonic,Deal Seeker,12 Days of Deals,194354.05,69,2816.73,616.21,4973.37
Panasonic,Deal Seeker,Autumn Deals Drive,200087.29,72,2778.99,586.16,4964.38
Panasonic,Deal Seeker,BOGO Blitz,181663.44,61,2978.09,657.51,4919.66
Panasonic,Deal Seeker,Back to School Boost,170687.76,66,2586.18,500.14,4967.57
Panasonic,Deal Seeker,Birthday Bash Sale,206624.40,68,3038.59,519.20,4825.85
Panasonic,Deal Seeker,Black Friday Blowout,218368.32,82,2663.03,513.16,4998.59
Panasonic,Deal Seeker,Cart Crasher Campaign,154649.76,61,2535.24,625.25,4996.42
Panasonic,Deal Seeker,Cashback Carnival,197327.01,67,2945.18,508.52,4928.38
Panasonic,Deal Seeker,Clearance Countdown,153933.02,60,2565.55,687.81,4919.57
Panasonic,Deal Seeker,Countdown to Savings,220829.93,77,2867.92,606.28,4928.81
Panasonic,Deal Seeker,Customer Appreciation Week,158261.89,61,2594.46,515.73,4978.98
Panasonic,Deal Seeker,Cyber Monday Mania,178296.83,66,2701.47,542.58,4919.51
Panasonic,Deal Seeker,Deal of the Month,174940.05,57,3069.12,666.22,4860.15
Panasonic,Deal Seeker,Double Points Bonanza,224738.87,76,2957.09,561.33,4958.76
Panasonic,Deal Seeker,Early Bird Specials,204165.56,69,2958.92,529.28,4860.06
Panasonic,Deal Seeker,End of Season Sale,204097.41,71,2874.61,665.35,4946.72
Panasonic,Deal Seeker,Exclusive Insider Offers,204495.73,72,2840.22,526.92,4999.75
Panasonic,Deal Seeker,Festive Fever Promo,175407.85,66,2657.69,643.64,4917.33
Panasonic,Deal Seeker,Final Call Frenzy,171855.99,69,2490.67,515.87,4867.92
Panasonic,Deal Seeker,Flash Frenzy Friday,187682.44,69,2720.04,613.29,4996.92
Panasonic,Deal Seeker,"Gift More, Spend Less",223242.16,85,2626.38,589.32,4984.29
Panasonic,Deal Seeker,Golden Hour Bargains,186359.15,69,2700.86,532.48,4916.11
Panasonic,Deal Seeker,Green Weekend Deals,218792.36,75,2917.23,508.81,4870.29
Panasonic,Deal Seeker,Happy Hour Discounts,149369.30,59,2531.68,525.52,4935.94
Panasonic,Deal Seeker,Holiday Shopping Rush,194051.08,68,2853.69,579.07,4902.68
Panasonic,Deal Seeker,Hot Picks Promo,207797.03,74,2808.07,533.74,4905.51
Panasonic,Deal Seeker,Instant Gratification Sale,165245.20,66,2503.72,524.18,4894.58
Panasonic,Deal Seeker,Limited Time Treasures,215802.22,77,2802.63,526.55,4993.69
Panasonic,Deal Seeker,Loyalty Rewards Blast,220599.71,75,2941.33,507.52,4959.78
Panasonic,Deal Seeker,Mega Weekend Bonanza,160950.65,67,2402.25,705.99,4943.88
Panasonic,Deal Seeker,Mid-Year Madness,194303.20,70,2775.76,604.08,4977.68
Panasonic,Deal Seeker,Midnight Madness,183181.37,71,2580.02,574.60,4994.98
Panasonic,Deal Seeker,Mystery Discount Days,163128.83,60,2718.81,760.51,4980.37
Panasonic,Deal Seeker,New Arrival Showcase,144416.25,52,2777.24,513.72,4986.80
Panasonic,Deal Seeker,New Product Launch Promo,187871.98,68,2762.82,543.16,4811.17
Panasonic,Deal Seeker,New Year Kickoff,184431.10,63,2927.48,513.88,4960.18
Panasonic,Deal Seeker,Price Drop Parade,168315.50,64,2629.93,516.48,4878.91
Panasonic,Deal Seeker,Red Tag Clearance,183859.86,69,2664.64,508.69,4930.84
Panasonic,Deal Seeker,Seasonal Surprise Box,173357.69,66,2626.63,585.66,4997.91
Panasonic,Deal Seeker,Shop & Save Spectacular,151030.58,54,2796.86,500.49,4996.66
Panasonic,Deal Seeker,Smart Shopper Week,187089.61,66,2834.69,514.89,4907.33
Panasonic,Deal Seeker,Spring Refresh Event,196809.23,72,2733.46,591.31,4870.61
Panasonic,Deal Seeker,Spring Splash Discounts,213180.14,73,2920.28,712.08,4987.95
Panasonic,Deal Seeker,Summer Sizzle Promo,171987.57,66,2605.87,529.97,4913.81
Panasonic,Deal Seeker,Super Savings Week,149432.18,55,2716.95,531.29,4849.52
Panasonic,Deal Seeker,Ultimate Value Event,193554.87,68,2846.40,604.08,4917.94
Panasonic,Deal Seeker,VIP Access Sale,179916.53,68,2645.83,516.37,4941.26
Panasonic,Deal Seeker,Weekend Warrior Specials,186118.62,67,2777.89,503.53,4930.12
Panasonic,Deal Seeker,Winter Clearance Carnival,199030.39,67,2970.60,518.89,4917.35
Panasonic,Deal Seeker,Winter Wonders Sale,192643.17,67,2875.27,574.94,4910.15
Panasonic,First-time Buyer,12 Days of Deals,195938.87,73,2684.09,555.22,4879.25
Panasonic,First-time Buyer,Autumn Deals Drive,163456.22,54,3026.97,552.19,4986.88
Panasonic,First-time Buyer,BOGO Blitz,207433.41,74,2803.15,582.80,4987.49
Panasonic,First-time Buyer,Back to School Boost,224907.51,75,2998.77,684.22,4974.55
Panasonic,First-time Buyer,Birthday Bash Sale,229907.44,79,2910.22,643.83,4999.90
Panasonic,First-time Buyer,Black Friday Blowout,145333.71,52,2794.88,578.37,4862.60
Panasonic,First-time Buyer,Cart Crasher Campaign,212658.95,81,2625.42,587.08,4913.79
Panasonic,First-time Buyer,Cashback Carnival,141685.93,51,2778.16,628.86,4980.90
Panasonic,First-time Buyer,Clearance Countdown,159909.04,63,2538.24,513.68,4962.81
Panasonic,First-time Buyer,Countdown to Savings,194917.87,76,2564.71,676.58,4873.97
Panasonic,First-time Buyer,Customer Appreciation Week,146143.59,59,2477.01,538.46,4959.65
Panasonic,First-time Buyer,Cyber Monday Mania,190108.23,69,2755.19,503.56,4967.12
Panasonic,First-time Buyer,Deal of the Month,174107.09,62,2808.18,530.75,4930.53
