brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
LG,Occasional Shopper,Sales Associate,Green Weekend Deals,87931.25,30,2931.04,955.77,4827.40
LG,Occasional Shopper,Sales Associate,Happy Hour Discounts,79545.02,29,2742.93,644.15,4963.35
LG,Occasional Shopper,Sales Associate,Holiday Shopping Rush,63696.58,28,2274.88,566.12,4962.68
LG,Occasional Shopper,Sales Associate,Hot Picks Promo,63812.52,23,2774.46,537.78,4792.34
LG,Occasional Shopper,Sales Associate,Instant Gratification Sale,81578.20,30,2719.27,605.26,4807.53
LG,Occasional Shopper,Sales Associate,Limited Time Treasures,108058.76,35,3087.39,735.43,4977.99
LG,Occasional Shopper,Sales Associate,Loyalty Rewards Blast,78789.46,30,2626.32,699.38,4822.17
LG,Occasional Shopper,Sales Associate,Mega Weekend Bonanza,79271.30,29,2733.49,542.76,4658.08
LG,Occasional Shopper,Sales Associate,Mid-Year Madness,72038.29,27,2668.08,512.74,4858.36
LG,Occasional Shopper,Sales Associate,Midnight Madness,73125.19,34,2150.74,682.05,4403.77
LG,Occasional Shopper,Sales Associate,Mystery Discount Days,108219.04,39,2774.85,506.37,4848.40
LG,Occasional Shopper,Sales Associate,New Arrival Showcase,95484.27,33,2893.46,639.71,4816.16
LG,Occasional Shopper,Sales Associate,New Product Launch Promo,110139.83,37,2976.75,519.16,4959.37
LG,Occasional Shopper,Sales Associate,New Year Kickoff,108977.60,39,2794.30,675.59,4942.01
LG,Occasional Shopper,Sales Associate,Price Drop Parade,78022.22,26,3000.85,1089.96,4771.35
LG,Occasional Shopper,Sales Associate,Red Tag Clearance,100324.85,41,2446.95,596.87,4882.08
LG,Occasional Shopper,Sales Associate,Seasonal Surprise Box,91782.20,37,2480.60,678.51,4903.19
LG,Occasional Shopper,Sales Associate,Shop & Save Spectacular,122005.46,42,2904.89,835.20,4860.54
LG,Occasional Shopper,Sales Associate,Smart Shopper Week,92440.59,35,2641.16,545.59,4988.05
LG,Occasional Shopper,Sales Associate,Spring Refresh Event,106730.90,38,2808.71,506.82,4953.34
LG,Occasional Shopper,Sales Associate,Spring Splash Discounts,83786.54,32,2618.33,768.46,4896.85
LG,Occasional Shopper,Sales Associate,Summer Sizzle Promo,93419.47,38,2458.41,614.20,4780.17
LG,Occasional Shopper,Sales Associate,Super Savings Week,89211.55,33,2703.38,645.99,4891.70
LG,Occasional Shopper,Sales Associate,Ultimate Value Event,88650.48,29,3056.91,797.43,4891.48
LG,Occasional Shopper,Sales Associate,VIP Access Sale,82190.20,29,2834.14,828.72,4993.25
LG,Occasional Shopper,Sales Associate,Weekend Warrior Specials,82395.44,37,2226.90,538.97,4815.26
LG,Occasional Shopper,Sales Associate,Winter Clearance Carnival,101136.09,38,2661.48,513.44,4988.00
LG,Occasional Shopper,Sales Associate,Winter Wonders Sale,88435.96,32,2763.62,777.81,4906.70
LG,Occasional Shopper,Salesperson,12 Days of Deals,89486.27,34,2631.95,579.06,4966.68
LG,Occasional Shopper,Salesperson,Autumn Deals Drive,93216.03,36,2589.33,529.86,4798.82
LG,Occasional Shopper,Salesperson,BOGO Blitz,93019.85,30,3100.66,577.37,4668.20
LG,Occasional Shopper,Salesperson,Back to School Boost,98403.44,31,3174.30,597.56,4841.92
LG,Occasional Shopper,Salesperson,Birthday Bash Sale,83634.73,33,2534.39,638.57,4901.69
LG,Occasional Shopper,Salesperson,Black Friday Blowout,107145.41,40,2678.64,574.31,4949.79
LG,Occasional Shopper,Salesperson,Cart Crasher Campaign,77431.41,30,2581.05,605.50,4932.23
LG,Occasional Shopper,Salesperson,Cashback Carnival,85792.66,34,2523.31,597.79,4711.89
LG,Occasional Shopper,Salesperson,Clearance Countdown,56005.83,23,2435.04,736.54,4741.21
LG,Occasional Shopper,Salesperson,Countdown to Savings,97872.17,36,2718.67,740.58,4998.03
LG,Occasional Shopper,Salesperson,Customer Appreciation Week,79993.55,36,2222.04,525.18,4830.42
LG,Occasional Shopper,Salesperson,Cyber Monday Mania,87590.50,35,2502.59,713.00,4938.18
LG,Occasional Shopper,Salesperson,Deal of the Month,93458.19,32,2920.57,604.99,4992.33
LG,Occasional Shopper,Salesperson,Double Points Bonanza,93448.82,33,2831.78,545.63,4863.72
LG,Occasional Shopper,Salesperson,Early Bird Specials,76412.62,28,2729.02,856.61,4648.29
LG,Occasional Shopper,Salesperson,End of Season Sale,98349.58,37,2658.10,546.84,4913.04
LG,Occasional Shopper,Salesperson,Exclusive Insider Offers,110838.77,38,2916.81,587.98,4692.19
LG,Occasional Shopper,Salesperson,Festive Fever Promo,110538.62,39,2834.32,520.98,4993.30
LG,Occasional Shopper,Salesperson,Final Call Frenzy,78677.20,33,2384.16,574.35,4866.97
LG,Occasional Shopper,Salesperson,Flash Frenzy Friday,99349.81,34,2922.05,587.35,4729.30
LG,Occasional Shopper,Salesperson,"Gift More, Spend Less",63478.43,24,2644.93,550.32,4984.09
LG,Occasional Shopper,Salesperson,Golden Hour Bargains,64904.87,28,2318.03,530.03,4887.40
LG,Occasional Shopper,Salesperson,Green Weekend Deals,114280.12,41,2787.32,539.51,4852.88
LG,Occasional Shopper,Salesperson,Happy Hour Discounts,79487.00,27,2943.96,544.20,4762.82
LG,Occasional Shopper,Salesperson,Holiday Shopping Rush,94978.73,38,2499.44,570.89,4711.87
LG,Occasional Shopper,Salesperson,Hot Picks Promo,77783.35,28,2777.98,593.62,4912.71
LG,Occasional Shopper,Salesperson,Instant Gratification Sale,88261.96,33,2674.60,637.84,4973.77
LG,Occasional Shopper,Salesperson,Limited Time Treasures,114857.13,44,2610.39,566.99,4847.24
LG,Occasional Shopper,Salesperson,Loyalty Rewards Blast,106037.01,39,2718.90,522.58,4612.05
LG,Occasional Shopper,Salesperson,Mega Weekend Bonanza,86900.03,32,2715.63,534.54,4916.53
LG,Occasional Shopper,Salesperson,Mid-Year Madness,118150.31,41,2881.71,511.63,4783.69
LG,Occasional Shopper,Salesperson,Midnight Madness,82700.62,29,2851.75,759.14,4920.60
LG,Occasional Shopper,Salesperson,Mystery Discount Days,88050.13,35,2515.72,625.75,4885.79
LG,Occasional Shopper,Salesperson,New Arrival Showcase,113631.80,38,2990.31,642.33,4908.35
LG,Occasional Shopper,Salesperson,New Product Launch Promo,105900.54,39,2715.40,669.10,4915.62
LG,Occasional Shopper,Salesperson,New Year Kickoff,79698.26,29,2748.22,941.27,4977.78
LG,Occasional Shopper,Salesperson,Price Drop Parade,88210.84,33,2673.06,653.31,4822.47
LG,Occasional Shopper,Salesperson,Red Tag Clearance,99261.18,34,2919.45,613.36,4928.17
LG,Occasional Shopper,Salesperson,Seasonal Surprise Box,107367.63,35,3067.65,1042.00,4858.42
LG,Occasional Shopper,Salesperson,Shop & Save Spectacular,97644.26,30,3254.81,622.98,4897.42
LG,Occasional Shopper,Salesperson,Smart Shopper Week,119897.10,44,2724.93,655.63,4979.57
LG,Occasional Shopper,Salesperson,Spring Refresh Event,108187.03,34,3181.97,818.38,4809.09
LG,Occasional Shopper,Salesperson,Spring Splash Discounts,100515.46,32,3141.11,505.95,4959.43
LG,Occasional Shopper,Salesperson,Summer Sizzle Promo,70975.56,35,2027.87,539.73,4710.75
LG,Occasional Shopper,Salesperson,Super Savings Week,97563.89,35,2787.54,639.64,4908.56
LG,Occasional Shopper,Salesperson,Ultimate Value Event,83670.34,33,2535.46,600.53,4893.48
LG,Occasional Shopper,Salesperson,VIP Access Sale,79574.87,27,2947.22,1005.72,4950.94
LG,Occasional Shopper,Salesperson,Weekend Warrior Specials,89302.05,34,2626.53,596.80,4915.49
LG,Occasional Shopper,Salesperson,Winter Clearance Carnival,102092.56,38,2686.65,562.08,4822.13
LG,Occasional Shopper,Salesperson,Winter Wonders Sale,83061.59,29,2864.19,573.96,4995.52
LG,Occasional Shopper,Senior Salesperson,12 Days of Deals,85859.30,34,2525.27,513.13,4878.07
LG,Occasional Shopper,Senior Salesperson,Autumn Deals Drive,71064.40,27,2632.01,605.39,4850.19
LG,Occasional Shopper,Senior Salesperson,BOGO Blitz,42231.63,19,2222.72,527.18,4751.60
LG,Occasional Shopper,Senior Salesperson,Back to School Boost,97459.63,36,2707.21,979.81,4983.72
LG,Occasional Shopper,Senior Salesperson,Birthday Bash Sale,64243.85,26,2470.92,558.17,4637.01
LG,Occasional Shopper,Senior Salesperson,Black Friday Blowout,59630.97,26,2293.50,564.65,3882.62
LG,Occasional Shopper,Senior Salesperson,Cart Crasher Campaign,84409.91,31,2722.90,755.88,4979.81
LG,Occasional Shopper,Senior Salesperson,Cashback Carnival,76362.49,32,2386.33,548.32,4740.02
LG,Occasional Shopper,Senior Salesperson,Clearance Countdown,63891.30,29,2203.15,504.33,4974.88
LG,Occasional Shopper,Senior Salesperson,Countdown to Savings,115326.17,38,3034.90,655.01,4994.14
LG,Occasional Shopper,Senior Salesperson,Customer Appreciation Week,69680.64,24,2903.36,859.62,4963.76
LG,Occasional Shopper,Senior Salesperson,Cyber Monday Mania,100506.32,34,2956.07,557.02,4709.08
LG,Occasional Shopper,Senior Salesperson,Deal of the Month,104462.85,39,2678.53,640.22,4976.14
LG,Occasional Shopper,Senior Salesperson,Double Points Bonanza,58754.03,23,2554.52,592.23,4957.22
LG,Occasional Shopper,Senior Salesperson,Early Bird Specials,66525.65,27,2463.91,576.41,4330.09
LG,Occasional Shopper,Senior Salesperson,End of Season Sale,60165.50,19,3166.61,754.16,4971.78
LG,Occasional Shopper,Senior Salesperson,Exclusive Insider Offers,95662.89,31,3085.90,537.65,4892.80
LG,Occasional Shopper,Senior Salesperson,Festive Fever Promo,62917.44,24,2621.56,664.83,4913.86
LG,Occasional Shopper,Senior Salesperson,Final Call Frenzy,57538.76,20,2876.94,620.41,4937.50
LG,Occasional Shopper,Senior Salesperson,Flash Frenzy Friday,86101.78,31,2777.48,773.13,4624.46
LG,Occasional Shopper,Senior Salesperson,"Gift More, Spend Less",69853.28,29,2408.73,662.56,4392.69
LG,Occasional Shopper,Senior Salesperson,Golden Hour Bargains,64170.71,28,2291.81,539.87,4817.44
LG,Occasional Shopper,Senior Salesperson,Green Weekend Deals,91539.45,36,2542.76,727.42,4828.95
LG,Occasional Shopper,Senior Salesperson,Happy Hour Discounts,68457.29,26,2632.97,543.26,4989.69
LG,Occasional Shopper,Senior Salesperson,Holiday Shopping Rush,137299.19,51,2692.14,624.67,4966.77
LG,Occasional Shopper,Senior Salesperson,Hot Picks Promo,85271.49,32,2664.73,645.10,4996.56
LG,Occasional Shopper,Senior Salesperson,Instant Gratification Sale,81305.31,29,2803.63,727.13,4907.60
LG,Occasional Shopper,Senior Salesperson,Limited Time Treasures,69884.77,27,2588.32,833.90,4868.15
LG,Occasional Shopper,Senior Salesperson,Loyalty Rewards Blast,76680.10,29,2644.14,621.67,4598.87
LG,Occasional Shopper,Senior Salesperson,Mega Weekend Bonanza,76254.66,30,2541.82,525.07,4997.14
LG,Occasional Shopper,Senior Salesperson,Mid-Year Madness,77915.00,28,2782.68,648.05,4930.02
LG,Occasional Shopper,Senior Salesperson,Midnight Madness,83850.47,30,2795.02,510.89,4904.18
LG,Occasional Shopper,Senior Salesperson,Mystery Discount Days,63140.87,24,2630.87,897.83,4769.23
LG,Occasional Shopper,Senior Salesperson,New Arrival Showcase,70881.08,24,2953.38,630.95,4771.15
LG,Occasional Shopper,Senior Salesperson,New Product Launch Promo,72256.23,29,2491.59,702.98,4727.69
LG,Occasional Shopper,Senior Salesperson,New Year Kickoff,78256.53,25,3130.26,572.80,4950.98
LG,Occasional Shopper,Senior Salesperson,Price Drop Parade,114674.21,40,2866.86,830.30,4978.93
LG,Occasional Shopper,Senior Salesperson,Red Tag Clearance,72035.10,24,3001.46,511.90,4737.66
LG,Occasional Shopper,Senior Salesperson,Seasonal Surprise Box,83856.93,36,2329.36,523.89,4981.38
LG,Occasional Shopper,Senior Salesperson,Shop & Save Spectacular,99069.42,32,3095.92,826.06,4911.51
LG,Occasional Shopper,Senior Salesperson,Smart Shopper Week,86131.09,28,3076.11,1253.59,4937.06
LG,Occasional Shopper,Senior Salesperson,Spring Refresh Event,83564.18,31,2695.62,608.76,4799.58
LG,Occasional Shopper,Senior Salesperson,Spring Splash Discounts,88604.97,34,2606.03,561.15,4939.39
LG,Occasional Shopper,Senior Salesperson,Summer Sizzle Promo,57815.30,22,2627.97,567.69,4256.96
LG,Occasional Shopper,Senior Salesperson,Super Savings Week,69170.71,30,2305.69,540.66,4565.55
LG,Occasional Shopper,Senior Salesperson,Ultimate Value Event,102521.52,33,3106.71,646.02,4896.43
LG,Occasional Shopper,Senior Salesperson,VIP Access Sale,69530.60,26,2674.25,562.89,4824.02
LG,Occasional Shopper,Senior Salesperson,Weekend Warrior Specials,114856.62,38,3022.54,539.96,4921.80
LG,Occasional Shopper,Senior Salesperson,Winter Clearance Carnival,49475.33,19,2603.96,501.06,4938.53
LG,Occasional Shopper,Senior Salesperson,Winter Wonders Sale,112697.44,41,2748.72,523.99,4908.30
LG,Online Shopper,Manager,12 Days of Deals,85070.96,30,2835.70,599.18,4994.82
LG,Online Shopper,Manager,Autumn Deals Drive,72733.84,24,3030.58,892.70,4978.61
LG,Online Shopper,Manager,BOGO Blitz,57256.05,24,2385.67,564.84,4597.86
LG,Online Shopper,Manager,Back to School Boost,82276.63,30,2742.55,508.78,4551.86
LG,Online Shopper,Manager,Birthday Bash Sale,107469.41,35,3070.55,656.79,4901.14
LG,Online Shopper,Manager,Black Friday Blowout,96036.38,35,2743.90,545.23,4771.75
LG,Online Shopper,Manager,Cart Crasher Campaign,102397.96,39,2625.59,528.91,4878.14
LG,Online Shopper,Manager,Cashback Carnival,85258.91,31,2750.29,799.67,4205.41
LG,Online Shopper,Manager,Clearance Countdown,87721.11,37,2370.84,635.26,4814.65
LG,Online Shopper,Manager,Countdown to Savings,116663.48,38,3070.09,554.62,4854.65
LG,Online Shopper,Manager,Customer Appreciation Week,54632.26,20,2731.61,705.59,4346.79
LG,Online Shopper,Manager,Cyber Monday Mania,108348.57,39,2778.17,543.27,4990.57
LG,Online Shopper,Manager,Deal of the Month,128480.90,41,3133.68,503.34,4973.92
LG,Online Shopper,Manager,Double Points Bonanza,68429.19,24,2851.22,521.21,4966.04
LG,Online Shopper,Manager,Early Bird Specials,103298.31,38,2718.38,703.18,4786.62
LG,Online Shopper,Manager,End of Season Sale,100640.15,36,2795.56,584.46,4809.27
LG,Online Shopper,Manager,Exclusive Insider Offers,71545.52,27,2649.83,534.82,4963.09
LG,Online Shopper,Manager,Festive Fever Promo,76317.96,31,2461.87,519.25,4975.42
LG,Online Shopper,Manager,Final Call Frenzy,97752.28,35,2792.92,530.55,4781.03
LG,Online Shopper,Manager,Flash Frenzy Friday,67779.42,23,2946.93,791.16,4742.81
LG,Online Shopper,Manager,"Gift More, Spend Less",97524.89,36,2709.02,628.85,4971.36
LG,Online Shopper,Manager,Golden Hour Bargains,125385.65,46,2725.78,649.84,4910.04
LG,Online Shopper,Manager,Green Weekend Deals,69410.52,29,2393.47,852.02,4762.00
LG,Online Shopper,Manager,Happy Hour Discounts,103360.12,35,2953.15,1160.68,4975.94
LG,Online Shopper,Manager,Holiday Shopping Rush,78810.45,28,2814.66,682.65,4885.22
LG,Online Shopper,Manager,Hot Picks Promo,78503.63,31,2532.38,723.13,4824.42
LG,Online Shopper,Manager,Instant Gratification Sale,108137.76,41,2637.51,684.43,4926.98
LG,Online Shopper,Manager,Limited Time Treasures,83766.19,33,2538.37,610.69,4835.82
LG,Online Shopper,Manager,Loyalty Rewards Blast,91628.05,34,2694.94,574.93,4914.77
LG,Online Shopper,Manager,Mega Weekend Bonanza,100854.49,37,2725.80,771.39,4761.87
LG,Online Shopper,Manager,Mid-Year Madness,97972.27,32,3061.63,510.03,4893.69
LG,Online Shopper,Manager,Midnight Madness,80281.14,34,2361.21,959.18,4849.86
LG,Online Shopper,Manager,Mystery Discount Days,119654.52,45,2658.99,524.38,4975.69
LG,Online Shopper,Manager,New Arrival Showcase,97318.67,36,2703.30,521.82,4856.73
LG,Online Shopper,Manager,New Product Launch Promo,67414.51,21,3210.21,624.67,4948.25
LG,Online Shopper,Manager,New Year Kickoff,94760.24,35,2707.44,539.36,4861.40
LG,Online Shopper,Manager,Price Drop Parade,81853.11,29,2822.52,537.50,4935.97
LG,Online Shopper,Manager,Red Tag Clearance,140585.85,48,2928.87,525.53,4968.04
LG,Online Shopper,Manager,Seasonal Surprise Box,90562.99,36,2515.64,568.85,4939.97
LG,Online Shopper,Manager,Shop & Save Spectacular,112125.22,38,2950.66,848.26,4932.74
LG,Online Shopper,Manager,Smart Shopper Week,78567.66,29,2709.23,532.82,4987.18
LG,Online Shopper,Manager,Spring Refresh Event,60667.74,24,2527.82,715.55,4917.92
LG,Online Shopper,Manager,Spring Splash Discounts,111461.35,38,2933.19,517.15,4913.70
LG,Online Shopper,Manager,Summer Sizzle Promo,104898.62,35,2997.10,705.62,4867.76
LG,Online Shopper,Manager,Super Savings Week,101667.50,38,2675.46,703.94,4996.22
LG,Online Shopper,Manager,Ultimate Value Event,77668.49,30,2588.95,550.06,4959.70
LG,Online Shopper,Manager,VIP Access Sale,103265.62,38,2717.52,710.14,4877.33
LG,Online Shopper,Manager,Weekend Warrior Specials,83329.33,31,2688.04,530.49,4907.77
LG,Online Shopper,Manager,Winter Clearance Carnival,95289.71,39,2443.33,502.18,4946.27
LG,Online Shopper,Manager,Winter Wonders Sale,72492.01,25,2899.68,509.63,4782.27
LG,Online Shopper,Sales Associate,12 Days of Deals,87845.54,31,2833.73,582.44,4899.80
LG,Online Shopper,Sales Associate,Autumn Deals Drive,94089.51,35,2688.27,612.42,4961.77
LG,Online Shopper,Sales Associate,BOGO Blitz,136576.68,47,2905.89,543.27,4951.00
LG,Online Shopper,Sales Associate,Back to School Boost,82218.36,31,2652.21,685.77,4739.70
LG,Online Shopper,Sales Associate,Birthday Bash Sale,92055.99,33,2789.58,527.82,4923.09
LG,Online Shopper,Sales Associate,Black Friday Blowout,72561.61,28,2591.49,524.32,4953.29
LG,Online Shopper,Sales Associate,Cart Crasher Campaign,100649.82,37,2720.27,579.28,4909.52
LG,Online Shopper,Sales Associate,Cashback Carnival,104657.43,36,2907.15,521.46,4636.40
LG,Online Shopper,Sales Associate,Clearance Countdown,87757.98,37,2371.84,526.15,4935.75
LG,Online Shopper,Sales Associate,Countdown to Savings,102513.20,37,2770.63,831.02,4958.65
LG,Online Shopper,Sales Associate,Customer Appreciation Week,88838.57,38,2337.86,502.70,4987.89
LG,Online Shopper,Sales Associate,Cyber Monday Mania,100681.02,36,2796.69,586.98,4992.62
LG,Online Shopper,Sales Associate,Deal of the Month,90403.35,33,2739.50,569.94,4855.89
LG,Online Shopper,Sales Associate,Double Points Bonanza,75746.09,27,2805.41,910.98,4978.25
LG,Online Shopper,Sales Associate,Early Bird Specials,104263.57,40,2606.59,575.29,4971.10
LG,Online Shopper,Sales Associate,End of Season Sale,84815.30,39,2174.75,596.68,4780.50
LG,Online Shopper,Sales Associate,Exclusive Insider Offers,72265.85,28,2580.92,573.74,4619.85
LG,Online Shopper,Sales Associate,Festive Fever Promo,96669.66,33,2929.38,1003.75,4984.42
LG,Online Shopper,Sales Associate,Final Call Frenzy,96758.48,35,2764.53,901.53,4934.01
LG,Online Shopper,Sales Associate,Flash Frenzy Friday,134388.47,47,2859.33,1123.14,4961.15
LG,Online Shopper,Sales Associate,"Gift More, Spend Less",123245.29,43,2866.17,560.49,4833.54
LG,Online Shopper,Sales Associate,Golden Hour Bargains,124177.41,39,3184.04,1014.56,4997.61
LG,Online Shopper,Sales Associate,Green Weekend Deals,92610.30,39,2374.62,538.66,4668.69
LG,Online Shopper,Sales Associate,Happy Hour Discounts,74325.95,28,2654.50,606.36,4935.27
LG,Online Shopper,Sales Associate,Holiday Shopping Rush,82265.49,33,2492.89,630.31,4589.25
LG,Online Shopper,Sales Associate,Hot Picks Promo,77530.24,29,2673.46,611.07,4909.61
LG,Online Shopper,Sales Associate,Instant Gratification Sale,129031.84,48,2688.16,663.64,4967.66
LG,Online Shopper,Sales Associate,Limited Time Treasures,99169.51,40,2479.24,529.94,4580.60
LG,Online Shopper,Sales Associate,Loyalty Rewards Blast,105746.22,37,2858.01,557.15,4992.76
LG,Online Shopper,Sales Associate,Mega Weekend Bonanza,76607.84,29,2641.65,504.08,4943.47
LG,Online Shopper,Sales Associate,Mid-Year Madness,74335.49,28,2654.84,552.35,4915.93
LG,Online Shopper,Sales Associate,Midnight Madness,86160.70,35,2461.73,531.37,4666.08
LG,Online Shopper,Sales Associate,Mystery Discount Days,63414.92,25,2536.60,654.14,4915.83
LG,Online Shopper,Sales Associate,New Arrival Showcase,116838.39,41,2849.72,612.89,4915.71
LG,Online Shopper,Sales Associate,New Product Launch Promo,100480.29,35,2870.87,703.80,4856.61
LG,Online Shopper,Sales Associate,New Year Kickoff,103803.26,36,2883.42,543.89,4970.01
LG,Online Shopper,Sales Associate,Price Drop Parade,65307.04,23,2839.44,550.02,4649.69
LG,Online Shopper,Sales Associate,Red Tag Clearance,100065.51,36,2779.60,638.34,4906.47
LG,Online Shopper,Sales Associate,Seasonal Surprise Box,73947.13,31,2385.39,547.68,4849.20
LG,Online Shopper,Sales Associate,Shop & Save Spectacular,87222.01,29,3007.66,637.27,4989.59
LG,Online Shopper,Sales Associate,Smart Shopper Week,123848.01,44,2814.73,670.77,4684.22
LG,Online Shopper,Sales Associate,Spring Refresh Event,77917.75,29,2686.82,635.27,4880.32
LG,Online Shopper,Sales Associate,Spring Splash Discounts,78370.78,29,2702.44,901.77,4973.89
LG,Online Shopper,Sales Associate,Summer Sizzle Promo,96876.47,34,2849.31,550.59,4875.12
LG,Online Shopper,Sales Associate,Super Savings Week,94775.53,30,3159.18,500.36,4986.13
LG,Online Shopper,Sales Associate,Ultimate Value Event,109912.70,41,2680.80,607.65,4938.09
LG,Online Shopper,Sales Associate,VIP Access Sale,71579.42,24,2982.48,515.65,4996.84
LG,Online Shopper,Sales Associate,Weekend Warrior Specials,102929.84,38,2708.68,762.95,4927.90
LG,Online Shopper,Sales Associate,Winter Clearance Carnival,122952.12,45,2732.27,584.42,4966.88
LG,Online Shopper,Sales Associate,Winter Wonders Sale,120780.92,42,2875.74,570.32,4968.81
LG,Online Shopper,Salesperson,12 Days of Deals,127443.49,46,2770.51,540.30,4834.17
LG,Online Shopper,Salesperson,Autumn Deals Drive,84330.56,32,2635.33,526.99,4973.44
LG,Online Shopper,Salesperson,BOGO Blitz,100953.12,37,2728.46,708.25,4880.04
LG,Online Shopper,Salesperson,Back to School Boost,92693.66,36,2574.82,705.24,4979.77
LG,Online Shopper,Salesperson,Birthday Bash Sale,111012.60,40,2775.31,548.68,4990.75
LG,Online Shopper,Salesperson,Black Friday Blowout,109192.49,39,2799.81,502.51,4967.26
LG,Online Shopper,Salesperson,Cart Crasher Campaign,90141.39,34,2651.22,509.43,4846.42
LG,Online Shopper,Salesperson,Cashback Carnival,91301.66,30,3043.39,965.63,4865.43
LG,Online Shopper,Salesperson,Clearance Countdown,79008.48,28,2821.73,533.90,4580.83
LG,Online Shopper,Salesperson,Countdown to Savings,82680.75,32,2583.77,633.81,4911.54
LG,Online Shopper,Salesperson,Customer Appreciation Week,107189.65,37,2897.02,746.56,4925.59
LG,Online Shopper,Salesperson,Cyber Monday Mania,86184.38,31,2780.14,662.62,4866.80
LG,Online Shopper,Salesperson,Deal of the Month,82146.95,37,2220.19,629.63,4787.74
LG,Online Shopper,Salesperson,Double Points Bonanza,98463.61,35,2813.25,691.31,4897.82
LG,Online Shopper,Salesperson,Early Bird Specials,79656.45,26,3063.71,547.40,4940.74
LG,Online Shopper,Salesperson,End of Season Sale,110122.93,37,2976.30,691.36,4954.57
LG,Online Shopper,Salesperson,Exclusive Insider Offers,108692.90,39,2787.00,787.86,4850.46
LG,Online Shopper,Salesperson,Festive Fever Promo,111495.80,36,3097.11,603.90,4978.69
LG,Online Shopper,Salesperson,Final Call Frenzy,66225.62,26,2547.14,511.22,4868.45
LG,Online Shopper,Salesperson,Flash Frenzy Friday,79121.96,26,3043.15,532.57,4732.49
LG,Online Shopper,Salesperson,"Gift More, Spend Less",100193.67,39,2569.07,502.74,4931.12
LG,Online Shopper,Salesperson,Golden Hour Bargains,97625.54,37,2638.53,663.80,4680.62
LG,Online Shopper,Salesperson,Green Weekend Deals,114486.29,42,2725.86,570.26,4985.83
LG,Online Shopper,Salesperson,Happy Hour Discounts,90844.27,29,3132.56,782.63,4869.58
LG,Online Shopper,Salesperson,Holiday Shopping Rush,111538.36,36,3098.29,600.14,4984.22
LG,Online Shopper,Salesperson,Hot Picks Promo,69026.17,27,2556.52,779.57,4861.66
LG,Online Shopper,Salesperson,Instant Gratification Sale,104630.79,33,3170.63,635.19,4901.66
LG,Online Shopper,Salesperson,Limited Time Treasures,86071.05,29,2967.97,507.04,4949.89
LG,Online Shopper,Salesperson,Loyalty Rewards Blast,81907.92,29,2824.41,640.23,4912.73
LG,Online Shopper,Salesperson,Mega Weekend Bonanza,87656.53,33,2656.26,561.57,4972.88
LG,Online Shopper,Salesperson,Mid-Year Madness,104070.55,34,3060.90,624.55,4790.04
LG,Online Shopper,Salesperson,Midnight Madness,92896.28,31,2996.65,598.01,4982.47
LG,Online Shopper,Salesperson,Mystery Discount Days,111237.76,40,2780.94,533.50,4998.62
LG,Online Shopper,Salesperson,New Arrival Showcase,126606.16,43,2944.33,555.69,4932.00
LG,Online Shopper,Salesperson,New Product Launch Promo,68937.25,27,2553.23,553.06,4828.65
LG,Online Shopper,Salesperson,New Year Kickoff,77737.67,30,2591.26,560.85,4855.06
LG,Online Shopper,Salesperson,Price Drop Parade,101639.48,42,2419.99,532.84,4844.78
LG,Online Shopper,Salesperson,Red Tag Clearance,95657.07,35,2733.06,701.83,4990.57
LG,Online Shopper,Salesperson,Seasonal Surprise Box,122772.63,46,2668.97,615.20,4998.13
LG,Online Shopper,Salesperson,Shop & Save Spectacular,93405.08,37,2524.46,614.36,4834.20
LG,Online Shopper,Salesperson,Smart Shopper Week,92570.85,38,2436.07,546.68,4991.28
LG,Online Shopper,Salesperson,Spring Refresh Event,133203.62,47,2834.12,591.49,4954.60
LG,Online Shopper,Salesperson,Spring Splash Discounts,85321.02,30,2844.03,929.68,4902.80
LG,Online Shopper,Salesperson,Summer Sizzle Promo,83092.38,32,2596.64,558.13,4984.22
LG,Online Shopper,Salesperson,Super Savings Week,75685.67,26,2910.99,598.44,4931.48
LG,Online Shopper,Salesperson,Ultimate Value Event,120303.14,42,2864.36,670.93,4895.37
LG,Online Shopper,Salesperson,VIP Access Sale,93098.10,34,2738.18,624.69,4853.62
LG,Online Shopper,Salesperson,Weekend Warrior Specials,55369.73,26,2129.61,582.95,4386.75
LG,Online Shopper,Salesperson,Winter Clearance Carnival,72929.26,28,2604.62,524.83,4659.05
LG,Online Shopper,Salesperson,Winter Wonders Sale,88413.21,34,2600.39,684.23,4989.27
LG,Online Shopper,Senior Salesperson,12 Days of Deals,61192.29,24,2549.68,559.66,4870.42
LG,Online Shopper,Senior Salesperson,Autumn Deals Drive,71429.06,29,2463.07,570.40,4975.49
LG,Online Shopper,Senior Salesperson,BOGO Blitz,83217.77,32,2600.56,552.84,4280.78
LG,Online Shopper,Senior Salesperson,Back to School Boost,98697.11,41,2407.25,540.05,4942.52
LG,Online Shopper,Senior Salesperson,Birthday Bash Sale,79325.49,27,2937.98,999.26,4913.66
LG,Online Shopper,Senior Salesperson,Black Friday Blowout,106279.04,41,2592.17,643.17,4864.42
LG,Online Shopper,Senior Salesperson,Cart Crasher Campaign,84994.19,33,2575.58,612.52,4959.83
LG,Online Shopper,Senior Salesperson,Cashback Carnival,97013.78,29,3345.30,1135.60,4964.29
