brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
LG,Supermarkets ,Manager,BOGO Blitz,340373.73,126,2701.38,539.40,4996.53
LG,Supermarkets ,Manager,Back to School Boost,345457.06,124,2785.94,505.89,4934.55
LG,Supermarkets ,Manager,Birthday Bash Sale,320516.73,117,2739.46,579.26,4914.16
LG,Supermarkets ,Manager,Black Friday Blowout,305645.68,109,2804.09,571.13,4882.96
LG,Supermarkets ,Manager,Cashback Carnival,337421.95,118,2859.51,513.75,4887.03
LG,Supermarkets ,Manager,Clearance Countdown,315862.10,120,2632.18,591.52,4850.53
LG,Supermarkets ,Manager,Countdown to Savings,370393.57,125,2963.15,509.56,4950.45
LG,Supermarkets ,Manager,Customer Appreciation Week,321198.62,114,2817.53,632.66,4997.34
LG,Supermarkets ,Manager,Deal of the Month,326028.81,116,2810.59,652.65,4967.85
LG,Supermarkets ,Manager,Double Points Bonanza,335911.86,124,2708.97,521.21,4996.88
LG,Supermarkets ,Manager,Flash Frenzy Friday,344029.65,134,2567.39,508.02,4877.83
LG,Supermarkets ,Manager,"Gift More, Spend Less",379577.46,131,2897.54,503.59,4971.36
LG,Supermarkets ,Manager,Happy Hour Discounts,322411.67,108,2985.29,606.78,4923.52
LG,Supermarkets ,Manager,Holiday Shopping Rush,335890.85,129,2603.81,500.17,4948.26
LG,Supermarkets ,Manager,Instant Gratification Sale,349495.03,131,2667.90,565.74,4941.64
LG,Supermarkets ,Manager,Limited Time Treasures,305536.74,113,2703.86,508.76,4938.51
LG,Supermarkets ,Manager,Loyalty Rewards Blast,341548.04,126,2710.70,503.07,4920.31
LG,Supermarkets ,Manager,Mega Weekend Bonanza,316756.29,118,2684.38,589.76,4987.91
LG,Supermarkets ,Manager,Mid-Year Madness,325617.90,116,2807.05,678.56,4981.59
LG,Supermarkets ,Manager,Mystery Discount Days,307577.09,118,2606.59,508.32,4958.18
LG,Supermarkets ,Manager,New Product Launch Promo,347222.70,127,2734.04,501.76,4979.04
LG,Supermarkets ,Manager,New Year Kickoff,344834.59,120,2873.62,504.17,4941.96
LG,Supermarkets ,Manager,Red Tag Clearance,359946.48,132,2726.87,633.12,4950.73
LG,Supermarkets ,Manager,Seasonal Surprise Box,300329.62,106,2833.30,525.64,4961.12
LG,Supermarkets ,Manager,Shop & Save Spectacular,311885.98,110,2835.33,585.37,4984.74
LG,Supermarkets ,Manager,Spring Refresh Event,313288.47,110,2848.08,529.12,4982.69
LG,Supermarkets ,Manager,Spring Splash Discounts,310443.50,111,2796.79,526.24,4972.65
LG,Supermarkets ,Manager,Summer Sizzle Promo,338679.06,115,2945.04,518.11,4971.71
LG,Supermarkets ,Manager,Super Savings Week,362618.60,126,2877.93,549.65,4957.77
LG,Supermarkets ,Manager,Ultimate Value Event,326162.87,124,2630.35,540.51,4979.01
LG,Supermarkets ,Manager,VIP Access Sale,357478.85,132,2708.17,530.96,4926.81
LG,Supermarkets ,Manager,Winter Clearance Carnival,312106.04,107,2916.88,504.20,4964.65
LG,Supermarkets ,Sales Associate,12 Days of Deals,351458.44,127,2767.39,528.40,4991.58
LG,Supermarkets ,Sales Associate,Autumn Deals Drive,340484.37,124,2745.84,582.56,4989.91
LG,Supermarkets ,Sales Associate,BOGO Blitz,355581.06,137,2595.48,506.14,4997.20
LG,Supermarkets ,Sales Associate,Cart Crasher Campaign,332176.81,120,2768.14,560.19,4952.81
LG,Supermarkets ,Sales Associate,Cashback Carnival,400455.59,140,2860.40,544.75,4981.14
LG,Supermarkets ,Sales Associate,Clearance Countdown,344698.29,131,2631.28,526.15,4930.62
LG,Supermarkets ,Sales Associate,Countdown to Savings,334966.77,126,2658.47,514.69,4958.65
LG,Supermarkets ,Sales Associate,Customer Appreciation Week,314483.78,113,2783.04,515.01,4987.89
LG,Supermarkets ,Sales Associate,Cyber Monday Mania,351596.20,123,2858.51,544.32,4977.76
LG,Supermarkets ,Sales Associate,Deal of the Month,350347.97,122,2871.70,510.29,4980.51
LG,Supermarkets ,Sales Associate,End of Season Sale,318430.31,118,2698.56,501.39,4953.07
LG,Supermarkets ,Sales Associate,Exclusive Insider Offers,368800.07,129,2858.92,530.98,4986.16
LG,Supermarkets ,Sales Associate,Festive Fever Promo,359678.21,132,2724.83,517.66,4993.37
LG,Supermarkets ,Sales Associate,Final Call Frenzy,318305.26,116,2744.01,516.93,4971.23
LG,Supermarkets ,Sales Associate,"Gift More, Spend Less",375190.37,130,2886.08,560.49,4968.64
LG,Supermarkets ,Sales Associate,Golden Hour Bargains,340837.81,117,2913.14,517.84,4950.08
LG,Supermarkets ,Sales Associate,Green Weekend Deals,338238.16,129,2622.00,538.66,4967.02
LG,Supermarkets ,Sales Associate,Holiday Shopping Rush,362914.41,131,2770.34,620.14,4972.40
LG,Supermarkets ,Sales Associate,Hot Picks Promo,325266.92,104,3127.57,537.78,4997.12
LG,Supermarkets ,Sales Associate,Instant Gratification Sale,340560.20,121,2814.55,508.23,4967.66
LG,Supermarkets ,Sales Associate,Mega Weekend Bonanza,355881.68,128,2780.33,534.71,4913.17
LG,Supermarkets ,Sales Associate,Mid-Year Madness,319716.50,113,2829.35,552.35,4999.11
LG,Supermarkets ,Sales Associate,Midnight Madness,326987.53,123,2658.44,500.72,4950.42
LG,Supermarkets ,Sales Associate,Mystery Discount Days,354029.47,122,2901.88,528.06,4979.00
LG,Supermarkets ,Sales Associate,New Arrival Showcase,301203.76,107,2814.99,519.73,4967.51
LG,Supermarkets ,Sales Associate,New Product Launch Promo,328402.03,126,2606.37,581.74,4981.79
LG,Supermarkets ,Sales Associate,New Year Kickoff,380002.45,135,2814.83,507.36,4972.77
LG,Supermarkets ,Sales Associate,Red Tag Clearance,304679.22,104,2929.61,533.63,4959.62
LG,Supermarkets ,Sales Associate,Seasonal Surprise Box,343316.34,122,2814.07,594.53,4989.51
LG,Supermarkets ,Sales Associate,Shop & Save Spectacular,331714.99,117,2835.17,517.55,4961.48
LG,Supermarkets ,Sales Associate,Smart Shopper Week,381807.48,131,2914.56,509.77,4999.77
LG,Supermarkets ,Sales Associate,Spring Refresh Event,331719.29,119,2787.56,539.03,4997.79
LG,Supermarkets ,Sales Associate,Spring Splash Discounts,339287.01,126,2692.75,532.11,4972.31
LG,Supermarkets ,Sales Associate,Summer Sizzle Promo,328973.04,125,2631.78,510.83,4971.72
LG,Supermarkets ,Sales Associate,Super Savings Week,370250.34,115,3219.57,500.36,4973.71
LG,Supermarkets ,Sales Associate,Ultimate Value Event,352800.31,135,2613.34,573.17,4974.80
LG,Supermarkets ,Sales Associate,VIP Access Sale,308254.93,110,2802.32,519.63,4971.14
LG,Supermarkets ,Sales Associate,Weekend Warrior Specials,399557.84,145,2755.57,537.08,4963.08
LG,Supermarkets ,Sales Associate,Winter Clearance Carnival,311168.25,120,2593.07,513.44,4988.00
LG,Supermarkets ,Sales Associate,Winter Wonders Sale,338085.59,123,2748.66,530.66,4968.42
LG,Supermarkets ,Salesperson,12 Days of Deals,369489.12,132,2799.16,528.71,4986.67
LG,Supermarkets ,Salesperson,BOGO Blitz,341267.47,128,2666.15,511.28,4962.06
LG,Supermarkets ,Salesperson,Back to School Boost,362488.05,129,2809.98,523.52,4966.71
LG,Supermarkets ,Salesperson,Birthday Bash Sale,335251.37,127,2639.77,644.84,4927.90
LG,Supermarkets ,Salesperson,Black Friday Blowout,356054.56,129,2760.11,628.35,4994.07
LG,Supermarkets ,Salesperson,Cart Crasher Campaign,312030.21,116,2689.92,509.43,4959.11
LG,Supermarkets ,Salesperson,Cashback Carnival,335359.74,121,2771.57,558.85,4987.73
LG,Supermarkets ,Salesperson,Countdown to Savings,300255.17,115,2610.91,629.16,4979.80
LG,Supermarkets ,Salesperson,Cyber Monday Mania,355560.17,131,2714.20,518.85,4955.52
LG,Supermarkets ,Salesperson,Deal of the Month,338325.27,128,2643.17,565.40,4992.33
LG,Supermarkets ,Salesperson,Double Points Bonanza,310004.13,119,2605.08,529.19,4915.68
LG,Supermarkets ,Salesperson,Early Bird Specials,304940.03,111,2747.21,609.51,4940.74
LG,Supermarkets ,Salesperson,End of Season Sale,348187.62,130,2678.37,539.35,4997.26
LG,Supermarkets ,Salesperson,Exclusive Insider Offers,366196.11,134,2732.81,533.59,4986.40
LG,Supermarkets ,Salesperson,Festive Fever Promo,313484.05,119,2634.32,556.49,4993.30
LG,Supermarkets ,Salesperson,Flash Frenzy Friday,343489.86,118,2910.93,547.00,4980.09
LG,Supermarkets ,Salesperson,Golden Hour Bargains,310373.84,117,2652.77,530.03,4997.22
LG,Supermarkets ,Salesperson,Green Weekend Deals,308618.95,110,2805.63,514.12,4985.83
LG,Supermarkets ,Salesperson,Happy Hour Discounts,309147.34,118,2619.89,544.20,4966.39
LG,Supermarkets ,Salesperson,Holiday Shopping Rush,309056.97,110,2809.61,570.89,4985.33
LG,Supermarkets ,Salesperson,Hot Picks Promo,322422.67,112,2878.77,530.65,4861.66
LG,Supermarkets ,Salesperson,Instant Gratification Sale,334464.89,118,2834.45,558.05,4959.69
LG,Supermarkets ,Salesperson,Limited Time Treasures,308120.61,118,2611.19,507.04,4890.30
LG,Supermarkets ,Salesperson,Loyalty Rewards Blast,403478.53,144,2801.93,561.69,4984.67
LG,Supermarkets ,Salesperson,Mega Weekend Bonanza,306044.17,109,2807.74,540.17,4956.80
LG,Supermarkets ,Salesperson,Mid-Year Madness,331346.50,120,2761.22,630.52,4993.79
LG,Supermarkets ,Salesperson,Midnight Madness,325081.09,122,2664.60,567.59,4982.47
LG,Supermarkets ,Salesperson,Mystery Discount Days,349660.04,118,2963.22,533.50,4998.62
LG,Supermarkets ,Salesperson,New Arrival Showcase,342921.61,115,2981.93,504.80,4981.62
LG,Supermarkets ,Salesperson,New Product Launch Promo,326309.86,112,2913.48,506.25,4979.76
LG,Supermarkets ,Salesperson,New Year Kickoff,343927.62,133,2585.92,505.19,4981.93
LG,Supermarkets ,Salesperson,Price Drop Parade,376189.26,135,2786.59,532.84,4867.94
LG,Supermarkets ,Salesperson,Red Tag Clearance,320475.38,108,2967.36,524.81,4975.67
LG,Supermarkets ,Salesperson,Seasonal Surprise Box,332204.84,125,2657.64,547.82,4946.04
LG,Supermarkets ,Salesperson,Shop & Save Spectacular,305871.25,112,2730.99,571.34,4941.53
LG,Supermarkets ,Salesperson,Smart Shopper Week,300424.39,119,2524.57,542.90,4979.57
LG,Supermarkets ,Salesperson,Spring Refresh Event,343113.25,121,2835.65,607.86,4967.96
LG,Supermarkets ,Salesperson,Spring Splash Discounts,350290.97,125,2802.33,579.73,4959.43
LG,Supermarkets ,Salesperson,Summer Sizzle Promo,322491.16,125,2579.93,510.56,4973.57
LG,Supermarkets ,Salesperson,Super Savings Week,312633.12,111,2816.51,508.76,4908.56
LG,Supermarkets ,Salesperson,Ultimate Value Event,340532.18,122,2791.25,590.64,4946.52
LG,Supermarkets ,Salesperson,Weekend Warrior Specials,314921.53,110,2862.92,596.80,4999.43
LG,Supermarkets ,Salesperson,Winter Clearance Carnival,408571.14,137,2982.27,541.33,4991.97
LG,Supermarkets ,Salesperson,Winter Wonders Sale,319400.59,121,2639.67,502.26,4989.27
LG,Supermarkets ,Senior Salesperson,Autumn Deals Drive,351103.96,126,2786.54,570.40,4999.09
LG,Supermarkets ,Senior Salesperson,Cart Crasher Campaign,334437.73,114,2933.66,568.77,4979.43
LG,Supermarkets ,Senior Salesperson,End of Season Sale,303905.41,107,2840.24,557.40,4971.78
LG,Supermarkets ,Senior Salesperson,Final Call Frenzy,333220.34,120,2776.84,519.16,4958.29
LG,Supermarkets ,Senior Salesperson,Golden Hour Bargains,302081.90,115,2626.80,539.87,4982.43
LG,Supermarkets ,Senior Salesperson,Green Weekend Deals,323416.19,122,2650.95,570.29,4986.31
LG,Supermarkets ,Senior Salesperson,Holiday Shopping Rush,364300.86,133,2739.10,501.38,4994.25
LG,Supermarkets ,Senior Salesperson,Loyalty Rewards Blast,310313.13,113,2746.13,559.96,4991.63
LG,Supermarkets ,Senior Salesperson,Mid-Year Madness,310681.71,111,2798.93,511.21,4981.27
LG,Supermarkets ,Senior Salesperson,Mystery Discount Days,322533.78,115,2804.64,504.90,4953.88
LG,Supermarkets ,Senior Salesperson,Price Drop Parade,309930.81,111,2792.17,510.90,4953.87
LG,Supermarkets ,Senior Salesperson,Red Tag Clearance,311483.63,109,2857.65,538.02,4918.57
LG,Supermarkets ,Senior Salesperson,Smart Shopper Week,313604.75,122,2570.53,513.03,4950.69
LG,Supermarkets ,Senior Salesperson,Spring Refresh Event,307016.44,118,2601.83,521.69,4971.68
LG,Supermarkets ,Senior Salesperson,Spring Splash Discounts,309119.46,106,2916.22,550.06,4993.76
LG,Supermarkets ,Senior Salesperson,Weekend Warrior Specials,311770.27,118,2642.12,507.56,4967.59
LG,Supermarkets ,Senior Salesperson,Winter Clearance Carnival,307919.05,112,2749.28,520.52,4954.66
Nike,Large Malls / Complexes,Manager,12 Days of Deals,345974.97,126,2745.83,524.45,4959.95
Nike,Large Malls / Complexes,Manager,Autumn Deals Drive,328107.22,120,2734.23,501.91,4994.06
Nike,Large Malls / Complexes,Manager,BOGO Blitz,330362.51,121,2730.27,524.20,4997.89
Nike,Large Malls / Complexes,Manager,Back to School Boost,311564.79,110,2832.41,689.23,4976.28
Nike,Large Malls / Complexes,Manager,Birthday Bash Sale,308714.29,114,2708.02,529.67,4959.10
Nike,Large Malls / Complexes,Manager,Countdown to Savings,353898.42,124,2854.02,532.98,4925.72
Nike,Large Malls / Complexes,Manager,Customer Appreciation Week,319999.42,120,2666.66,504.64,4957.27
Nike,Large Malls / Complexes,Manager,Early Bird Specials,321816.34,123,2616.39,501.20,4995.45
Nike,Large Malls / Complexes,Manager,Golden Hour Bargains,322098.63,114,2825.43,533.65,4982.43
Nike,Large Malls / Complexes,Manager,Happy Hour Discounts,332284.88,118,2815.97,576.79,4959.27
Nike,Large Malls / Complexes,Manager,Hot Picks Promo,305548.14,111,2752.69,515.02,4969.03
Nike,Large Malls / Complexes,Manager,Limited Time Treasures,359186.14,127,2828.24,519.56,4984.23
Nike,Large Malls / Complexes,Manager,Mega Weekend Bonanza,334912.86,121,2767.87,504.47,4924.77
Nike,Large Malls / Complexes,Manager,Midnight Madness,310035.37,115,2695.96,502.64,4954.28
Nike,Large Malls / Complexes,Manager,Ultimate Value Event,301382.42,110,2739.84,552.92,4999.12
Nike,Large Malls / Complexes,Manager,Weekend Warrior Specials,337629.04,120,2813.58,531.13,4967.70
Nike,Large Malls / Complexes,Manager,Winter Clearance Carnival,308629.75,108,2857.68,564.68,4981.70
Nike,Large Malls / Complexes,Manager,Winter Wonders Sale,338001.79,120,2816.68,537.11,4991.55
Nike,Large Malls / Complexes,Sales Associate,12 Days of Deals,308983.69,113,2734.37,550.44,4981.14
Nike,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,313095.91,115,2722.57,531.55,4991.50
Nike,Large Malls / Complexes,Sales Associate,BOGO Blitz,356312.29,119,2994.22,572.45,4976.04
Nike,Large Malls / Complexes,Sales Associate,Back to School Boost,307485.49,113,2721.11,616.58,4987.30
Nike,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,325704.95,113,2882.34,551.57,4945.14
Nike,Large Malls / Complexes,Sales Associate,Black Friday Blowout,308156.91,117,2633.82,554.25,4960.77
Nike,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,355977.69,127,2802.97,514.47,4942.54
Nike,Large Malls / Complexes,Sales Associate,Countdown to Savings,305720.02,105,2911.62,543.38,4922.78
Nike,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,329251.67,117,2814.12,548.91,4977.34
Nike,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,336699.81,123,2737.40,505.34,4968.41
Nike,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,309335.45,117,2643.89,541.78,4976.74
Nike,Large Malls / Complexes,Sales Associate,Festive Fever Promo,323201.28,109,2965.15,531.22,4988.75
Nike,Large Malls / Complexes,Sales Associate,Final Call Frenzy,343111.39,119,2883.29,524.93,4997.60
Nike,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,370739.58,131,2830.07,536.75,4983.04
Nike,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,349596.88,126,2774.58,506.59,4936.54
Nike,Large Malls / Complexes,Sales Associate,Green Weekend Deals,346465.82,120,2887.22,557.65,4994.05
Nike,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,327772.67,112,2926.54,581.66,4942.69
Nike,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,302688.59,108,2802.67,574.81,4995.28
Nike,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,356104.41,128,2782.07,515.85,4922.96
Nike,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,301317.74,98,3074.67,577.68,4971.64
Nike,Large Malls / Complexes,Sales Associate,Mid-Year Madness,308311.65,104,2964.54,579.69,4992.54
Nike,Large Malls / Complexes,Sales Associate,Midnight Madness,312342.59,112,2788.77,586.79,4890.72
Nike,Large Malls / Complexes,Sales Associate,New Arrival Showcase,336421.66,126,2670.01,515.17,4934.73
Nike,Large Malls / Complexes,Sales Associate,New Product Launch Promo,300783.24,115,2615.51,522.14,4998.73
Nike,Large Malls / Complexes,Sales Associate,Price Drop Parade,301140.99,112,2688.76,528.48,4992.75
Nike,Large Malls / Complexes,Sales Associate,Red Tag Clearance,335525.87,126,2662.90,502.58,4998.76
Nike,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,312793.47,119,2628.52,530.54,4947.26
Nike,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,307785.04,99,3108.94,522.69,4997.09
Nike,Large Malls / Complexes,Sales Associate,Spring Refresh Event,323024.45,110,2936.59,503.69,4936.35
Nike,Large Malls / Complexes,Sales Associate,Ultimate Value Event,363291.52,134,2711.13,595.84,4952.83
Nike,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,330815.09,125,2646.52,508.00,4989.77
Nike,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,382304.46,125,3058.44,545.28,4978.64
Nike,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,310952.01,109,2852.77,532.56,4963.85
Nike,Large Malls / Complexes,Salesperson,12 Days of Deals,321826.56,122,2637.92,518.07,4999.02
Nike,Large Malls / Complexes,Salesperson,Autumn Deals Drive,307800.30,113,2723.90,600.74,4986.62
Nike,Large Malls / Complexes,Salesperson,Back to School Boost,311457.22,117,2662.03,522.55,4988.01
Nike,Large Malls / Complexes,Salesperson,Birthday Bash Sale,332003.71,121,2743.83,501.83,4975.44
Nike,Large Malls / Complexes,Salesperson,Clearance Countdown,335314.58,116,2890.64,549.55,4992.16
Nike,Large Malls / Complexes,Salesperson,Countdown to Savings,327872.77,116,2826.49,533.20,4895.28
Nike,Large Malls / Complexes,Salesperson,Double Points Bonanza,355537.55,126,2821.73,513.51,4987.50
Nike,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,340275.84,115,2958.92,527.02,4980.64
Nike,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,319964.28,106,3018.53,544.60,4995.14
Nike,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",306721.17,113,2714.35,567.35,4873.57
Nike,Large Malls / Complexes,Salesperson,Green Weekend Deals,306049.16,109,2807.79,526.03,4964.70
Nike,Large Malls / Complexes,Salesperson,Happy Hour Discounts,309226.16,114,2712.51,532.60,4998.95
Nike,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,331091.37,119,2782.28,641.19,4923.45
Nike,Large Malls / Complexes,Salesperson,Hot Picks Promo,300233.13,114,2633.62,531.91,4997.81
Nike,Large Malls / Complexes,Salesperson,Instant Gratification Sale,332463.38,120,2770.53,514.40,4982.70
Nike,Large Malls / Complexes,Salesperson,Limited Time Treasures,334897.97,118,2838.12,513.15,4997.70
Nike,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,332252.06,116,2864.24,500.82,4888.85
Nike,Large Malls / Complexes,Salesperson,Midnight Madness,376858.29,130,2898.91,516.66,4982.68
Nike,Large Malls / Complexes,Salesperson,Mystery Discount Days,344083.67,125,2752.67,562.60,4978.14
Nike,Large Malls / Complexes,Salesperson,New Year Kickoff,334382.25,111,3012.45,574.00,4966.27
Nike,Large Malls / Complexes,Salesperson,Price Drop Parade,303060.63,122,2484.10,506.30,4996.87
Nike,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,308001.28,112,2750.01,506.29,4977.67
Nike,Large Malls / Complexes,Salesperson,Spring Refresh Event,315707.91,110,2870.07,597.83,4931.36
Nike,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,329361.20,116,2839.32,512.51,4963.19
Nike,Large Malls / Complexes,Salesperson,Winter Wonders Sale,312249.88,112,2787.95,517.57,4985.64
Nike,Large Malls / Complexes,Senior Salesperson,Back to School Boost,333425.18,115,2899.35,501.92,4964.86
Nike,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,305715.79,104,2939.57,511.97,4902.14
Nike,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,314791.01,104,3026.84,539.22,4997.02
Nike,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,329684.12,108,3052.63,569.71,4980.07
Nike,Large Malls / Complexes,Senior Salesperson,Midnight Madness,311017.53,110,2827.43,522.91,4953.73
Nike,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,314257.34,120,2618.81,552.05,4989.88
Nike,Small Stores / Shops,Manager,12 Days of Deals,327576.33,117,2799.80,636.25,4999.67
Nike,Small Stores / Shops,Manager,Autumn Deals Drive,359526.16,138,2605.26,504.53,4954.77
Nike,Small Stores / Shops,Manager,BOGO Blitz,359351.36,120,2994.59,511.49,4983.88
Nike,Small Stores / Shops,Manager,Black Friday Blowout,378989.62,141,2687.87,577.03,4982.21
Nike,Small Stores / Shops,Manager,Cart Crasher Campaign,310748.64,115,2702.16,596.85,4987.64
Nike,Small Stores / Shops,Manager,Countdown to Savings,313365.46,111,2823.11,616.30,4979.44
Nike,Small Stores / Shops,Manager,Customer Appreciation Week,331557.57,113,2934.14,540.76,4978.88
Nike,Small Stores / Shops,Manager,Cyber Monday Mania,316056.34,124,2548.84,502.42,4994.35
Nike,Small Stores / Shops,Manager,Deal of the Month,314897.03,116,2714.63,597.19,4974.48
Nike,Small Stores / Shops,Manager,Double Points Bonanza,354436.45,123,2881.60,535.98,4979.52
Nike,Small Stores / Shops,Manager,End of Season Sale,361325.76,132,2737.32,503.93,4989.84
Nike,Small Stores / Shops,Manager,Exclusive Insider Offers,328714.85,124,2650.93,513.28,4992.82
Nike,Small Stores / Shops,Manager,Festive Fever Promo,325906.73,115,2833.97,509.13,4947.05
Nike,Small Stores / Shops,Manager,Flash Frenzy Friday,328723.23,115,2858.46,525.29,4950.04
Nike,Small Stores / Shops,Manager,Golden Hour Bargains,305432.40,108,2828.08,519.14,4884.84
Nike,Small Stores / Shops,Manager,Happy Hour Discounts,310381.46,115,2698.97,542.86,4959.82
Nike,Small Stores / Shops,Manager,Hot Picks Promo,312038.04,116,2689.98,526.96,4997.69
Nike,Small Stores / Shops,Manager,Limited Time Treasures,323871.85,119,2721.61,508.79,4947.94
Nike,Small Stores / Shops,Manager,Mega Weekend Bonanza,309394.01,116,2667.19,514.59,4812.16
Nike,Small Stores / Shops,Manager,Mid-Year Madness,379091.38,130,2916.09,587.84,4953.68
Nike,Small Stores / Shops,Manager,Mystery Discount Days,326241.22,115,2836.88,543.46,4995.72
Nike,Small Stores / Shops,Manager,New Arrival Showcase,325165.79,115,2827.53,543.82,4978.87
Nike,Small Stores / Shops,Manager,New Product Launch Promo,360260.59,124,2905.33,507.38,4995.97
Nike,Small Stores / Shops,Manager,New Year Kickoff,346551.31,118,2936.88,535.23,4987.30
Nike,Small Stores / Shops,Manager,Red Tag Clearance,312468.28,106,2947.81,509.39,4975.52
Nike,Small Stores / Shops,Manager,Shop & Save Spectacular,380398.79,138,2756.51,582.91,4981.99
Nike,Small Stores / Shops,Manager,Smart Shopper Week,363429.19,129,2817.28,610.03,4976.73
Nike,Small Stores / Shops,Manager,Spring Refresh Event,315387.78,109,2893.47,500.55,4909.33
Nike,Small Stores / Shops,Manager,Summer Sizzle Promo,327891.12,110,2980.83,504.80,4958.51
Nike,Small Stores / Shops,Manager,Ultimate Value Event,335190.68,113,2966.29,619.67,4979.48
Nike,Small Stores / Shops,Manager,VIP Access Sale,339981.35,119,2856.99,502.72,4980.75
Nike,Small Stores / Shops,Manager,Weekend Warrior Specials,307300.69,112,2743.76,604.72,4992.45
Nike,Small Stores / Shops,Manager,Winter Wonders Sale,407564.26,142,2870.17,583.58,4934.27
Nike,Small Stores / Shops,Sales Associate,12 Days of Deals,346471.38,124,2794.12,549.07,4996.51
Nike,Small Stores / Shops,Sales Associate,Autumn Deals Drive,400612.47,137,2924.18,518.90,4974.03
Nike,Small Stores / Shops,Sales Associate,BOGO Blitz,300884.64,108,2785.97,584.85,4969.91
Nike,Small Stores / Shops,Sales Associate,Back to School Boost,308371.94,109,2829.10,676.28,4933.77
Nike,Small Stores / Shops,Sales Associate,Birthday Bash Sale,368872.12,121,3048.53,501.20,4974.25
Nike,Small Stores / Shops,Sales Associate,Black Friday Blowout,307037.32,120,2558.64,512.94,4977.85
Nike,Small Stores / Shops,Sales Associate,Cashback Carnival,320510.07,111,2887.48,512.71,4942.35
Nike,Small Stores / Shops,Sales Associate,Clearance Countdown,332768.27,120,2773.07,520.70,4974.38
Nike,Small Stores / Shops,Sales Associate,Customer Appreciation Week,331771.65,125,2654.17,523.80,4996.89
Nike,Small Stores / Shops,Sales Associate,Cyber Monday Mania,317724.53,107,2969.39,511.64,4979.52
Nike,Small Stores / Shops,Sales Associate,Deal of the Month,352998.38,127,2779.51,511.13,4995.46
Nike,Small Stores / Shops,Sales Associate,Double Points Bonanza,321389.11,119,2700.75,527.94,4998.97
Nike,Small Stores / Shops,Sales Associate,Early Bird Specials,382757.77,125,3062.06,552.09,4957.86
Nike,Small Stores / Shops,Sales Associate,End of Season Sale,350876.88,130,2699.05,555.76,4991.78
Nike,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,338881.79,123,2755.14,503.94,4960.07
Nike,Small Stores / Shops,Sales Associate,Festive Fever Promo,386239.48,131,2948.39,519.19,4956.94
Nike,Small Stores / Shops,Sales Associate,Final Call Frenzy,350929.27,126,2785.15,566.85,4958.26
Nike,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",320309.56,119,2691.68,521.61,4969.81
Nike,Small Stores / Shops,Sales Associate,Golden Hour Bargains,318051.12,118,2695.35,510.74,4960.67
Nike,Small Stores / Shops,Sales Associate,Green Weekend Deals,306591.98,115,2666.02,534.60,4996.20
Nike,Small Stores / Shops,Sales Associate,Happy Hour Discounts,317279.34,113,2807.78,523.22,4974.67
Nike,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,345772.71,122,2834.20,522.16,4956.04
Nike,Small Stores / Shops,Sales Associate,Instant Gratification Sale,324232.54,112,2894.93,581.77,4951.79
Nike,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,346289.10,125,2770.31,615.58,4985.45
Nike,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,386290.34,129,2994.50,679.19,4942.29
Nike,Small Stores / Shops,Sales Associate,Mid-Year Madness,340461.70,124,2745.66,524.32,4994.31
Nike,Small Stores / Shops,Sales Associate,Midnight Madness,300857.74,107,2811.75,677.28,4917.83
Nike,Small Stores / Shops,Sales Associate,Mystery Discount Days,346793.92,123,2819.46,507.57,4969.69
Nike,Small Stores / Shops,Sales Associate,New Arrival Showcase,311476.74,112,2781.04,613.61,4998.83
