brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Nike,In-Store Regular,BOGO Blitz,390744.69,142,2751.72,574.21,4928.93
Nike,In-Store Regular,Back to School Boost,328400.56,123,2669.92,526.24,4989.50
Nike,In-Store Regular,Birthday Bash Sale,377331.08,137,2754.24,562.65,4930.16
Nike,In-Store Regular,Black Friday Blowout,381535.47,135,2826.19,554.25,4977.85
Nike,In-Store Regular,Cart Crasher Campaign,407716.72,144,2831.37,529.32,4977.13
Nike,In-Store Regular,Cashback Carnival,397048.87,143,2776.57,578.73,4959.24
Nike,In-Store Regular,Clearance Countdown,310601.08,115,2700.88,536.28,4993.71
Nike,In-Store Regular,Countdown to Savings,337098.40,124,2718.54,509.72,4997.94
Nike,In-Store Regular,Customer Appreciation Week,399426.82,138,2894.40,532.06,4984.08
Nike,In-Store Regular,Cyber Monday Mania,355100.33,143,2483.22,502.42,4966.23
Nike,In-Store Regular,Deal of the Month,365920.98,137,2670.96,555.67,4923.36
Nike,In-Store Regular,Double Points Bonanza,383905.62,143,2684.65,514.94,4987.70
Nike,In-Store Regular,Early Bird Specials,384572.76,136,2827.74,541.07,4958.56
Nike,In-Store Regular,End of Season Sale,357445.96,137,2609.09,503.93,4953.72
Nike,In-Store Regular,Exclusive Insider Offers,391387.33,142,2756.25,532.18,4991.51
Nike,In-Store Regular,Festive Fever Promo,433757.21,162,2677.51,503.23,4935.84
Nike,In-Store Regular,Final Call Frenzy,343620.97,123,2793.67,515.42,4970.88
Nike,In-Store Regular,Flash Frenzy Friday,389703.36,135,2886.69,544.60,4982.34
Nike,In-Store Regular,"Gift More, Spend Less",317055.40,121,2620.29,523.12,4985.65
Nike,In-Store Regular,Golden Hour Bargains,394392.30,146,2701.32,519.14,4898.89
Nike,In-Store Regular,Green Weekend Deals,461546.63,167,2763.75,555.72,4950.97
Nike,In-Store Regular,Happy Hour Discounts,329803.81,125,2638.43,519.18,4959.82
Nike,In-Store Regular,Holiday Shopping Rush,338891.14,127,2668.43,538.10,4999.33
Nike,In-Store Regular,Hot Picks Promo,326397.45,120,2719.98,520.73,4973.87
Nike,In-Store Regular,Instant Gratification Sale,360120.48,133,2707.67,566.38,4980.88
Nike,In-Store Regular,Limited Time Treasures,361070.63,141,2560.78,508.79,4947.94
Nike,In-Store Regular,Loyalty Rewards Blast,353435.71,129,2739.81,501.97,4987.05
Nike,In-Store Regular,Mega Weekend Bonanza,352618.44,129,2733.48,529.99,4987.72
Nike,In-Store Regular,Mid-Year Madness,343622.47,131,2623.07,505.91,4956.16
Nike,In-Store Regular,Midnight Madness,437569.57,149,2936.71,560.70,4982.68
Nike,In-Store Regular,Mystery Discount Days,317976.24,110,2890.69,533.30,4894.96
Nike,In-Store Regular,New Product Launch Promo,368599.56,129,2857.36,522.14,4988.99
Nike,In-Store Regular,Price Drop Parade,373707.61,132,2831.12,525.17,4992.75
Nike,In-Store Regular,Red Tag Clearance,339254.95,133,2550.79,509.39,4998.76
Nike,In-Store Regular,Seasonal Surprise Box,367101.81,125,2936.81,546.86,4969.06
Nike,In-Store Regular,Shop & Save Spectacular,423588.93,148,2862.09,620.18,4970.27
Nike,In-Store Regular,Smart Shopper Week,316075.68,113,2797.13,511.44,4976.73
Nike,In-Store Regular,Spring Refresh Event,409408.30,144,2843.11,533.93,4995.83
Nike,In-Store Regular,Spring Splash Discounts,432757.91,147,2943.93,507.73,4954.35
Nike,In-Store Regular,Summer Sizzle Promo,382817.26,142,2695.90,502.32,4949.21
Nike,In-Store Regular,Super Savings Week,450849.84,158,2853.48,523.61,4968.65
Nike,In-Store Regular,Ultimate Value Event,396393.07,149,2660.36,548.83,4998.73
Nike,In-Store Regular,VIP Access Sale,363700.18,135,2694.08,502.72,4919.46
Nike,In-Store Regular,Weekend Warrior Specials,338432.20,131,2583.45,554.97,4967.70
Nike,In-Store Regular,Winter Clearance Carnival,388974.00,139,2798.37,504.68,4994.53
Nike,In-Store Regular,Winter Wonders Sale,401863.16,155,2592.67,517.57,4986.53
Nike,Loyal Customer,12 Days of Deals,400142.07,147,2722.05,561.43,4976.23
Nike,Loyal Customer,Autumn Deals Drive,391007.45,138,2833.39,514.57,4994.06
Nike,Loyal Customer,BOGO Blitz,409071.97,141,2901.22,531.81,4998.67
Nike,Loyal Customer,Back to School Boost,315772.28,115,2745.85,522.55,4932.26
Nike,Loyal Customer,Birthday Bash Sale,382106.81,129,2962.07,501.50,4855.52
Nike,Loyal Customer,Cart Crasher Campaign,436422.81,153,2852.44,514.47,4955.32
Nike,Loyal Customer,Cashback Carnival,356935.55,129,2766.94,520.46,4953.58
Nike,Loyal Customer,Clearance Countdown,410686.07,163,2519.55,544.43,4935.95
Nike,Loyal Customer,Countdown to Savings,368533.22,125,2948.27,532.95,4979.44
Nike,Loyal Customer,Customer Appreciation Week,440313.43,163,2701.31,529.37,4977.34
Nike,Loyal Customer,Cyber Monday Mania,402896.91,147,2740.80,517.96,4994.22
Nike,Loyal Customer,Deal of the Month,373111.46,137,2723.44,508.62,4921.57
Nike,Loyal Customer,Double Points Bonanza,324891.80,125,2599.13,511.97,4998.97
Nike,Loyal Customer,Early Bird Specials,369849.21,133,2780.82,507.63,4989.56
Nike,Loyal Customer,End of Season Sale,361677.86,129,2803.70,511.75,4993.65
Nike,Loyal Customer,Exclusive Insider Offers,353002.03,127,2779.54,502.99,4928.33
Nike,Loyal Customer,Festive Fever Promo,308969.35,115,2686.69,517.52,4962.86
Nike,Loyal Customer,Final Call Frenzy,376592.35,140,2689.95,540.42,4959.33
Nike,Loyal Customer,Flash Frenzy Friday,376048.90,133,2827.44,560.37,4998.23
Nike,Loyal Customer,"Gift More, Spend Less",301968.06,115,2625.81,524.76,4966.23
Nike,Loyal Customer,Golden Hour Bargains,345787.88,119,2905.78,501.07,4888.13
Nike,Loyal Customer,Green Weekend Deals,374100.37,141,2653.19,523.04,4994.05
Nike,Loyal Customer,Happy Hour Discounts,361172.18,139,2598.36,542.86,4962.42
Nike,Loyal Customer,Holiday Shopping Rush,405823.62,143,2837.93,735.27,4996.20
Nike,Loyal Customer,Hot Picks Promo,409211.73,148,2764.94,534.17,4997.69
Nike,Loyal Customer,Instant Gratification Sale,338644.02,119,2845.75,514.40,4996.19
Nike,Loyal Customer,Limited Time Treasures,410252.27,150,2735.02,519.56,4984.23
Nike,Loyal Customer,Loyalty Rewards Blast,385286.09,137,2812.31,501.80,4964.73
Nike,Loyal Customer,Mega Weekend Bonanza,362847.51,139,2610.41,554.78,4986.49
Nike,Loyal Customer,Mid-Year Madness,324632.70,119,2728.01,653.96,4994.31
Nike,Loyal Customer,Midnight Madness,397786.57,139,2861.77,509.62,4953.73
Nike,Loyal Customer,Mystery Discount Days,322931.72,123,2625.46,506.69,4993.88
Nike,Loyal Customer,New Arrival Showcase,370351.30,138,2683.71,514.30,4923.10
Nike,Loyal Customer,New Product Launch Promo,401518.12,148,2712.96,523.73,4997.47
Nike,Loyal Customer,New Year Kickoff,332908.66,124,2684.75,532.14,4937.44
Nike,Loyal Customer,Price Drop Parade,343478.84,127,2704.56,511.87,4902.90
Nike,Loyal Customer,Seasonal Surprise Box,381544.16,149,2560.70,501.30,4951.59
Nike,Loyal Customer,Shop & Save Spectacular,444944.45,161,2763.63,501.58,4951.50
Nike,Loyal Customer,Smart Shopper Week,333494.25,121,2756.15,514.53,4912.56
Nike,Loyal Customer,Spring Refresh Event,377470.29,131,2881.45,534.15,4904.12
Nike,Loyal Customer,Spring Splash Discounts,364195.79,136,2677.91,530.75,4999.83
Nike,Loyal Customer,Summer Sizzle Promo,394546.48,146,2702.37,504.80,4960.40
Nike,Loyal Customer,Super Savings Week,390604.66,142,2750.74,546.63,4993.53
Nike,Loyal Customer,Ultimate Value Event,393057.39,145,2710.74,509.35,4979.48
Nike,Loyal Customer,VIP Access Sale,392662.00,136,2887.22,514.81,4885.45
Nike,Loyal Customer,Weekend Warrior Specials,368021.97,129,2852.88,511.11,4958.68
Nike,Loyal Customer,Winter Clearance Carnival,370262.71,135,2742.69,503.87,4965.37
Nike,Loyal Customer,Winter Wonders Sale,447873.99,162,2764.65,568.75,4992.09
Nike,Occasional Shopper,12 Days of Deals,396883.69,144,2756.14,505.19,4972.50
Nike,Occasional Shopper,Autumn Deals Drive,416953.61,158,2638.95,596.17,4999.75
Nike,Occasional Shopper,BOGO Blitz,366529.65,132,2776.74,538.28,4984.94
Nike,Occasional Shopper,Back to School Boost,380907.81,142,2682.45,500.65,4927.94
Nike,Occasional Shopper,Birthday Bash Sale,338119.61,132,2561.51,524.08,4987.98
Nike,Occasional Shopper,Black Friday Blowout,390790.40,138,2831.81,606.28,4987.76
Nike,Occasional Shopper,Cart Crasher Campaign,344902.46,125,2759.22,515.04,4977.25
Nike,Occasional Shopper,Cashback Carnival,360046.94,132,2727.63,547.02,4981.41
Nike,Occasional Shopper,Clearance Countdown,380885.22,142,2682.29,549.55,4945.64
Nike,Occasional Shopper,Countdown to Savings,363375.76,129,2816.87,637.60,4925.72
Nike,Occasional Shopper,Customer Appreciation Week,375092.09,131,2863.30,603.19,4988.56
Nike,Occasional Shopper,Cyber Monday Mania,349688.67,130,2689.91,520.22,4942.89
Nike,Occasional Shopper,Deal of the Month,394676.10,140,2819.12,541.10,4995.46
Nike,Occasional Shopper,Double Points Bonanza,396692.51,136,2916.86,537.04,4990.29
Nike,Occasional Shopper,Early Bird Specials,347591.36,121,2872.66,501.20,4999.19
Nike,Occasional Shopper,End of Season Sale,352526.85,128,2754.12,506.38,4968.18
Nike,Occasional Shopper,Exclusive Insider Offers,389319.49,151,2578.27,511.61,4992.82
Nike,Occasional Shopper,Festive Fever Promo,378419.93,135,2803.11,519.19,4940.74
Nike,Occasional Shopper,Final Call Frenzy,332598.67,124,2682.25,508.36,4941.07
Nike,Occasional Shopper,Flash Frenzy Friday,370138.76,129,2869.29,536.75,4995.14
Nike,Occasional Shopper,"Gift More, Spend Less",395155.74,145,2725.21,522.13,4966.25
Nike,Occasional Shopper,Golden Hour Bargains,434090.49,160,2713.07,548.26,4974.45
Nike,Occasional Shopper,Green Weekend Deals,388347.26,136,2855.49,531.87,4972.93
Nike,Occasional Shopper,Happy Hour Discounts,356376.92,128,2784.19,608.55,4964.85
Nike,Occasional Shopper,Holiday Shopping Rush,340767.11,131,2601.28,512.62,4981.59
Nike,Occasional Shopper,Hot Picks Promo,433499.53,159,2726.41,510.06,4978.45
Nike,Occasional Shopper,Instant Gratification Sale,355529.98,145,2451.93,516.47,4940.54
Nike,Occasional Shopper,Limited Time Treasures,388676.75,138,2816.50,576.52,4996.93
Nike,Occasional Shopper,Loyalty Rewards Blast,376590.66,134,2810.38,515.85,4904.86
Nike,Occasional Shopper,Mega Weekend Bonanza,385480.09,132,2920.30,615.99,4983.61
Nike,Occasional Shopper,Mid-Year Madness,346395.66,125,2771.17,556.96,4917.42
Nike,Occasional Shopper,Midnight Madness,308318.65,116,2657.92,513.39,4969.17
Nike,Occasional Shopper,Mystery Discount Days,387256.83,139,2786.02,530.00,4998.21
Nike,Occasional Shopper,New Arrival Showcase,381407.42,146,2612.38,508.18,4943.20
Nike,Occasional Shopper,New Product Launch Promo,355622.73,132,2694.11,503.65,4927.25
Nike,Occasional Shopper,New Year Kickoff,377245.86,131,2879.74,513.60,4987.30
Nike,Occasional Shopper,Price Drop Parade,389991.99,143,2727.22,521.09,4976.11
Nike,Occasional Shopper,Red Tag Clearance,408073.90,142,2873.76,532.81,4985.84
Nike,Occasional Shopper,Seasonal Surprise Box,463729.94,165,2810.48,507.61,4981.63
Nike,Occasional Shopper,Shop & Save Spectacular,351838.10,130,2706.45,509.08,4974.55
Nike,Occasional Shopper,Smart Shopper Week,368247.74,138,2668.46,521.75,4920.10
Nike,Occasional Shopper,Spring Refresh Event,399574.11,135,2959.81,503.69,4993.39
Nike,Occasional Shopper,Summer Sizzle Promo,377410.78,136,2775.08,504.99,4998.50
Nike,Occasional Shopper,Super Savings Week,387702.45,146,2655.50,525.88,4970.25
Nike,Occasional Shopper,Ultimate Value Event,387414.17,137,2827.84,502.13,4979.85
Nike,Occasional Shopper,VIP Access Sale,403484.56,138,2923.80,654.78,4986.22
Nike,Occasional Shopper,Weekend Warrior Specials,329317.44,130,2533.21,556.30,4810.42
Nike,Occasional Shopper,Winter Wonders Sale,355447.27,129,2755.41,532.56,4985.64
Nike,Online Shopper,12 Days of Deals,376437.37,137,2747.72,550.44,4942.74
Nike,Online Shopper,Autumn Deals Drive,427766.18,149,2870.91,534.94,4988.18
Nike,Online Shopper,BOGO Blitz,321738.35,125,2573.91,524.20,4976.04
Nike,Online Shopper,Back to School Boost,394002.93,127,3102.39,577.23,4974.99
Nike,Online Shopper,Birthday Bash Sale,345872.98,118,2931.13,552.36,4959.10
Nike,Online Shopper,Black Friday Blowout,307220.78,115,2671.49,531.54,4992.36
Nike,Online Shopper,Cart Crasher Campaign,349563.20,139,2514.84,534.29,4964.82
Nike,Online Shopper,Clearance Countdown,378886.14,136,2785.93,564.15,4974.38
Nike,Online Shopper,Customer Appreciation Week,395665.74,144,2747.68,523.80,4979.15
Nike,Online Shopper,Cyber Monday Mania,404674.27,148,2734.29,527.14,4996.11
Nike,Online Shopper,Deal of the Month,326635.12,126,2592.34,554.77,4979.75
Nike,Online Shopper,Double Points Bonanza,394453.05,137,2879.22,513.51,4952.30
Nike,Online Shopper,Early Bird Specials,426887.47,147,2904.00,543.61,4996.32
Nike,Online Shopper,End of Season Sale,351255.76,139,2527.02,529.01,4851.48
Nike,Online Shopper,Exclusive Insider Offers,386325.89,134,2883.03,500.29,4963.62
Nike,Online Shopper,Festive Fever Promo,307853.17,113,2724.36,503.50,4945.31
Nike,Online Shopper,Final Call Frenzy,390036.37,131,2977.38,583.03,4958.26
Nike,Online Shopper,Flash Frenzy Friday,399742.90,138,2896.69,520.08,4996.44
Nike,Online Shopper,"Gift More, Spend Less",335564.33,118,2843.77,505.29,4992.10
Nike,Online Shopper,Golden Hour Bargains,311515.46,115,2708.83,604.59,4882.58
Nike,Online Shopper,Green Weekend Deals,384720.60,143,2690.35,508.30,4978.53
Nike,Online Shopper,Happy Hour Discounts,360725.72,117,3083.13,702.46,4997.02
Nike,Online Shopper,Holiday Shopping Rush,408839.18,147,2781.22,509.19,4978.01
Nike,Online Shopper,Hot Picks Promo,375211.20,132,2842.51,568.60,4978.48
Nike,Online Shopper,Instant Gratification Sale,330574.88,117,2825.43,590.63,4990.16
Nike,Online Shopper,Limited Time Treasures,386723.97,139,2782.19,525.80,4934.12
Nike,Online Shopper,Loyalty Rewards Blast,388126.39,145,2676.73,524.19,4977.09
Nike,Online Shopper,Mega Weekend Bonanza,382660.98,135,2834.53,509.61,4964.16
Nike,Online Shopper,Mid-Year Madness,375607.49,129,2911.69,503.75,4937.35
Nike,Online Shopper,Midnight Madness,399993.14,134,2985.02,592.27,4953.20
Nike,Online Shopper,Mystery Discount Days,371077.87,129,2876.57,515.08,4993.54
Nike,Online Shopper,New Arrival Showcase,386070.66,136,2838.75,521.29,4994.65
Nike,Online Shopper,New Product Launch Promo,360146.02,124,2904.40,507.14,4956.07
Nike,Online Shopper,New Year Kickoff,406816.17,142,2864.90,536.86,4984.36
Nike,Online Shopper,Price Drop Parade,369422.59,136,2716.34,505.80,4913.18
Nike,Online Shopper,Red Tag Clearance,302437.64,118,2563.03,525.56,4966.80
Nike,Online Shopper,Seasonal Surprise Box,327147.35,132,2478.39,506.76,4952.20
Nike,Online Shopper,Shop & Save Spectacular,370359.81,134,2763.88,541.58,4995.87
Nike,Online Shopper,Smart Shopper Week,422022.11,149,2832.36,572.54,4987.87
Nike,Online Shopper,Spring Refresh Event,344618.27,124,2779.18,500.43,4940.75
Nike,Online Shopper,Spring Splash Discounts,346077.08,128,2703.73,517.21,4982.46
Nike,Online Shopper,Summer Sizzle Promo,377425.80,142,2657.93,505.27,4933.18
Nike,Online Shopper,Super Savings Week,324239.59,114,2844.21,523.55,4994.88
Nike,Online Shopper,Ultimate Value Event,381470.65,138,2764.28,509.98,4975.68
Nike,Online Shopper,VIP Access Sale,383900.59,140,2742.15,527.65,4989.88
Nike,Online Shopper,Weekend Warrior Specials,367217.95,143,2567.96,508.00,4996.67
Nike,Online Shopper,Winter Clearance Carnival,397177.35,136,2920.42,503.08,4998.41
Nike,Online Shopper,Winter Wonders Sale,342199.63,126,2715.87,502.80,4975.47
Nike,Premium Shopper,12 Days of Deals,351410.84,133,2642.19,506.25,4999.67
Nike,Premium Shopper,Autumn Deals Drive,349945.53,125,2799.56,549.59,4986.62
Nike,Premium Shopper,BOGO Blitz,374611.32,130,2881.63,542.26,4973.13
Nike,Premium Shopper,Back to School Boost,332200.58,123,2700.82,616.58,4988.01
Nike,Premium Shopper,Birthday Bash Sale,359744.21,132,2725.33,551.57,4874.63
Nike,Premium Shopper,Black Friday Blowout,423525.36,151,2804.80,510.23,4960.98
Nike,Premium Shopper,Cart Crasher Campaign,385398.43,130,2964.60,558.36,4956.41
Nike,Premium Shopper,Cashback Carnival,360186.14,135,2668.05,500.72,4971.28
Nike,Premium Shopper,Clearance Countdown,408650.35,140,2918.93,538.79,4994.91
Nike,Premium Shopper,Countdown to Savings,431442.45,155,2783.50,549.28,4912.19
Nike,Premium Shopper,Customer Appreciation Week,411918.01,139,2963.44,534.61,4996.89
Nike,Premium Shopper,Cyber Monday Mania,383609.64,133,2884.28,534.38,4993.48
Nike,Premium Shopper,Deal of the Month,369528.77,140,2639.49,532.76,4951.61
Nike,Premium Shopper,Double Points Bonanza,429907.57,152,2828.34,509.65,4979.52
Nike,Premium Shopper,Early Bird Specials,365274.88,135,2705.74,523.42,4991.74
Nike,Premium Shopper,End of Season Sale,336617.66,120,2805.15,563.93,4991.27
Nike,Premium Shopper,Exclusive Insider Offers,362801.77,129,2812.42,513.90,4962.12
Nike,Premium Shopper,Festive Fever Promo,374779.28,135,2776.14,569.03,4967.48
Nike,Premium Shopper,Final Call Frenzy,382814.28,143,2677.02,502.59,4938.88
Nike,Premium Shopper,Flash Frenzy Friday,370567.67,135,2744.95,520.92,4992.34
Nike,Premium Shopper,Golden Hour Bargains,351132.29,131,2680.40,525.42,4964.89
Nike,Premium Shopper,Green Weekend Deals,348734.67,130,2682.57,503.13,4906.47
Nike,Premium Shopper,Happy Hour Discounts,427280.76,138,3096.24,608.35,4983.25
Nike,Premium Shopper,Holiday Shopping Rush,350612.67,125,2804.90,514.56,4998.76
Nike,Premium Shopper,Hot Picks Promo,386381.43,140,2759.87,520.92,4997.81
Nike,Premium Shopper,Instant Gratification Sale,369966.03,127,2913.12,529.97,4935.27
Nike,Premium Shopper,Limited Time Treasures,412067.56,145,2841.85,525.94,4995.92
Nike,Premium Shopper,Loyalty Rewards Blast,306827.16,112,2739.53,509.26,4932.60
Nike,Premium Shopper,Mega Weekend Bonanza,355997.67,127,2803.13,504.47,4868.27
Nike,Premium Shopper,Mid-Year Madness,373268.18,137,2724.59,539.06,4979.78
Nike,Premium Shopper,Midnight Madness,343258.43,125,2746.07,564.79,4910.73
Nike,Premium Shopper,Mystery Discount Days,381285.33,146,2611.54,503.54,4999.19
Nike,Premium Shopper,New Arrival Showcase,367357.09,135,2721.16,517.75,4992.57
Nike,Premium Shopper,New Year Kickoff,398835.47,137,2911.21,522.74,4951.96
Nike,Premium Shopper,Price Drop Parade,333505.51,120,2779.21,550.47,4991.55
Nike,Premium Shopper,Red Tag Clearance,424981.00,149,2852.22,502.58,4993.59
Nike,Premium Shopper,Seasonal Surprise Box,426230.94,142,3001.63,500.31,4976.76
Nike,Premium Shopper,Shop & Save Spectacular,341681.17,122,2800.67,635.11,4963.85
Nike,Premium Shopper,Smart Shopper Week,344828.66,126,2736.74,534.11,4996.44
Nike,Premium Shopper,Spring Refresh Event,410142.91,150,2734.29,529.72,4919.91
Nike,Premium Shopper,Spring Splash Discounts,344770.76,120,2873.09,508.64,4997.44
Nike,Premium Shopper,Summer Sizzle Promo,376687.41,142,2652.73,566.82,4959.46
Nike,Premium Shopper,Super Savings Week,322471.22,111,2905.15,572.83,4932.01
Nike,Premium Shopper,Ultimate Value Event,318114.22,116,2742.36,506.18,4981.61
Nike,Premium Shopper,VIP Access Sale,346038.69,125,2768.31,582.36,4980.75
Nike,Premium Shopper,Weekend Warrior Specials,323111.81,119,2715.23,500.79,4948.39
Nike,Premium Shopper,Winter Clearance Carnival,336991.43,122,2762.22,638.99,4972.12
Nike,Premium Shopper,Winter Wonders Sale,396799.50,133,2983.45,598.16,4929.57
Puma,Budget Shopper,12 Days of Deals,364253.05,129,2823.67,502.32,4944.73
Puma,Budget Shopper,Autumn Deals Drive,385543.64,138,2793.79,526.61,4964.22
Puma,Budget Shopper,BOGO Blitz,406086.38,145,2800.60,516.05,4958.20
Puma,Budget Shopper,Back to School Boost,374282.79,133,2814.16,501.48,4972.30
Puma,Budget Shopper,Birthday Bash Sale,306804.83,117,2622.26,524.79,4921.70
Puma,Budget Shopper,Black Friday Blowout,398309.96,141,2824.89,511.67,4997.46
Puma,Budget Shopper,Cart Crasher Campaign,366254.62,129,2839.18,510.88,4908.48
Puma,Budget Shopper,Cashback Carnival,374687.28,128,2927.24,538.21,4982.95
Puma,Budget Shopper,Clearance Countdown,395923.70,140,2828.03,554.47,4985.43
Puma,Budget Shopper,Countdown to Savings,383254.39,140,2737.53,541.81,4979.42
Puma,Budget Shopper,Customer Appreciation Week,391353.79,134,2920.55,508.47,4967.48
Puma,Budget Shopper,Cyber Monday Mania,340686.29,116,2936.95,513.22,4983.99
Puma,Budget Shopper,Deal of the Month,326810.87,121,2700.92,515.41,4982.99
Puma,Budget Shopper,Double Points Bonanza,394705.27,142,2779.61,512.78,4926.65
Puma,Budget Shopper,Early Bird Specials,300043.02,116,2586.58,514.49,4944.17
Puma,Budget Shopper,End of Season Sale,436465.60,151,2890.50,517.18,4999.17
Puma,Budget Shopper,Exclusive Insider Offers,351569.06,129,2725.34,576.13,4968.06
Puma,Budget Shopper,Festive Fever Promo,340555.19,131,2599.66,557.29,4938.87
Puma,Budget Shopper,Final Call Frenzy,344114.91,123,2797.68,528.82,4976.65
Puma,Budget Shopper,Flash Frenzy Friday,411964.83,147,2802.48,511.85,4996.58
Puma,Budget Shopper,"Gift More, Spend Less",369832.14,136,2719.35,536.78,4991.44
Puma,Budget Shopper,Golden Hour Bargains,391894.12,144,2721.49,506.68,4999.85
Puma,Budget Shopper,Green Weekend Deals,378230.67,138,2740.80,510.45,4961.07
Puma,Budget Shopper,Happy Hour Discounts,357803.72,127,2817.35,534.50,4978.93
Puma,Budget Shopper,Holiday Shopping Rush,371338.42,134,2771.18,528.26,4985.94
Puma,Budget Shopper,Hot Picks Promo,318992.37,114,2798.18,522.39,4984.66
Puma,Budget Shopper,Instant Gratification Sale,309040.35,121,2554.05,548.56,4978.71
Puma,Budget Shopper,Limited Time Treasures,352300.20,126,2796.03,504.90,4997.38
Puma,Budget Shopper,Loyalty Rewards Blast,343800.39,124,2772.58,536.80,4955.73
Puma,Budget Shopper,Mega Weekend Bonanza,385732.43,140,2755.23,511.55,4961.17
Puma,Budget Shopper,Mid-Year Madness,346495.51,129,2686.01,598.25,4969.83
Puma,Budget Shopper,Midnight Madness,406771.28,151,2693.85,514.18,4932.76
Puma,Budget Shopper,Mystery Discount Days,328641.39,118,2785.10,519.86,4990.91
Puma,Budget Shopper,New Arrival Showcase,336720.85,124,2715.49,521.99,4990.92
Puma,Budget Shopper,New Product Launch Promo,344157.69,123,2798.03,534.01,4970.41
Puma,Budget Shopper,New Year Kickoff,433393.39,141,3073.71,514.47,4973.48
Puma,Budget Shopper,Price Drop Parade,382499.66,140,2732.14,521.85,4977.32
Puma,Budget Shopper,Red Tag Clearance,344940.57,135,2555.12,535.29,4658.76
Puma,Budget Shopper,Seasonal Surprise Box,364662.02,137,2661.77,550.71,4940.95
Puma,Budget Shopper,Shop & Save Spectacular,423209.19,148,2859.52,509.04,4959.39
Puma,Budget Shopper,Smart Shopper Week,428647.38,156,2747.74,538.77,4979.30
Puma,Budget Shopper,Spring Refresh Event,338974.73,131,2587.59,536.33,4939.65
Puma,Budget Shopper,Spring Splash Discounts,368917.35,138,2673.31,532.41,4993.20
Puma,Budget Shopper,Summer Sizzle Promo,359114.81,134,2679.96,513.95,4981.42
Puma,Budget Shopper,Super Savings Week,350929.59,127,2763.23,527.78,4998.97
Puma,Budget Shopper,Ultimate Value Event,360218.47,132,2728.93,537.39,4963.97
Puma,Budget Shopper,VIP Access Sale,332472.06,121,2747.70,532.48,4986.57
Puma,Budget Shopper,Winter Clearance Carnival,344496.60,114,3021.90,797.51,4983.34
Puma,Budget Shopper,Winter Wonders Sale,334823.26,125,2678.59,543.93,4943.57
Puma,Churn Risk,12 Days of Deals,326915.80,124,2636.42,502.11,4977.32
Puma,Churn Risk,Autumn Deals Drive,380439.42,139,2736.97,501.93,4948.43
Puma,Churn Risk,BOGO Blitz,396963.68,145,2737.68,535.40,4956.09
Puma,Churn Risk,Back to School Boost,363347.72,137,2652.17,503.12,4970.24
Puma,Churn Risk,Birthday Bash Sale,360518.59,129,2794.72,522.73,4971.78
Puma,Churn Risk,Black Friday Blowout,340644.38,129,2640.65,533.26,4995.99
Puma,Churn Risk,Cashback Carnival,371242.96,130,2855.72,577.93,4973.20
Puma,Churn Risk,Clearance Countdown,308481.35,117,2636.59,544.94,4958.20
Puma,Churn Risk,Countdown to Savings,390474.87,141,2769.33,502.49,4910.44
Puma,Churn Risk,Customer Appreciation Week,414475.45,139,2981.84,536.62,4981.97
Puma,Churn Risk,Cyber Monday Mania,302368.96,107,2825.88,516.38,4935.60
Puma,Churn Risk,Deal of the Month,371160.09,133,2790.68,545.42,4887.79
Puma,Churn Risk,Double Points Bonanza,361288.67,133,2716.46,601.77,4984.63
Puma,Churn Risk,Early Bird Specials,349811.52,118,2964.50,569.11,4997.16
Puma,Churn Risk,End of Season Sale,364856.15,132,2764.06,503.81,4996.88
Puma,Churn Risk,Exclusive Insider Offers,353183.05,119,2967.92,534.53,4959.89
Puma,Churn Risk,Festive Fever Promo,388565.57,139,2795.44,629.01,4965.81
Puma,Churn Risk,Final Call Frenzy,363505.67,134,2712.73,521.29,4993.58
Puma,Churn Risk,Flash Frenzy Friday,363857.87,131,2777.54,537.39,4997.51
Puma,Churn Risk,"Gift More, Spend Less",402149.59,155,2594.51,513.39,4911.72
Puma,Churn Risk,Golden Hour Bargains,418730.19,147,2848.50,500.57,4984.06
Puma,Churn Risk,Green Weekend Deals,372258.06,146,2549.71,516.31,4922.48
Puma,Churn Risk,Happy Hour Discounts,398953.20,138,2890.97,503.04,4990.90
Puma,Churn Risk,Holiday Shopping Rush,413254.32,142,2910.24,526.90,4974.10
Puma,Churn Risk,Hot Picks Promo,359511.93,131,2744.37,568.54,4990.76
Puma,Churn Risk,Instant Gratification Sale,430429.74,158,2724.24,522.66,4932.91
Puma,Churn Risk,Limited Time Treasures,340777.91,127,2683.29,556.91,4989.54
Puma,Churn Risk,Loyalty Rewards Blast,311045.65,124,2508.43,629.52,4972.66
Puma,Churn Risk,Mega Weekend Bonanza,343861.86,120,2865.52,502.77,4891.54
Puma,Churn Risk,Mid-Year Madness,347183.62,126,2755.43,505.35,4984.02
Puma,Churn Risk,Midnight Madness,352564.38,124,2843.26,594.25,4976.33
Puma,Churn Risk,Mystery Discount Days,351929.59,134,2626.34,545.62,4993.59
Puma,Churn Risk,New Arrival Showcase,375642.23,140,2683.16,506.85,4986.29
Puma,Churn Risk,New Product Launch Promo,371283.00,131,2834.22,509.60,4988.61
Puma,Churn Risk,New Year Kickoff,348773.04,133,2622.35,594.37,4970.59
Puma,Churn Risk,Price Drop Parade,324198.62,126,2573.00,530.52,4947.89
