customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Deal Seeker,Senior Salesperson,Winter Wonders Sale,1263826.62,454,2783.76,510.01,4995.64
First-time Buyer,Manager,12 Days of Deals,1353623.17,502,2696.46,500.37,4999.40
First-time Buyer,Manager,Autumn Deals Drive,1262727.46,470,2686.65,504.53,4992.85
First-time Buyer,Manager,BOGO Blitz,1322953.57,468,2826.82,501.56,4997.65
First-time Buyer,Manager,Back to School Boost,1299045.40,487,2667.44,526.33,4991.54
First-time Buyer,Manager,Birthday Bash Sale,1355775.79,494,2744.49,507.40,4985.65
First-time Buyer,Manager,Black Friday Blowout,1411576.82,511,2762.38,522.50,4997.76
First-time Buyer,Manager,Cart Crasher Campaign,1295544.87,478,2710.34,531.01,4994.01
First-time Buyer,Manager,Cashback Carnival,1270617.25,477,2663.77,500.13,4993.12
First-time Buyer,Manager,Clearance Countdown,1428068.99,498,2867.61,500.46,4998.17
First-time Buyer,Manager,Countdown to Savings,1457178.31,521,2796.89,502.09,4996.12
First-time Buyer,Manager,Customer Appreciation Week,1470197.50,528,2784.46,510.22,4997.51
First-time Buyer,Manager,Cyber Monday Mania,1464337.90,523,2799.88,503.56,4999.83
First-time Buyer,Manager,Deal of the Month,1329011.52,484,2745.89,541.15,4996.40
First-time Buyer,Manager,Double Points Bonanza,1403672.92,494,2841.44,500.63,4985.88
First-time Buyer,Manager,Early Bird Specials,1230191.86,454,2709.67,520.52,4996.80
First-time Buyer,Manager,End of Season Sale,1489359.32,530,2810.11,502.75,4976.16
First-time Buyer,Manager,Exclusive Insider Offers,1419269.94,508,2793.84,501.41,4986.35
First-time Buyer,Manager,Festive Fever Promo,1397690.86,487,2870.00,501.65,4987.38
First-time Buyer,Manager,Final Call Frenzy,1489135.46,526,2831.06,501.90,4976.49
First-time Buyer,Manager,Flash Frenzy Friday,1353843.32,495,2735.04,505.25,4995.90
First-time Buyer,Manager,"Gift More, Spend Less",1345027.33,503,2674.01,514.57,4991.79
First-time Buyer,Manager,Golden Hour Bargains,1423229.68,521,2731.73,511.02,4991.93
First-time Buyer,Manager,Green Weekend Deals,1355846.07,512,2648.14,523.59,4999.78
First-time Buyer,Manager,Happy Hour Discounts,1478079.63,534,2767.94,503.25,4985.88
First-time Buyer,Manager,Holiday Shopping Rush,1456523.97,521,2795.63,523.84,4997.27
First-time Buyer,Manager,Hot Picks Promo,1248388.08,468,2667.50,500.04,4970.14
First-time Buyer,Manager,Instant Gratification Sale,1293752.77,469,2758.53,501.99,4984.14
First-time Buyer,Manager,Limited Time Treasures,1380561.21,491,2811.73,530.67,4999.11
First-time Buyer,Manager,Loyalty Rewards Blast,1424483.37,504,2826.36,533.26,4994.70
First-time Buyer,Manager,Mega Weekend Bonanza,1354505.32,494,2741.91,519.39,4994.32
First-time Buyer,Manager,Mid-Year Madness,1293097.32,486,2660.69,501.40,4999.10
First-time Buyer,Manager,Midnight Madness,1226968.72,456,2690.72,501.63,4998.75
First-time Buyer,Manager,Mystery Discount Days,1339372.10,478,2802.03,500.15,4987.59
First-time Buyer,Manager,New Arrival Showcase,1368433.48,500,2736.87,501.06,4999.20
First-time Buyer,Manager,New Product Launch Promo,1360252.90,494,2753.55,504.10,4992.60
First-time Buyer,Manager,New Year Kickoff,1382779.38,504,2743.61,513.25,4995.56
First-time Buyer,Manager,Price Drop Parade,1418071.63,511,2775.09,508.99,4996.99
First-time Buyer,Manager,Red Tag Clearance,1377007.00,501,2748.52,502.90,4992.97
First-time Buyer,Manager,Seasonal Surprise Box,1413617.47,510,2771.80,510.03,4991.57
First-time Buyer,Manager,Shop & Save Spectacular,1422731.50,510,2789.67,518.60,4996.23
First-time Buyer,Manager,Smart Shopper Week,1453465.61,526,2763.24,509.54,4997.75
First-time Buyer,Manager,Spring Refresh Event,1354868.96,493,2748.21,507.77,4996.53
First-time Buyer,Manager,Spring Splash Discounts,1327478.95,479,2771.35,510.99,4982.93
First-time Buyer,Manager,Summer Sizzle Promo,1365313.84,513,2661.43,503.45,4979.55
First-time Buyer,Manager,Super Savings Week,1319277.83,471,2801.01,500.00,4998.98
First-time Buyer,Manager,Ultimate Value Event,1331667.99,476,2797.62,518.31,4995.13
First-time Buyer,Manager,VIP Access Sale,1324894.46,482,2748.74,528.70,4975.49
First-time Buyer,Manager,Weekend Warrior Specials,1489400.82,531,2804.90,518.17,4999.65
First-time Buyer,Manager,Winter Clearance Carnival,1391094.56,504,2760.11,514.66,4993.18
First-time Buyer,Manager,Winter Wonders Sale,1381219.84,509,2713.59,517.04,4992.49
First-time Buyer,Sales Associate,12 Days of Deals,1527067.28,566,2698.00,502.99,4996.51
First-time Buyer,Sales Associate,Autumn Deals Drive,1429265.02,530,2696.73,513.21,4995.33
First-time Buyer,Sales Associate,BOGO Blitz,1446842.20,532,2719.63,511.07,4987.72
First-time Buyer,Sales Associate,Back to School Boost,1382684.63,519,2664.13,516.16,4987.30
First-time Buyer,Sales Associate,Birthday Bash Sale,1452813.16,524,2772.54,528.18,4999.90
First-time Buyer,Sales Associate,Black Friday Blowout,1388020.66,512,2710.98,506.58,4984.35
First-time Buyer,Sales Associate,Cart Crasher Campaign,1459814.64,540,2703.36,505.99,4985.39
First-time Buyer,Sales Associate,Cashback Carnival,1427014.55,517,2760.18,500.98,4995.37
First-time Buyer,Sales Associate,Clearance Countdown,1439866.50,516,2790.44,500.37,4987.51
First-time Buyer,Sales Associate,Countdown to Savings,1350496.80,501,2695.60,500.09,4997.39
First-time Buyer,Sales Associate,Customer Appreciation Week,1458548.50,536,2721.17,510.44,4999.02
First-time Buyer,Sales Associate,Cyber Monday Mania,1501221.47,560,2680.75,511.18,4998.08
First-time Buyer,Sales Associate,Deal of the Month,1396435.86,496,2815.39,500.56,4973.22
First-time Buyer,Sales Associate,Double Points Bonanza,1446397.47,521,2776.19,511.56,4996.14
First-time Buyer,Sales Associate,Early Bird Specials,1637445.22,588,2784.77,501.84,4975.68
First-time Buyer,Sales Associate,End of Season Sale,1489163.61,541,2752.61,534.90,4997.30
First-time Buyer,Sales Associate,Exclusive Insider Offers,1415008.10,505,2802.00,510.30,4998.36
First-time Buyer,Sales Associate,Festive Fever Promo,1513734.17,550,2752.24,502.53,4996.92
First-time Buyer,Sales Associate,Final Call Frenzy,1493537.06,545,2740.43,504.15,4991.12
First-time Buyer,Sales Associate,Flash Frenzy Friday,1437493.02,507,2835.29,535.55,4993.42
First-time Buyer,Sales Associate,"Gift More, Spend Less",1488477.92,519,2867.97,516.81,4986.56
First-time Buyer,Sales Associate,Golden Hour Bargains,1573738.81,558,2820.32,503.10,4995.04
First-time Buyer,Sales Associate,Green Weekend Deals,1388283.14,509,2727.47,504.35,4999.23
First-time Buyer,Sales Associate,Happy Hour Discounts,1421056.25,494,2876.63,517.42,4989.47
First-time Buyer,Sales Associate,Holiday Shopping Rush,1267855.23,485,2614.13,501.74,4987.27
First-time Buyer,Sales Associate,Hot Picks Promo,1403185.46,517,2714.09,521.54,4995.49
First-time Buyer,Sales Associate,Instant Gratification Sale,1540169.47,560,2750.30,502.68,4997.63
First-time Buyer,Sales Associate,Limited Time Treasures,1402128.19,514,2727.88,503.76,4999.59
First-time Buyer,Sales Associate,Loyalty Rewards Blast,1463434.58,541,2705.05,508.93,4999.26
First-time Buyer,Sales Associate,Mega Weekend Bonanza,1565082.38,554,2825.06,518.73,4984.20
First-time Buyer,Sales Associate,Mid-Year Madness,1344893.55,489,2750.29,500.72,4999.11
First-time Buyer,Sales Associate,Midnight Madness,1558490.19,567,2748.66,500.01,4979.63
First-time Buyer,Sales Associate,Mystery Discount Days,1512272.55,542,2790.17,502.03,4990.95
First-time Buyer,Sales Associate,New Arrival Showcase,1607981.01,573,2806.25,506.15,4997.71
First-time Buyer,Sales Associate,New Product Launch Promo,1539979.55,555,2774.74,500.19,4999.20
First-time Buyer,Sales Associate,New Year Kickoff,1294686.05,488,2653.05,503.01,4973.23
First-time Buyer,Sales Associate,Price Drop Parade,1366022.14,498,2743.02,504.91,4996.32
First-time Buyer,Sales Associate,Red Tag Clearance,1397719.27,518,2698.30,518.05,4986.09
First-time Buyer,Sales Associate,Seasonal Surprise Box,1398431.13,495,2825.11,506.26,4996.98
First-time Buyer,Sales Associate,Shop & Save Spectacular,1334264.55,487,2739.76,502.20,4997.09
First-time Buyer,Sales Associate,Smart Shopper Week,1426522.90,526,2712.02,504.88,4998.48
First-time Buyer,Sales Associate,Spring Refresh Event,1369608.39,509,2690.78,510.28,4985.27
First-time Buyer,Sales Associate,Spring Splash Discounts,1564953.74,560,2794.56,504.51,4992.41
First-time Buyer,Sales Associate,Summer Sizzle Promo,1432113.38,508,2819.12,527.09,4980.85
First-time Buyer,Sales Associate,Super Savings Week,1496834.27,521,2873.00,506.37,4991.65
First-time Buyer,Sales Associate,Ultimate Value Event,1332026.95,493,2701.88,505.35,4999.45
First-time Buyer,Sales Associate,VIP Access Sale,1521618.16,546,2786.85,502.59,4996.77
First-time Buyer,Sales Associate,Weekend Warrior Specials,1405198.07,525,2676.57,502.66,4992.92
First-time Buyer,Sales Associate,Winter Clearance Carnival,1596096.28,561,2845.09,502.03,4996.65
First-time Buyer,Sales Associate,Winter Wonders Sale,1403969.06,504,2785.65,520.96,4981.91
First-time Buyer,Salesperson,12 Days of Deals,1543621.56,563,2741.78,513.28,4994.43
First-time Buyer,Salesperson,Autumn Deals Drive,1445801.10,505,2862.97,504.68,4996.59
First-time Buyer,Salesperson,BOGO Blitz,1531225.32,551,2778.99,517.35,4997.05
First-time Buyer,Salesperson,Back to School Boost,1428366.73,525,2720.70,506.98,4995.35
First-time Buyer,Salesperson,Birthday Bash Sale,1359210.27,496,2740.34,503.70,4996.86
First-time Buyer,Salesperson,Black Friday Blowout,1386287.48,511,2712.89,504.45,4990.39
First-time Buyer,Salesperson,Cart Crasher Campaign,1434304.55,515,2785.06,514.35,4989.31
First-time Buyer,Salesperson,Cashback Carnival,1449415.41,510,2841.99,502.94,4995.88
First-time Buyer,Salesperson,Clearance Countdown,1403706.51,520,2699.44,513.68,4993.63
First-time Buyer,Salesperson,Countdown to Savings,1437600.62,518,2775.29,501.91,4998.86
First-time Buyer,Salesperson,Customer Appreciation Week,1527953.45,541,2824.31,500.64,4996.24
First-time Buyer,Salesperson,Cyber Monday Mania,1446864.76,530,2729.93,503.20,4998.69
First-time Buyer,Salesperson,Deal of the Month,1367456.70,495,2762.54,502.14,4999.96
First-time Buyer,Salesperson,Double Points Bonanza,1477243.13,552,2676.17,503.00,4994.36
First-time Buyer,Salesperson,Early Bird Specials,1365038.62,495,2757.65,504.33,4986.96
First-time Buyer,Salesperson,End of Season Sale,1444493.88,522,2767.23,508.79,4984.96
First-time Buyer,Salesperson,Exclusive Insider Offers,1546556.62,553,2796.67,507.60,4991.10
First-time Buyer,Salesperson,Festive Fever Promo,1490344.20,529,2817.29,508.47,4981.75
First-time Buyer,Salesperson,Final Call Frenzy,1358936.02,494,2750.88,523.58,4999.75
First-time Buyer,Salesperson,Flash Frenzy Friday,1291503.43,472,2736.24,505.51,4994.80
First-time Buyer,Salesperson,"Gift More, Spend Less",1346891.84,494,2726.50,512.89,4998.02
First-time Buyer,Salesperson,Golden Hour Bargains,1370769.69,494,2774.84,500.01,4995.89
First-time Buyer,Salesperson,Green Weekend Deals,1447722.54,535,2706.02,500.26,4996.15
First-time Buyer,Salesperson,Happy Hour Discounts,1386364.66,517,2681.56,508.35,4998.48
First-time Buyer,Salesperson,Holiday Shopping Rush,1461815.97,538,2717.13,503.85,4999.67
First-time Buyer,Salesperson,Hot Picks Promo,1369418.74,498,2749.84,507.08,4995.24
First-time Buyer,Salesperson,Instant Gratification Sale,1466243.53,544,2695.30,518.33,4978.72
First-time Buyer,Salesperson,Limited Time Treasures,1476896.86,519,2845.66,510.30,4999.20
First-time Buyer,Salesperson,Loyalty Rewards Blast,1404239.13,511,2748.02,500.38,4993.88
First-time Buyer,Salesperson,Mega Weekend Bonanza,1454594.19,531,2739.35,503.85,4979.42
First-time Buyer,Salesperson,Mid-Year Madness,1467883.39,530,2769.59,511.66,4998.11
First-time Buyer,Salesperson,Midnight Madness,1412762.98,534,2645.62,511.17,4994.53
First-time Buyer,Salesperson,Mystery Discount Days,1466266.40,524,2798.22,502.13,4995.70
First-time Buyer,Salesperson,New Arrival Showcase,1428202.29,524,2725.58,503.77,4992.00
First-time Buyer,Salesperson,New Product Launch Promo,1448282.84,526,2753.39,503.51,4998.60
First-time Buyer,Salesperson,New Year Kickoff,1346596.27,484,2782.22,505.98,4995.79
First-time Buyer,Salesperson,Price Drop Parade,1308283.25,490,2669.97,506.95,4999.10
First-time Buyer,Salesperson,Red Tag Clearance,1396142.27,500,2792.28,527.36,4991.99
First-time Buyer,Salesperson,Seasonal Surprise Box,1527386.70,565,2703.34,513.81,4993.02
First-time Buyer,Salesperson,Shop & Save Spectacular,1367277.08,503,2718.24,502.57,4993.98
First-time Buyer,Salesperson,Smart Shopper Week,1498484.17,529,2832.67,533.87,4998.03
First-time Buyer,Salesperson,Spring Refresh Event,1351313.85,481,2809.38,512.51,4995.72
First-time Buyer,Salesperson,Spring Splash Discounts,1473938.06,536,2749.88,505.26,4994.34
First-time Buyer,Salesperson,Summer Sizzle Promo,1419493.38,512,2772.45,504.13,4998.36
First-time Buyer,Salesperson,Super Savings Week,1450964.60,512,2833.92,506.81,4999.25
First-time Buyer,Salesperson,Ultimate Value Event,1460968.23,521,2804.16,509.73,4999.82
First-time Buyer,Salesperson,VIP Access Sale,1499912.25,552,2717.23,504.83,4998.82
First-time Buyer,Salesperson,Weekend Warrior Specials,1375605.05,515,2671.08,506.54,4999.71
First-time Buyer,Salesperson,Winter Clearance Carnival,1389673.59,498,2790.51,517.90,4998.34
First-time Buyer,Salesperson,Winter Wonders Sale,1422175.74,515,2761.51,538.73,4995.24
First-time Buyer,Senior Salesperson,12 Days of Deals,1240712.01,458,2708.98,510.07,4991.26
First-time Buyer,Senior Salesperson,Autumn Deals Drive,1103053.35,404,2730.33,510.09,4994.53
First-time Buyer,Senior Salesperson,BOGO Blitz,1226478.50,436,2813.02,503.30,4996.77
First-time Buyer,Senior Salesperson,Back to School Boost,1300684.21,472,2755.69,505.75,4999.86
First-time Buyer,Senior Salesperson,Birthday Bash Sale,1161187.81,409,2839.09,501.68,4997.17
First-time Buyer,Senior Salesperson,Black Friday Blowout,1244515.92,450,2765.59,510.69,4988.78
First-time Buyer,Senior Salesperson,Cart Crasher Campaign,1233893.48,455,2711.85,501.27,4992.50
First-time Buyer,Senior Salesperson,Cashback Carnival,1250919.41,443,2823.75,508.42,4998.40
First-time Buyer,Senior Salesperson,Clearance Countdown,1134234.26,418,2713.48,502.02,4995.69
First-time Buyer,Senior Salesperson,Countdown to Savings,1270834.92,459,2768.70,510.46,4982.59
First-time Buyer,Senior Salesperson,Customer Appreciation Week,1233923.05,451,2735.97,502.81,4984.95
First-time Buyer,Senior Salesperson,Cyber Monday Mania,1211058.50,431,2809.88,500.56,4977.18
First-time Buyer,Senior Salesperson,Deal of the Month,1209180.28,451,2681.11,502.44,4990.87
First-time Buyer,Senior Salesperson,Double Points Bonanza,1282805.53,448,2863.41,502.80,4997.02
First-time Buyer,Senior Salesperson,Early Bird Specials,1185380.60,425,2789.13,504.72,4978.03
First-time Buyer,Senior Salesperson,End of Season Sale,1222025.34,450,2715.61,503.46,4987.32
First-time Buyer,Senior Salesperson,Exclusive Insider Offers,1242656.19,451,2755.34,502.55,4988.00
First-time Buyer,Senior Salesperson,Festive Fever Promo,1266760.15,453,2796.38,502.25,4997.98
First-time Buyer,Senior Salesperson,Final Call Frenzy,1280779.40,478,2679.45,516.31,4990.97
First-time Buyer,Senior Salesperson,Flash Frenzy Friday,1289119.00,478,2696.90,502.44,4994.20
First-time Buyer,Senior Salesperson,"Gift More, Spend Less",1164823.09,428,2721.55,531.66,4993.41
First-time Buyer,Senior Salesperson,Golden Hour Bargains,1226519.65,437,2806.68,506.14,4999.90
First-time Buyer,Senior Salesperson,Green Weekend Deals,1264846.17,460,2749.67,506.43,4999.98
First-time Buyer,Senior Salesperson,Happy Hour Discounts,1166551.97,421,2770.91,516.29,4996.12
First-time Buyer,Senior Salesperson,Holiday Shopping Rush,1300248.32,474,2743.14,511.35,4984.77
First-time Buyer,Senior Salesperson,Hot Picks Promo,1271529.63,473,2688.22,503.19,4999.88
First-time Buyer,Senior Salesperson,Instant Gratification Sale,1209983.87,433,2794.42,505.46,4967.80
First-time Buyer,Senior Salesperson,Limited Time Treasures,1245114.03,458,2718.59,503.95,4999.73
First-time Buyer,Senior Salesperson,Loyalty Rewards Blast,1243429.54,443,2806.84,500.58,4995.86
First-time Buyer,Senior Salesperson,Mega Weekend Bonanza,1246292.34,451,2763.40,511.89,4975.54
First-time Buyer,Senior Salesperson,Mid-Year Madness,1355499.88,479,2829.85,510.22,4984.19
First-time Buyer,Senior Salesperson,Midnight Madness,1165013.89,415,2807.26,535.91,4982.50
First-time Buyer,Senior Salesperson,Mystery Discount Days,1124695.72,422,2665.16,504.53,4981.26
First-time Buyer,Senior Salesperson,New Arrival Showcase,1155649.56,430,2687.56,514.19,4996.95
First-time Buyer,Senior Salesperson,New Product Launch Promo,1115962.52,391,2854.12,510.20,4997.06
First-time Buyer,Senior Salesperson,New Year Kickoff,1254865.68,445,2819.92,506.01,4981.51
First-time Buyer,Senior Salesperson,Price Drop Parade,1197887.41,460,2604.10,504.47,4998.25
First-time Buyer,Senior Salesperson,Red Tag Clearance,1342495.54,486,2762.34,516.57,4999.45
First-time Buyer,Senior Salesperson,Seasonal Surprise Box,1262903.16,445,2837.98,506.79,4954.23
First-time Buyer,Senior Salesperson,Shop & Save Spectacular,1217543.88,448,2717.73,501.24,4991.85
First-time Buyer,Senior Salesperson,Smart Shopper Week,1308017.51,474,2759.53,514.81,4996.42
First-time Buyer,Senior Salesperson,Spring Refresh Event,1378959.34,486,2837.36,508.72,4992.74
First-time Buyer,Senior Salesperson,Spring Splash Discounts,1213553.37,448,2708.82,511.52,4999.02
First-time Buyer,Senior Salesperson,Summer Sizzle Promo,1215533.22,437,2781.54,502.21,4998.54
First-time Buyer,Senior Salesperson,Super Savings Week,1145475.84,423,2707.98,501.03,4992.06
First-time Buyer,Senior Salesperson,Ultimate Value Event,1166780.56,421,2771.45,518.09,4989.62
First-time Buyer,Senior Salesperson,VIP Access Sale,1237964.62,456,2714.83,506.42,4993.22
First-time Buyer,Senior Salesperson,Weekend Warrior Specials,1294155.47,480,2696.16,506.49,4995.14
First-time Buyer,Senior Salesperson,Winter Clearance Carnival,1216282.36,447,2720.99,516.37,4953.46
First-time Buyer,Senior Salesperson,Winter Wonders Sale,1284657.51,467,2750.87,534.89,4995.17
High Value,Manager,12 Days of Deals,1390515.96,492,2826.25,510.93,4998.87
High Value,Manager,Autumn Deals Drive,1480727.69,543,2726.94,523.27,4999.11
High Value,Manager,BOGO Blitz,1354074.31,505,2681.34,533.74,4996.53
High Value,Manager,Back to School Boost,1406003.77,498,2823.30,506.31,4974.44
High Value,Manager,Birthday Bash Sale,1359574.03,495,2746.61,500.14,4982.00
High Value,Manager,Black Friday Blowout,1371633.64,505,2716.11,500.83,4986.53
High Value,Manager,Cart Crasher Campaign,1361923.05,490,2779.43,521.71,4994.60
High Value,Manager,Cashback Carnival,1473269.44,521,2827.77,509.88,4985.74
High Value,Manager,Clearance Countdown,1457620.65,523,2787.04,500.53,4998.45
High Value,Manager,Countdown to Savings,1467341.51,528,2779.06,504.64,4983.73
High Value,Manager,Customer Appreciation Week,1460726.34,536,2725.24,504.04,4996.51
High Value,Manager,Cyber Monday Mania,1501292.58,547,2744.59,516.07,4983.63
High Value,Manager,Deal of the Month,1471266.59,539,2729.62,504.75,4992.62
High Value,Manager,Double Points Bonanza,1453020.53,533,2726.12,500.95,4995.61
High Value,Manager,Early Bird Specials,1413859.65,520,2718.96,509.37,4995.45
High Value,Manager,End of Season Sale,1382819.63,505,2738.26,523.20,4995.76
High Value,Manager,Exclusive Insider Offers,1331865.38,493,2701.55,506.83,4998.78
High Value,Manager,Festive Fever Promo,1312640.72,481,2728.98,500.64,4989.53
High Value,Manager,Final Call Frenzy,1404133.78,520,2700.26,511.52,4980.80
High Value,Manager,Flash Frenzy Friday,1407811.44,513,2744.27,503.56,4985.49
High Value,Manager,"Gift More, Spend Less",1229688.73,474,2594.28,523.26,4990.08
High Value,Manager,Golden Hour Bargains,1329015.04,490,2712.28,511.16,4988.47
High Value,Manager,Green Weekend Deals,1349961.81,487,2772.00,513.01,4992.89
High Value,Manager,Happy Hour Discounts,1457302.67,507,2874.36,510.71,4984.64
High Value,Manager,Holiday Shopping Rush,1329362.20,474,2804.56,506.77,4997.86
High Value,Manager,Hot Picks Promo,1428743.46,525,2721.42,505.94,4991.69
High Value,Manager,Instant Gratification Sale,1488073.52,532,2797.13,525.51,4993.28
High Value,Manager,Limited Time Treasures,1485991.13,541,2746.75,512.61,4999.38
High Value,Manager,Loyalty Rewards Blast,1410145.77,517,2727.55,500.22,4989.61
High Value,Manager,Mega Weekend Bonanza,1408074.61,522,2697.46,524.92,4996.59
High Value,Manager,Mid-Year Madness,1415039.80,524,2700.46,500.82,4990.41
High Value,Manager,Midnight Madness,1408440.39,527,2672.56,502.76,4996.41
High Value,Manager,Mystery Discount Days,1253333.88,467,2683.80,500.17,4967.22
High Value,Manager,New Arrival Showcase,1308525.69,485,2697.99,522.55,4976.30
High Value,Manager,New Product Launch Promo,1311996.81,480,2733.33,504.86,4998.53
High Value,Manager,New Year Kickoff,1353312.07,487,2778.87,508.27,4981.44
High Value,Manager,Price Drop Parade,1358264.88,493,2755.10,501.39,4988.04
High Value,Manager,Red Tag Clearance,1493056.79,534,2795.99,501.12,4982.49
High Value,Manager,Seasonal Surprise Box,1364866.04,490,2785.44,509.39,4989.05
High Value,Manager,Shop & Save Spectacular,1418857.28,514,2760.42,520.81,4990.21
High Value,Manager,Smart Shopper Week,1403151.95,507,2767.56,519.11,4973.93
High Value,Manager,Spring Refresh Event,1399678.23,507,2760.71,507.71,4987.12
High Value,Manager,Spring Splash Discounts,1325722.14,497,2667.45,512.14,4980.73
High Value,Manager,Summer Sizzle Promo,1314823.15,468,2809.45,523.99,4971.71
High Value,Manager,Super Savings Week,1287261.71,464,2774.27,501.99,4999.89
High Value,Manager,Ultimate Value Event,1368775.30,487,2810.63,500.47,4999.91
High Value,Manager,VIP Access Sale,1299960.14,485,2680.33,505.32,4996.03
High Value,Manager,Weekend Warrior Specials,1417273.32,512,2768.11,567.32,4973.65
High Value,Manager,Winter Clearance Carnival,1442200.72,514,2805.84,535.72,4998.56
High Value,Manager,Winter Wonders Sale,1528516.50,551,2774.08,505.46,4990.65
High Value,Sales Associate,12 Days of Deals,1430154.83,520,2750.30,511.33,4999.26
High Value,Sales Associate,Autumn Deals Drive,1565017.06,562,2784.73,500.77,4990.52
High Value,Sales Associate,BOGO Blitz,1478142.80,546,2707.22,517.62,4997.47
High Value,Sales Associate,Back to School Boost,1374563.41,512,2684.69,501.04,4992.48
High Value,Sales Associate,Birthday Bash Sale,1490403.39,545,2734.69,503.09,4999.68
High Value,Sales Associate,Black Friday Blowout,1452762.70,543,2675.44,500.70,4991.90
High Value,Sales Associate,Cart Crasher Campaign,1448926.33,533,2718.44,517.04,4999.98
High Value,Sales Associate,Cashback Carnival,1513331.00,554,2731.64,511.92,4990.33
High Value,Sales Associate,Clearance Countdown,1438048.27,517,2781.52,509.07,4995.95
High Value,Sales Associate,Countdown to Savings,1445607.97,515,2807.01,510.60,4993.77
High Value,Sales Associate,Customer Appreciation Week,1443380.52,526,2744.07,502.67,4987.90
High Value,Sales Associate,Cyber Monday Mania,1536739.54,540,2845.81,504.09,4997.19
High Value,Sales Associate,Deal of the Month,1502593.82,560,2683.20,501.47,4983.08
High Value,Sales Associate,Double Points Bonanza,1425151.73,529,2694.05,503.26,4996.08
High Value,Sales Associate,Early Bird Specials,1458640.83,525,2778.36,504.93,4993.12
High Value,Sales Associate,End of Season Sale,1471684.60,536,2745.68,513.05,4990.44
High Value,Sales Associate,Exclusive Insider Offers,1434770.48,515,2785.96,501.31,4978.13
High Value,Sales Associate,Festive Fever Promo,1467521.25,528,2779.40,512.05,4996.81
High Value,Sales Associate,Final Call Frenzy,1389400.50,514,2703.11,512.43,4999.96
High Value,Sales Associate,Flash Frenzy Friday,1525789.32,548,2784.29,516.34,4990.19
High Value,Sales Associate,"Gift More, Spend Less",1509471.30,535,2821.44,506.74,4994.67
High Value,Sales Associate,Golden Hour Bargains,1470901.19,539,2728.94,507.62,4983.24
High Value,Sales Associate,Green Weekend Deals,1416706.41,506,2799.82,509.92,4997.99
High Value,Sales Associate,Happy Hour Discounts,1354704.17,500,2709.41,517.25,4992.74
High Value,Sales Associate,Holiday Shopping Rush,1299958.51,490,2652.98,517.06,4973.38
High Value,Sales Associate,Hot Picks Promo,1396760.79,523,2670.67,526.82,4996.34
High Value,Sales Associate,Instant Gratification Sale,1457057.70,533,2733.69,500.95,4998.94
High Value,Sales Associate,Limited Time Treasures,1371546.08,517,2652.89,505.63,4964.31
High Value,Sales Associate,Loyalty Rewards Blast,1399501.13,517,2706.97,510.40,4998.17
High Value,Sales Associate,Mega Weekend Bonanza,1440407.47,526,2738.42,503.43,4987.82
High Value,Sales Associate,Mid-Year Madness,1351149.69,499,2707.71,503.72,4997.77
High Value,Sales Associate,Midnight Madness,1436984.21,525,2737.11,505.39,4998.34
High Value,Sales Associate,Mystery Discount Days,1542184.70,552,2793.81,509.55,4991.87
High Value,Sales Associate,New Arrival Showcase,1386826.90,518,2677.27,509.61,4980.00
High Value,Sales Associate,New Product Launch Promo,1337544.54,498,2685.83,501.71,4999.48
High Value,Sales Associate,New Year Kickoff,1488028.99,539,2760.72,511.11,4998.26
High Value,Sales Associate,Price Drop Parade,1396762.41,499,2799.12,514.21,4994.94
High Value,Sales Associate,Red Tag Clearance,1386885.72,485,2859.56,500.15,4991.39
High Value,Sales Associate,Seasonal Surprise Box,1425474.75,542,2630.03,504.60,4982.02
High Value,Sales Associate,Shop & Save Spectacular,1416825.80,529,2678.31,502.39,4999.95
High Value,Sales Associate,Smart Shopper Week,1484996.47,531,2796.60,503.56,4999.77
High Value,Sales Associate,Spring Refresh Event,1488114.19,539,2760.88,511.29,4999.78
High Value,Sales Associate,Spring Splash Discounts,1328353.78,512,2594.44,506.18,4999.08
High Value,Sales Associate,Summer Sizzle Promo,1524021.65,549,2776.00,500.10,4991.33
High Value,Sales Associate,Super Savings Week,1427685.44,516,2766.83,509.93,4989.79
High Value,Sales Associate,Ultimate Value Event,1554929.77,562,2766.78,506.64,4998.80
High Value,Sales Associate,VIP Access Sale,1440292.49,524,2748.65,503.14,4991.94
High Value,Sales Associate,Weekend Warrior Specials,1447630.79,537,2695.77,504.11,4993.10
High Value,Sales Associate,Winter Clearance Carnival,1463814.74,533,2746.37,509.87,4991.29
High Value,Sales Associate,Winter Wonders Sale,1516096.22,549,2761.56,529.00,4998.01
High Value,Salesperson,12 Days of Deals,1463865.87,533,2746.47,502.40,4999.73
High Value,Salesperson,Autumn Deals Drive,1442069.81,521,2767.89,507.26,4997.96
High Value,Salesperson,BOGO Blitz,1522654.73,556,2738.59,519.56,4993.32
High Value,Salesperson,Back to School Boost,1518008.50,554,2740.09,500.13,4998.07
High Value,Salesperson,Birthday Bash Sale,1294473.60,474,2730.96,501.52,4969.83
High Value,Salesperson,Black Friday Blowout,1458721.39,527,2767.97,511.75,4999.47
High Value,Salesperson,Cart Crasher Campaign,1527045.98,550,2776.45,506.65,4960.08
High Value,Salesperson,Cashback Carnival,1444304.12,540,2674.64,510.86,4994.56
