brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
IKEA,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,126815.77,45,2818.13,503.96,4858.45
IKEA,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,101555.45,41,2476.96,539.67,4867.09
IKEA,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,130233.71,47,2770.93,656.15,4697.80
IKEA,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,161260.05,56,2879.64,771.48,4897.02
IKEA,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,102003.44,37,2756.85,529.10,4913.73
IKEA,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,111189.34,41,2711.94,519.78,4935.95
IKEA,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,125400.37,46,2726.10,736.17,4888.56
IKEA,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,161533.82,59,2737.86,542.91,4993.16
IKEA,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,102735.45,36,2853.76,541.21,4748.48
IKEA,Large Malls / Complexes,Senior Salesperson,Midnight Madness,124203.43,42,2957.22,607.99,4788.80
IKEA,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,132028.80,49,2694.47,553.45,4971.06
IKEA,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,139386.56,52,2680.51,531.16,4995.42
IKEA,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,128443.55,50,2568.87,531.87,4902.82
IKEA,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,163191.21,56,2914.13,625.11,4938.31
IKEA,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,154686.09,54,2864.56,607.77,4951.95
IKEA,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,141331.43,47,3007.05,668.25,4935.89
IKEA,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,119864.08,45,2663.65,501.95,4879.77
IKEA,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,95814.51,35,2737.56,586.83,4939.58
IKEA,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,131684.22,49,2687.43,623.55,4738.78
IKEA,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,127096.52,52,2444.16,510.54,4969.56
IKEA,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,124840.15,49,2547.76,502.30,4893.18
IKEA,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,114769.30,41,2799.25,665.50,4960.87
IKEA,Large Malls / Complexes,Senior Salesperson,Super Savings Week,94584.79,36,2627.36,503.67,4975.63
IKEA,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,115882.85,43,2694.95,558.17,4960.66
IKEA,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,121270.29,45,2694.90,560.54,4979.83
IKEA,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,127968.77,48,2666.02,527.45,4979.98
IKEA,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,175884.78,64,2748.20,628.52,4908.50
IKEA,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,123500.58,43,2872.11,567.40,4988.05
IKEA,Small Stores / Shops,Manager,12 Days of Deals,157788.08,64,2465.44,562.38,4842.77
IKEA,Small Stores / Shops,Manager,Autumn Deals Drive,186918.03,63,2966.95,651.98,4964.98
IKEA,Small Stores / Shops,Manager,BOGO Blitz,163782.81,56,2924.69,569.35,4950.27
IKEA,Small Stores / Shops,Manager,Back to School Boost,152033.16,62,2452.15,645.14,4933.96
IKEA,Small Stores / Shops,Manager,Birthday Bash Sale,142132.94,51,2786.92,507.97,4755.10
IKEA,Small Stores / Shops,Manager,Black Friday Blowout,206339.17,67,3079.69,512.16,4996.79
IKEA,Small Stores / Shops,Manager,Cart Crasher Campaign,162599.28,58,2803.44,647.21,4972.24
IKEA,Small Stores / Shops,Manager,Cashback Carnival,120528.21,49,2459.76,628.54,4936.48
IKEA,Small Stores / Shops,Manager,Clearance Countdown,177130.80,62,2856.95,505.37,4996.82
IKEA,Small Stores / Shops,Manager,Countdown to Savings,179514.24,63,2849.43,707.56,4997.53
IKEA,Small Stores / Shops,Manager,Customer Appreciation Week,161256.94,59,2733.17,621.32,4900.69
IKEA,Small Stores / Shops,Manager,Cyber Monday Mania,190828.69,66,2891.34,529.18,4889.93
IKEA,Small Stores / Shops,Manager,Deal of the Month,181321.47,62,2924.54,516.16,4919.36
IKEA,Small Stores / Shops,Manager,Double Points Bonanza,147656.30,53,2785.97,838.47,4922.25
IKEA,Small Stores / Shops,Manager,Early Bird Specials,144186.44,52,2772.82,542.46,4883.24
IKEA,Small Stores / Shops,Manager,End of Season Sale,140157.07,51,2748.18,510.38,4913.36
IKEA,Small Stores / Shops,Manager,Exclusive Insider Offers,158143.26,58,2726.61,544.52,4829.43
IKEA,Small Stores / Shops,Manager,Festive Fever Promo,170563.76,66,2584.30,554.75,4942.51
IKEA,Small Stores / Shops,Manager,Final Call Frenzy,177447.23,67,2648.47,523.54,4822.39
IKEA,Small Stores / Shops,Manager,Flash Frenzy Friday,165149.88,61,2707.38,584.52,4995.61
IKEA,Small Stores / Shops,Manager,"Gift More, Spend Less",161433.53,60,2690.56,576.67,4946.95
IKEA,Small Stores / Shops,Manager,Golden Hour Bargains,146614.37,50,2932.29,942.30,4988.47
IKEA,Small Stores / Shops,Manager,Green Weekend Deals,132257.75,49,2699.14,598.17,4939.66
IKEA,Small Stores / Shops,Manager,Happy Hour Discounts,158868.36,61,2604.40,510.71,4876.29
IKEA,Small Stores / Shops,Manager,Holiday Shopping Rush,195893.93,69,2839.04,504.36,4975.37
IKEA,Small Stores / Shops,Manager,Hot Picks Promo,109528.88,43,2547.18,529.64,4737.69
IKEA,Small Stores / Shops,Manager,Instant Gratification Sale,179652.20,61,2945.12,579.34,4954.46
IKEA,Small Stores / Shops,Manager,Limited Time Treasures,173438.17,63,2752.99,538.55,4900.83
IKEA,Small Stores / Shops,Manager,Loyalty Rewards Blast,196233.59,67,2928.86,601.96,4963.99
IKEA,Small Stores / Shops,Manager,Mega Weekend Bonanza,150627.13,53,2842.02,534.53,4980.66
IKEA,Small Stores / Shops,Manager,Mid-Year Madness,152164.50,54,2817.86,600.83,4891.27
IKEA,Small Stores / Shops,Manager,Midnight Madness,175227.28,61,2872.58,701.65,4958.21
IKEA,Small Stores / Shops,Manager,Mystery Discount Days,150842.02,52,2900.81,584.16,4957.90
IKEA,Small Stores / Shops,Manager,New Arrival Showcase,129555.64,41,3159.89,662.22,4980.12
IKEA,Small Stores / Shops,Manager,New Product Launch Promo,183298.38,62,2956.43,510.34,4981.56
IKEA,Small Stores / Shops,Manager,New Year Kickoff,145468.97,55,2644.89,671.62,4985.25
IKEA,Small Stores / Shops,Manager,Price Drop Parade,149385.14,57,2620.79,518.80,4977.02
IKEA,Small Stores / Shops,Manager,Red Tag Clearance,147046.41,58,2535.28,563.23,4985.95
IKEA,Small Stores / Shops,Manager,Seasonal Surprise Box,150874.31,57,2646.92,516.46,4883.60
IKEA,Small Stores / Shops,Manager,Shop & Save Spectacular,190223.69,68,2797.41,636.72,4876.52
IKEA,Small Stores / Shops,Manager,Smart Shopper Week,144149.60,61,2363.11,636.29,4964.50
IKEA,Small Stores / Shops,Manager,Spring Refresh Event,145920.98,52,2806.17,532.58,4890.36
IKEA,Small Stores / Shops,Manager,Spring Splash Discounts,137748.24,49,2811.19,504.61,4980.73
IKEA,Small Stores / Shops,Manager,Summer Sizzle Promo,108190.90,47,2301.93,516.94,4851.44
IKEA,Small Stores / Shops,Manager,Super Savings Week,144685.85,57,2538.35,512.77,4961.54
IKEA,Small Stores / Shops,Manager,Ultimate Value Event,133880.19,54,2479.26,545.27,4954.15
IKEA,Small Stores / Shops,Manager,VIP Access Sale,166555.86,59,2822.98,681.88,4974.84
IKEA,Small Stores / Shops,Manager,Weekend Warrior Specials,150058.76,57,2632.61,556.75,4999.21
IKEA,Small Stores / Shops,Manager,Winter Clearance Carnival,173368.56,64,2708.88,530.28,4980.63
IKEA,Small Stores / Shops,Manager,Winter Wonders Sale,181829.96,61,2980.82,507.39,4955.83
IKEA,Small Stores / Shops,Sales Associate,12 Days of Deals,143981.59,55,2617.85,522.57,4968.90
IKEA,Small Stores / Shops,Sales Associate,Autumn Deals Drive,160032.06,65,2462.03,554.58,4806.41
IKEA,Small Stores / Shops,Sales Associate,BOGO Blitz,174497.90,62,2814.48,505.02,4970.76
IKEA,Small Stores / Shops,Sales Associate,Back to School Boost,138548.51,45,3078.86,560.85,4923.79
IKEA,Small Stores / Shops,Sales Associate,Birthday Bash Sale,148912.13,60,2481.87,535.75,4957.99
IKEA,Small Stores / Shops,Sales Associate,Black Friday Blowout,165694.93,55,3012.64,577.08,4887.72
IKEA,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,156756.44,57,2750.11,562.48,4975.40
IKEA,Small Stores / Shops,Sales Associate,Cashback Carnival,169981.83,62,2741.64,517.51,4926.16
IKEA,Small Stores / Shops,Sales Associate,Clearance Countdown,179236.20,65,2757.48,643.22,4919.19
IKEA,Small Stores / Shops,Sales Associate,Countdown to Savings,167321.71,58,2884.86,558.89,4804.11
IKEA,Small Stores / Shops,Sales Associate,Customer Appreciation Week,176556.26,62,2847.68,556.45,4860.44
IKEA,Small Stores / Shops,Sales Associate,Cyber Monday Mania,200038.45,65,3077.51,512.23,4986.05
IKEA,Small Stores / Shops,Sales Associate,Deal of the Month,153719.32,58,2650.33,604.37,4964.44
IKEA,Small Stores / Shops,Sales Associate,Double Points Bonanza,158723.23,56,2834.34,553.58,4996.14
IKEA,Small Stores / Shops,Sales Associate,Early Bird Specials,135959.93,53,2565.28,510.94,4705.63
IKEA,Small Stores / Shops,Sales Associate,End of Season Sale,128794.72,45,2862.10,668.18,4998.04
IKEA,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,162640.28,60,2710.67,516.73,4959.90
IKEA,Small Stores / Shops,Sales Associate,Festive Fever Promo,173692.71,63,2757.03,552.45,4996.22
IKEA,Small Stores / Shops,Sales Associate,Final Call Frenzy,197281.64,73,2702.49,705.36,4998.78
IKEA,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,163066.44,56,2911.90,536.59,4939.50
IKEA,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",165558.01,52,3183.81,790.46,4976.95
IKEA,Small Stores / Shops,Sales Associate,Golden Hour Bargains,201291.30,68,2960.17,541.28,4987.84
IKEA,Small Stores / Shops,Sales Associate,Green Weekend Deals,147054.66,52,2827.97,514.59,4993.14
IKEA,Small Stores / Shops,Sales Associate,Happy Hour Discounts,153235.97,57,2688.35,500.31,4998.88
IKEA,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,171556.54,62,2767.04,516.91,4905.19
IKEA,Small Stores / Shops,Sales Associate,Hot Picks Promo,140446.22,54,2600.86,514.12,4935.51
IKEA,Small Stores / Shops,Sales Associate,Instant Gratification Sale,153360.89,50,3067.22,705.81,4964.79
IKEA,Small Stores / Shops,Sales Associate,Limited Time Treasures,138863.82,56,2479.71,521.66,4921.86
IKEA,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,168742.20,58,2909.35,519.41,4976.01
IKEA,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,152802.23,56,2728.61,604.81,4987.41
IKEA,Small Stores / Shops,Sales Associate,Mid-Year Madness,150504.07,49,3071.51,680.40,4973.50
IKEA,Small Stores / Shops,Sales Associate,Midnight Madness,151990.97,57,2666.51,520.48,4981.58
IKEA,Small Stores / Shops,Sales Associate,Mystery Discount Days,192124.55,75,2561.66,576.43,4964.73
IKEA,Small Stores / Shops,Sales Associate,New Arrival Showcase,159965.74,57,2806.42,630.75,4952.73
IKEA,Small Stores / Shops,Sales Associate,New Product Launch Promo,170688.15,63,2709.34,622.43,4955.52
IKEA,Small Stores / Shops,Sales Associate,New Year Kickoff,185761.59,62,2996.15,633.09,4996.37
IKEA,Small Stores / Shops,Sales Associate,Price Drop Parade,219867.61,72,3053.72,509.45,4992.16
IKEA,Small Stores / Shops,Sales Associate,Red Tag Clearance,176675.17,63,2804.37,580.18,4961.02
IKEA,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,122882.61,51,2409.46,577.15,4902.69
IKEA,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,139822.20,48,2912.96,649.92,4982.65
IKEA,Small Stores / Shops,Sales Associate,Smart Shopper Week,149881.01,54,2775.57,508.73,4609.57
IKEA,Small Stores / Shops,Sales Associate,Spring Refresh Event,214051.11,70,3057.87,567.02,4955.22
IKEA,Small Stores / Shops,Sales Associate,Spring Splash Discounts,166822.15,59,2827.49,584.50,4946.39
IKEA,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,195490.57,71,2753.39,564.47,4945.51
IKEA,Small Stores / Shops,Sales Associate,Super Savings Week,146258.79,52,2812.67,662.24,4850.34
IKEA,Small Stores / Shops,Sales Associate,Ultimate Value Event,145920.76,48,3040.02,748.94,4964.69
IKEA,Small Stores / Shops,Sales Associate,VIP Access Sale,108289.98,39,2776.67,833.46,4844.26
IKEA,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,128540.73,50,2570.81,654.62,4992.30
IKEA,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,150403.07,55,2734.60,505.94,4972.17
IKEA,Small Stores / Shops,Sales Associate,Winter Wonders Sale,155759.41,55,2831.99,528.11,4924.35
IKEA,Small Stores / Shops,Salesperson,12 Days of Deals,159832.18,54,2959.86,585.19,4908.39
IKEA,Small Stores / Shops,Salesperson,Autumn Deals Drive,150077.56,53,2831.65,682.55,4868.27
IKEA,Small Stores / Shops,Salesperson,BOGO Blitz,173854.91,63,2759.60,516.92,4885.25
IKEA,Small Stores / Shops,Salesperson,Back to School Boost,145067.85,56,2590.50,519.26,4798.90
IKEA,Small Stores / Shops,Salesperson,Birthday Bash Sale,170536.80,61,2795.69,580.49,4961.88
IKEA,Small Stores / Shops,Salesperson,Black Friday Blowout,179466.01,64,2804.16,528.67,4964.83
IKEA,Small Stores / Shops,Salesperson,Cart Crasher Campaign,176622.20,61,2895.45,608.68,4893.09
IKEA,Small Stores / Shops,Salesperson,Cashback Carnival,141638.43,51,2777.22,652.16,4954.76
IKEA,Small Stores / Shops,Salesperson,Clearance Countdown,132328.27,51,2594.67,626.38,4879.45
IKEA,Small Stores / Shops,Salesperson,Countdown to Savings,169568.01,56,3028.00,539.27,4966.18
IKEA,Small Stores / Shops,Salesperson,Customer Appreciation Week,155178.51,53,2927.90,581.42,4972.06
IKEA,Small Stores / Shops,Salesperson,Cyber Monday Mania,189726.39,62,3060.10,652.65,4891.23
IKEA,Small Stores / Shops,Salesperson,Deal of the Month,159242.35,64,2488.16,592.81,4842.91
IKEA,Small Stores / Shops,Salesperson,Double Points Bonanza,173274.69,62,2794.75,535.70,4975.02
IKEA,Small Stores / Shops,Salesperson,Early Bird Specials,189740.18,69,2749.86,531.45,4990.56
IKEA,Small Stores / Shops,Salesperson,End of Season Sale,129360.47,48,2695.01,630.30,4900.54
IKEA,Small Stores / Shops,Salesperson,Exclusive Insider Offers,126475.24,46,2749.46,547.99,4909.33
IKEA,Small Stores / Shops,Salesperson,Festive Fever Promo,115695.92,42,2754.66,628.57,4992.67
IKEA,Small Stores / Shops,Salesperson,Final Call Frenzy,153355.48,53,2893.50,645.92,4944.86
IKEA,Small Stores / Shops,Salesperson,Flash Frenzy Friday,145357.05,52,2795.33,505.68,4956.77
IKEA,Small Stores / Shops,Salesperson,"Gift More, Spend Less",146949.29,50,2938.99,695.33,4998.02
IKEA,Small Stores / Shops,Salesperson,Golden Hour Bargains,119865.14,45,2663.67,602.29,4923.65
IKEA,Small Stores / Shops,Salesperson,Green Weekend Deals,157728.67,65,2426.59,507.46,4835.25
IKEA,Small Stores / Shops,Salesperson,Happy Hour Discounts,138525.77,51,2716.19,637.70,4754.52
IKEA,Small Stores / Shops,Salesperson,Holiday Shopping Rush,187173.40,63,2971.01,508.35,4997.57
IKEA,Small Stores / Shops,Salesperson,Hot Picks Promo,191177.30,65,2941.19,557.53,4946.09
IKEA,Small Stores / Shops,Salesperson,Instant Gratification Sale,170092.27,60,2834.87,503.56,4825.68
IKEA,Small Stores / Shops,Salesperson,Limited Time Treasures,135343.88,54,2506.37,541.62,4728.07
IKEA,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,135767.45,53,2561.65,510.64,4952.46
IKEA,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,159264.79,61,2610.90,520.43,4982.15
IKEA,Small Stores / Shops,Salesperson,Mid-Year Madness,188120.39,62,3034.20,598.73,4921.93
IKEA,Small Stores / Shops,Salesperson,Midnight Madness,174500.13,66,2643.94,501.83,4965.15
IKEA,Small Stores / Shops,Salesperson,Mystery Discount Days,168849.90,59,2861.86,689.68,4988.12
IKEA,Small Stores / Shops,Salesperson,New Arrival Showcase,147614.89,59,2501.95,596.73,4879.87
IKEA,Small Stores / Shops,Salesperson,New Product Launch Promo,152679.53,51,2993.72,744.16,4988.06
IKEA,Small Stores / Shops,Salesperson,New Year Kickoff,150895.28,52,2901.83,598.84,4943.24
IKEA,Small Stores / Shops,Salesperson,Price Drop Parade,159877.16,58,2756.50,529.47,4964.64
IKEA,Small Stores / Shops,Salesperson,Red Tag Clearance,174829.02,61,2866.05,697.37,4958.85
IKEA,Small Stores / Shops,Salesperson,Seasonal Surprise Box,169023.53,68,2485.64,513.76,4915.68
IKEA,Small Stores / Shops,Salesperson,Shop & Save Spectacular,173859.56,60,2897.66,575.64,4935.67
IKEA,Small Stores / Shops,Salesperson,Smart Shopper Week,168383.28,64,2630.99,575.35,4992.59
IKEA,Small Stores / Shops,Salesperson,Spring Refresh Event,166796.06,56,2978.50,530.34,4936.36
IKEA,Small Stores / Shops,Salesperson,Spring Splash Discounts,171540.56,59,2907.47,615.65,4947.12
IKEA,Small Stores / Shops,Salesperson,Summer Sizzle Promo,168709.91,62,2721.13,511.39,4961.93
IKEA,Small Stores / Shops,Salesperson,Super Savings Week,155318.40,57,2724.88,567.33,4974.90
IKEA,Small Stores / Shops,Salesperson,Ultimate Value Event,133842.61,52,2573.90,530.37,4982.52
IKEA,Small Stores / Shops,Salesperson,VIP Access Sale,174932.88,66,2650.50,640.59,4992.06
IKEA,Small Stores / Shops,Salesperson,Weekend Warrior Specials,148484.05,54,2749.70,530.97,4979.27
IKEA,Small Stores / Shops,Salesperson,Winter Clearance Carnival,152195.85,54,2818.44,528.37,4942.65
IKEA,Small Stores / Shops,Salesperson,Winter Wonders Sale,198098.64,69,2870.99,502.50,4877.54
IKEA,Small Stores / Shops,Senior Salesperson,12 Days of Deals,111540.68,46,2424.80,716.41,4959.63
IKEA,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,183093.20,65,2816.82,538.71,4972.91
IKEA,Small Stores / Shops,Senior Salesperson,BOGO Blitz,114012.96,44,2591.20,724.70,4969.79
IKEA,Small Stores / Shops,Senior Salesperson,Back to School Boost,134041.89,49,2735.55,505.83,4809.84
IKEA,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,162916.55,61,2670.76,515.93,4888.32
IKEA,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,171883.26,53,3243.08,713.62,4989.76
IKEA,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,136450.86,44,3101.16,888.83,4898.84
IKEA,Small Stores / Shops,Senior Salesperson,Cashback Carnival,160573.97,62,2589.90,503.76,4864.21
IKEA,Small Stores / Shops,Senior Salesperson,Clearance Countdown,118216.15,42,2814.67,541.44,4974.21
IKEA,Small Stores / Shops,Senior Salesperson,Countdown to Savings,108397.73,44,2463.58,548.97,4892.52
IKEA,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,143953.73,55,2617.34,508.99,4711.81
IKEA,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,114968.18,43,2673.68,504.38,4942.48
IKEA,Small Stores / Shops,Senior Salesperson,Deal of the Month,120242.46,47,2558.35,506.65,4792.08
IKEA,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,136456.97,50,2729.14,585.25,4973.70
IKEA,Small Stores / Shops,Senior Salesperson,Early Bird Specials,143310.87,54,2653.91,528.21,4960.67
IKEA,Small Stores / Shops,Senior Salesperson,End of Season Sale,125995.44,50,2519.91,569.48,4858.68
IKEA,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,149256.86,58,2573.39,550.05,4885.48
IKEA,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,141687.10,51,2778.18,619.04,4954.42
IKEA,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,143294.76,55,2605.36,549.43,4980.05
IKEA,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,152876.57,57,2682.05,505.21,4979.30
IKEA,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",141341.09,54,2617.43,560.57,4950.15
IKEA,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,137157.50,50,2743.15,544.28,4879.29
IKEA,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,172875.57,62,2788.32,562.23,4966.94
IKEA,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,169075.36,62,2727.02,570.23,4944.26
IKEA,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,144596.06,56,2582.07,511.35,4900.37
IKEA,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,154138.35,49,3145.68,598.90,4997.56
IKEA,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,136421.19,51,2674.93,554.45,4933.90
IKEA,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,164198.10,57,2880.67,544.97,4995.00
IKEA,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,134554.21,51,2638.32,606.63,4804.93
IKEA,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,114528.37,43,2663.45,513.38,4947.52
IKEA,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,139271.56,50,2785.43,1082.12,4934.88
IKEA,Small Stores / Shops,Senior Salesperson,Midnight Madness,128104.81,50,2562.10,532.82,4846.57
IKEA,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,111313.42,44,2529.85,502.33,4859.28
IKEA,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,151352.10,57,2655.30,582.85,4883.60
IKEA,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,161776.86,57,2838.19,517.28,4996.35
IKEA,Small Stores / Shops,Senior Salesperson,New Year Kickoff,120366.47,51,2360.13,589.36,4815.99
IKEA,Small Stores / Shops,Senior Salesperson,Price Drop Parade,135720.60,54,2513.34,500.06,4942.51
IKEA,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,124042.84,47,2639.21,744.77,4993.99
IKEA,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,139557.42,50,2791.15,626.58,4889.81
IKEA,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,163114.73,57,2861.66,571.98,4986.53
IKEA,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,128206.77,47,2727.80,561.14,4865.09
IKEA,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,178415.97,63,2832.00,554.86,4865.07
IKEA,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,127286.60,52,2447.82,507.14,4981.71
IKEA,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,109873.81,42,2616.04,518.03,4998.66
IKEA,Small Stores / Shops,Senior Salesperson,Super Savings Week,155238.44,55,2822.52,568.18,4980.21
IKEA,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,101256.72,38,2664.65,586.98,4983.29
IKEA,Small Stores / Shops,Senior Salesperson,VIP Access Sale,110840.68,41,2703.43,613.29,4704.67
IKEA,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,143715.01,49,2932.96,773.59,4947.45
IKEA,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,129415.08,48,2696.15,616.82,4956.48
IKEA,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,143296.72,52,2755.71,516.64,4938.49
IKEA,Supermarkets ,Manager,12 Days of Deals,160809.06,59,2725.58,553.16,4939.62
IKEA,Supermarkets ,Manager,Autumn Deals Drive,181304.80,65,2789.30,516.06,4992.85
IKEA,Supermarkets ,Manager,BOGO Blitz,165150.21,60,2752.50,539.04,4974.58
IKEA,Supermarkets ,Manager,Back to School Boost,210055.30,74,2838.59,518.12,4901.60
IKEA,Supermarkets ,Manager,Birthday Bash Sale,126432.98,46,2748.54,537.64,4957.87
IKEA,Supermarkets ,Manager,Black Friday Blowout,149059.35,59,2526.43,509.40,4924.35
IKEA,Supermarkets ,Manager,Cart Crasher Campaign,123982.82,53,2339.30,520.45,4956.43
IKEA,Supermarkets ,Manager,Cashback Carnival,174592.61,62,2816.01,555.21,4979.09
IKEA,Supermarkets ,Manager,Clearance Countdown,179173.76,71,2523.57,524.15,4924.77
IKEA,Supermarkets ,Manager,Countdown to Savings,166397.02,58,2868.91,561.63,4841.51
IKEA,Supermarkets ,Manager,Customer Appreciation Week,165573.22,61,2714.32,558.45,4851.09
IKEA,Supermarkets ,Manager,Cyber Monday Mania,158338.04,56,2827.47,656.16,4955.97
IKEA,Supermarkets ,Manager,Deal of the Month,116751.60,49,2382.69,528.61,4940.50
IKEA,Supermarkets ,Manager,Double Points Bonanza,215534.82,71,3035.70,751.25,4985.21
IKEA,Supermarkets ,Manager,Early Bird Specials,110689.34,46,2406.29,576.72,4839.44
IKEA,Supermarkets ,Manager,End of Season Sale,160933.90,56,2873.82,615.66,4942.61
IKEA,Supermarkets ,Manager,Exclusive Insider Offers,171656.99,61,2814.05,556.79,4953.68
IKEA,Supermarkets ,Manager,Festive Fever Promo,140122.22,53,2643.82,553.79,4946.37
IKEA,Supermarkets ,Manager,Final Call Frenzy,191646.53,70,2737.81,511.45,4943.31
IKEA,Supermarkets ,Manager,Flash Frenzy Friday,119990.23,46,2608.48,752.81,4949.64
IKEA,Supermarkets ,Manager,"Gift More, Spend Less",127348.81,51,2497.04,616.13,4851.94
IKEA,Supermarkets ,Manager,Golden Hour Bargains,156141.93,60,2602.37,575.34,4845.95
IKEA,Supermarkets ,Manager,Green Weekend Deals,189166.28,68,2781.86,708.89,4801.07
IKEA,Supermarkets ,Manager,Happy Hour Discounts,120542.75,50,2410.86,501.84,4985.13
IKEA,Supermarkets ,Manager,Holiday Shopping Rush,165204.67,53,3117.07,510.90,4978.77
IKEA,Supermarkets ,Manager,Hot Picks Promo,133254.01,47,2835.19,515.79,4988.80
IKEA,Supermarkets ,Manager,Instant Gratification Sale,133586.13,49,2726.25,525.51,4965.71
IKEA,Supermarkets ,Manager,Limited Time Treasures,185032.97,63,2937.03,512.09,4960.15
IKEA,Supermarkets ,Manager,Loyalty Rewards Blast,147450.60,57,2586.85,503.05,4924.50
IKEA,Supermarkets ,Manager,Mega Weekend Bonanza,171378.33,57,3006.64,674.65,4948.00
IKEA,Supermarkets ,Manager,Mid-Year Madness,198414.78,69,2875.58,557.07,4898.94
IKEA,Supermarkets ,Manager,Midnight Madness,149892.14,55,2725.31,550.05,4940.63
IKEA,Supermarkets ,Manager,Mystery Discount Days,143287.69,51,2809.56,544.58,4918.31
IKEA,Supermarkets ,Manager,New Arrival Showcase,150687.33,66,2283.14,550.26,4850.88
IKEA,Supermarkets ,Manager,New Product Launch Promo,197048.40,71,2775.33,522.27,4957.27
IKEA,Supermarkets ,Manager,New Year Kickoff,122502.40,44,2784.15,568.73,4922.84
IKEA,Supermarkets ,Manager,Price Drop Parade,164742.68,60,2745.71,554.44,4977.59
