brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Levi's,Deal Seeker,Large Malls / Complexes,Manager,768577.76,275,2794.83,527.50,4969.29
Levi's,Deal Seeker,Large Malls / Complexes,Sales Associate,795913.39,292,2725.73,504.03,4974.76
Levi's,Deal Seeker,Large Malls / Complexes,Salesperson,859921.17,298,2885.64,502.63,4973.88
Levi's,Deal Seeker,Large Malls / Complexes,Senior Salesperson,639442.80,245,2609.97,502.02,4942.36
Levi's,Deal Seeker,Small Stores / Shops,Manager,753103.57,268,2810.09,530.38,4998.11
Levi's,Deal Seeker,Small Stores / Shops,Sales Associate,809292.48,298,2715.75,558.71,4988.14
Levi's,Deal Seeker,Small Stores / Shops,Salesperson,869684.71,312,2787.45,503.19,4998.97
Levi's,Deal Seeker,Small Stores / Shops,Senior Salesperson,700024.07,250,2800.10,535.07,4960.57
Levi's,Deal Seeker,Supermarkets ,Manager,861090.76,316,2724.97,514.47,4993.33
Levi's,Deal Seeker,Supermarkets ,Sales Associate,829444.14,316,2624.82,501.70,4974.06
Levi's,Deal Seeker,Supermarkets ,Salesperson,836048.86,315,2654.12,524.93,4992.16
Levi's,Deal Seeker,Supermarkets ,Senior Salesperson,721299.43,255,2828.63,507.38,4934.59
Levi's,First-time Buyer,Large Malls / Complexes,Manager,828441.87,292,2837.13,500.37,4996.53
Levi's,First-time Buyer,Large Malls / Complexes,Sales Associate,739043.75,274,2697.24,503.41,4985.03
Levi's,First-time Buyer,Large Malls / Complexes,Salesperson,757596.31,265,2858.85,542.62,4991.99
Levi's,First-time Buyer,Large Malls / Complexes,Senior Salesperson,694369.04,243,2857.49,509.56,4993.74
Levi's,First-time Buyer,Small Stores / Shops,Manager,692459.31,257,2694.39,532.34,4995.21
Levi's,First-time Buyer,Small Stores / Shops,Sales Associate,765882.68,275,2785.03,504.95,4985.92
Levi's,First-time Buyer,Small Stores / Shops,Salesperson,788532.68,287,2747.50,503.70,4996.15
Levi's,First-time Buyer,Small Stores / Shops,Senior Salesperson,772615.37,276,2799.33,538.27,4991.26
Levi's,First-time Buyer,Supermarkets ,Manager,787663.21,290,2716.08,500.63,4968.81
Levi's,First-time Buyer,Supermarkets ,Sales Associate,864885.02,306,2826.42,500.27,4987.49
Levi's,First-time Buyer,Supermarkets ,Salesperson,888165.02,328,2707.82,502.13,4990.95
Levi's,First-time Buyer,Supermarkets ,Senior Salesperson,761802.77,261,2918.78,525.25,4988.69
Levi's,High Value,Large Malls / Complexes,Manager,752489.54,277,2716.57,517.32,4990.21
Levi's,High Value,Large Malls / Complexes,Sales Associate,731995.25,264,2772.71,506.74,4991.07
Levi's,High Value,Large Malls / Complexes,Salesperson,760262.08,274,2774.68,513.20,4976.47
Levi's,High Value,Large Malls / Complexes,Senior Salesperson,612562.88,224,2734.66,514.01,4993.83
Levi's,High Value,Small Stores / Shops,Manager,787234.66,285,2762.23,510.90,4981.02
Levi's,High Value,Small Stores / Shops,Sales Associate,850386.10,313,2716.89,516.34,4999.26
Levi's,High Value,Small Stores / Shops,Salesperson,931305.32,325,2865.55,525.81,4975.30
Levi's,High Value,Small Stores / Shops,Senior Salesperson,701659.74,255,2751.61,519.78,4992.67
Levi's,High Value,Supermarkets ,Manager,772771.93,282,2740.33,582.35,4976.30
Levi's,High Value,Supermarkets ,Sales Associate,881272.95,310,2842.82,501.71,4989.35
Levi's,High Value,Supermarkets ,Salesperson,715946.36,265,2701.68,513.09,4958.71
Levi's,High Value,Supermarkets ,Senior Salesperson,607541.42,235,2585.28,533.30,4989.26
Levi's,In-Store Regular,Large Malls / Complexes,Manager,720674.14,266,2709.30,514.92,4996.58
Levi's,In-Store Regular,Large Malls / Complexes,Sales Associate,769500.70,280,2748.22,500.60,4997.07
Levi's,In-Store Regular,Large Malls / Complexes,Salesperson,682010.70,256,2664.10,504.55,4997.25
Levi's,In-Store Regular,Large Malls / Complexes,Senior Salesperson,618046.09,223,2771.51,568.62,4982.67
Levi's,In-Store Regular,Small Stores / Shops,Manager,718899.08,265,2712.83,516.81,4999.21
Levi's,In-Store Regular,Small Stores / Shops,Sales Associate,889994.36,323,2755.40,516.82,4999.49
Levi's,In-Store Regular,Small Stores / Shops,Salesperson,813508.90,296,2748.34,545.96,4984.90
Levi's,In-Store Regular,Small Stores / Shops,Senior Salesperson,809178.46,295,2742.98,502.23,4989.84
Levi's,In-Store Regular,Supermarkets ,Manager,817016.85,291,2807.62,501.02,4998.47
Levi's,In-Store Regular,Supermarkets ,Sales Associate,919670.44,325,2829.76,529.64,4992.45
Levi's,In-Store Regular,Supermarkets ,Salesperson,751664.80,275,2733.33,557.52,4942.95
Levi's,In-Store Regular,Supermarkets ,Senior Salesperson,708221.52,250,2832.89,513.88,4956.33
Levi's,Loyal Customer,Large Malls / Complexes,Manager,813898.19,293,2777.81,502.97,4982.90
Levi's,Loyal Customer,Large Malls / Complexes,Sales Associate,749195.92,268,2795.51,508.09,4963.11
Levi's,Loyal Customer,Large Malls / Complexes,Salesperson,835612.58,291,2871.52,522.15,4999.97
Levi's,Loyal Customer,Large Malls / Complexes,Senior Salesperson,764024.33,268,2850.84,519.80,4989.26
Levi's,Loyal Customer,Small Stores / Shops,Manager,709418.40,262,2707.70,518.61,4962.10
Levi's,Loyal Customer,Small Stores / Shops,Sales Associate,791954.67,290,2730.88,508.91,4997.63
Levi's,Loyal Customer,Small Stores / Shops,Salesperson,763990.49,279,2738.32,512.43,4978.63
Levi's,Loyal Customer,Small Stores / Shops,Senior Salesperson,671556.46,247,2718.85,503.91,4996.66
Levi's,Loyal Customer,Supermarkets ,Manager,730215.71,262,2787.08,549.20,4973.33
Levi's,Loyal Customer,Supermarkets ,Sales Associate,874983.66,318,2751.52,540.79,4999.85
Levi's,Loyal Customer,Supermarkets ,Salesperson,800910.98,302,2652.02,501.94,4976.42
Levi's,Loyal Customer,Supermarkets ,Senior Salesperson,634843.68,235,2701.46,506.33,4988.46
Levi's,Occasional Shopper,Large Malls / Complexes,Manager,684131.94,259,2641.44,521.34,4958.75
Levi's,Occasional Shopper,Large Malls / Complexes,Sales Associate,740266.07,281,2634.40,501.94,4973.12
Levi's,Occasional Shopper,Large Malls / Complexes,Salesperson,756980.25,276,2742.68,520.46,4991.55
Levi's,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,594300.87,220,2701.37,546.12,4983.20
Levi's,Occasional Shopper,Small Stores / Shops,Manager,767199.24,283,2710.95,521.39,4978.14
Levi's,Occasional Shopper,Small Stores / Shops,Sales Associate,888239.15,319,2784.45,501.31,4991.37
Levi's,Occasional Shopper,Small Stores / Shops,Salesperson,838164.14,306,2739.10,509.78,4992.74
Levi's,Occasional Shopper,Small Stores / Shops,Senior Salesperson,655282.97,237,2764.91,523.96,4989.27
Levi's,Occasional Shopper,Supermarkets ,Manager,743264.57,275,2702.78,522.23,4971.97
Levi's,Occasional Shopper,Supermarkets ,Sales Associate,837263.37,316,2649.57,512.13,4979.76
Levi's,Occasional Shopper,Supermarkets ,Salesperson,773127.69,281,2751.34,501.79,4928.12
Levi's,Occasional Shopper,Supermarkets ,Senior Salesperson,780710.97,286,2729.76,509.30,4994.57
Levi's,Online Shopper,Large Malls / Complexes,Manager,704922.05,262,2690.54,507.90,4960.18
Levi's,Online Shopper,Large Malls / Complexes,Sales Associate,832595.16,286,2911.17,508.74,4992.50
Levi's,Online Shopper,Large Malls / Complexes,Salesperson,806212.99,282,2858.91,510.92,4983.18
Levi's,Online Shopper,Large Malls / Complexes,Senior Salesperson,654478.40,230,2845.56,507.81,4999.60
Levi's,Online Shopper,Small Stores / Shops,Manager,724608.80,265,2734.37,501.14,4970.06
Levi's,Online Shopper,Small Stores / Shops,Sales Associate,784957.71,294,2669.92,501.81,4903.87
Levi's,Online Shopper,Small Stores / Shops,Salesperson,894719.05,321,2787.29,518.46,4985.08
Levi's,Online Shopper,Small Stores / Shops,Senior Salesperson,795745.34,289,2753.44,507.39,4976.93
Levi's,Online Shopper,Supermarkets ,Manager,870130.17,317,2744.89,509.47,4996.33
Levi's,Online Shopper,Supermarkets ,Sales Associate,773352.74,286,2704.03,500.12,4953.72
Levi's,Online Shopper,Supermarkets ,Salesperson,820135.96,293,2799.10,535.78,4985.08
Levi's,Online Shopper,Supermarkets ,Senior Salesperson,755487.73,273,2767.35,519.21,4973.33
Levi's,Premium Shopper,Large Malls / Complexes,Manager,704604.74,251,2807.19,508.75,4948.95
Levi's,Premium Shopper,Large Malls / Complexes,Sales Associate,705798.64,271,2604.42,501.18,4972.47
Levi's,Premium Shopper,Large Malls / Complexes,Salesperson,771813.74,286,2698.65,507.09,4969.05
Levi's,Premium Shopper,Large Malls / Complexes,Senior Salesperson,533952.27,210,2542.63,531.40,4979.50
Levi's,Premium Shopper,Small Stores / Shops,Manager,720056.65,260,2769.45,500.17,4960.70
Levi's,Premium Shopper,Small Stores / Shops,Sales Associate,747211.35,278,2687.81,510.84,4981.25
Levi's,Premium Shopper,Small Stores / Shops,Salesperson,775517.20,285,2721.11,532.13,4998.56
Levi's,Premium Shopper,Small Stores / Shops,Senior Salesperson,707046.24,258,2740.49,507.23,4996.42
Levi's,Premium Shopper,Supermarkets ,Manager,812849.45,290,2802.93,504.42,4946.69
Levi's,Premium Shopper,Supermarkets ,Sales Associate,821148.68,296,2774.15,533.54,4987.96
Levi's,Premium Shopper,Supermarkets ,Salesperson,924540.17,320,2889.19,530.89,4988.37
Levi's,Premium Shopper,Supermarkets ,Senior Salesperson,685344.09,253,2708.87,521.68,4985.74
Nestle,Budget Shopper,Large Malls / Complexes,Manager,673790.09,247,2727.90,525.18,4944.14
Nestle,Budget Shopper,Large Malls / Complexes,Sales Associate,710622.20,260,2733.16,540.53,4995.39
Nestle,Budget Shopper,Large Malls / Complexes,Salesperson,709908.69,263,2699.27,511.89,4991.68
Nestle,Budget Shopper,Large Malls / Complexes,Senior Salesperson,647964.76,231,2805.04,513.45,4999.39
Nestle,Budget Shopper,Small Stores / Shops,Manager,738434.19,262,2818.45,503.57,4968.64
Nestle,Budget Shopper,Small Stores / Shops,Sales Associate,748519.32,289,2590.03,516.99,4982.01
Nestle,Budget Shopper,Small Stores / Shops,Salesperson,943882.88,331,2851.61,521.22,4985.68
Nestle,Budget Shopper,Small Stores / Shops,Senior Salesperson,670168.26,248,2702.29,505.54,4973.03
Nestle,Budget Shopper,Supermarkets ,Manager,820765.53,301,2726.80,501.93,4987.95
Nestle,Budget Shopper,Supermarkets ,Sales Associate,740993.24,281,2636.99,505.33,4997.60
Nestle,Budget Shopper,Supermarkets ,Salesperson,797295.47,284,2807.38,513.15,4988.64
Nestle,Budget Shopper,Supermarkets ,Senior Salesperson,718027.95,254,2826.88,507.50,4995.84
Nestle,Churn Risk,Large Malls / Complexes,Manager,672951.75,242,2780.79,502.79,4988.21
Nestle,Churn Risk,Large Malls / Complexes,Sales Associate,734702.67,272,2701.11,518.82,4998.26
Nestle,Churn Risk,Large Malls / Complexes,Salesperson,716418.49,257,2787.62,507.32,4964.44
Nestle,Churn Risk,Large Malls / Complexes,Senior Salesperson,595917.83,230,2590.95,502.89,4996.08
Nestle,Churn Risk,Small Stores / Shops,Manager,715766.86,255,2806.93,556.20,4990.79
Nestle,Churn Risk,Small Stores / Shops,Sales Associate,797814.01,287,2779.84,505.92,4966.04
Nestle,Churn Risk,Small Stores / Shops,Salesperson,760721.88,288,2641.40,519.29,4971.01
Nestle,Churn Risk,Small Stores / Shops,Senior Salesperson,743647.91,279,2665.40,516.07,4969.08
Nestle,Churn Risk,Supermarkets ,Manager,797932.82,274,2912.16,506.63,4979.98
Nestle,Churn Risk,Supermarkets ,Sales Associate,894891.14,326,2745.06,509.57,4984.12
Nestle,Churn Risk,Supermarkets ,Salesperson,833447.26,290,2873.96,502.13,4998.94
Nestle,Churn Risk,Supermarkets ,Senior Salesperson,726778.67,268,2711.86,558.12,4991.78
Nestle,Deal Seeker,Large Malls / Complexes,Manager,703424.02,256,2747.75,502.46,4973.99
Nestle,Deal Seeker,Large Malls / Complexes,Sales Associate,796748.51,289,2756.92,525.02,4992.96
Nestle,Deal Seeker,Large Malls / Complexes,Salesperson,825046.32,292,2825.50,574.60,4990.52
Nestle,Deal Seeker,Large Malls / Complexes,Senior Salesperson,646435.93,236,2739.14,533.33,4976.64
Nestle,Deal Seeker,Small Stores / Shops,Manager,820531.59,280,2930.47,500.60,4999.70
Nestle,Deal Seeker,Small Stores / Shops,Sales Associate,889122.46,317,2804.80,502.91,4989.85
Nestle,Deal Seeker,Small Stores / Shops,Salesperson,763185.60,280,2725.66,527.42,4978.05
Nestle,Deal Seeker,Small Stores / Shops,Senior Salesperson,652468.48,238,2741.46,518.52,4989.64
Nestle,Deal Seeker,Supermarkets ,Manager,782850.99,288,2718.23,526.12,4975.22
Nestle,Deal Seeker,Supermarkets ,Sales Associate,860601.69,309,2785.12,510.11,4998.90
Nestle,Deal Seeker,Supermarkets ,Salesperson,931492.06,348,2676.70,507.76,4997.42
Nestle,Deal Seeker,Supermarkets ,Senior Salesperson,750772.02,270,2780.64,515.37,4999.88
Nestle,First-time Buyer,Large Malls / Complexes,Manager,749184.54,280,2675.66,521.12,4962.80
Nestle,First-time Buyer,Large Malls / Complexes,Sales Associate,790927.28,278,2845.06,513.31,4998.08
Nestle,First-time Buyer,Large Malls / Complexes,Salesperson,636671.32,235,2709.24,513.29,4998.49
Nestle,First-time Buyer,Large Malls / Complexes,Senior Salesperson,704207.40,260,2708.49,599.80,4993.41
Nestle,First-time Buyer,Small Stores / Shops,Manager,765667.63,271,2825.34,526.54,4996.36
Nestle,First-time Buyer,Small Stores / Shops,Sales Associate,873735.86,321,2721.92,502.53,4996.32
Nestle,First-time Buyer,Small Stores / Shops,Salesperson,688346.80,257,2678.39,504.13,4966.95
Nestle,First-time Buyer,Small Stores / Shops,Senior Salesperson,683543.86,248,2756.23,518.94,4967.81
Nestle,First-time Buyer,Supermarkets ,Manager,738207.98,277,2665.01,501.65,4996.80
Nestle,First-time Buyer,Supermarkets ,Sales Associate,883469.07,325,2718.37,506.26,4997.30
Nestle,First-time Buyer,Supermarkets ,Salesperson,764030.41,291,2625.53,508.11,4974.40
Nestle,First-time Buyer,Supermarkets ,Senior Salesperson,616653.12,239,2580.14,511.52,4999.88
Nestle,High Value,Large Malls / Complexes,Manager,700496.24,254,2757.86,502.21,4991.69
Nestle,High Value,Large Malls / Complexes,Sales Associate,707055.77,258,2740.53,501.31,4983.24
Nestle,High Value,Large Malls / Complexes,Salesperson,778376.86,281,2770.02,548.80,4936.91
Nestle,High Value,Large Malls / Complexes,Senior Salesperson,675485.86,244,2768.38,503.45,4992.79
Nestle,High Value,Small Stores / Shops,Manager,819338.44,298,2749.46,501.12,4996.03
Nestle,High Value,Small Stores / Shops,Sales Associate,658208.43,255,2581.21,505.39,4986.81
Nestle,High Value,Small Stores / Shops,Salesperson,793012.93,291,2725.13,525.87,4990.02
Nestle,High Value,Small Stores / Shops,Senior Salesperson,739129.05,266,2778.68,523.90,4991.37
Nestle,High Value,Supermarkets ,Manager,761998.70,296,2574.32,506.83,4974.44
Nestle,High Value,Supermarkets ,Sales Associate,884642.37,312,2835.39,509.57,4980.46
Nestle,High Value,Supermarkets ,Salesperson,767600.23,282,2721.99,502.46,4992.95
Nestle,High Value,Supermarkets ,Senior Salesperson,726756.67,271,2681.76,504.15,4991.33
Nestle,In-Store Regular,Large Malls / Complexes,Manager,760106.92,275,2764.03,504.57,4992.67
Nestle,In-Store Regular,Large Malls / Complexes,Sales Associate,726851.25,266,2732.52,531.06,4999.92
Nestle,In-Store Regular,Large Malls / Complexes,Salesperson,664857.84,238,2793.52,500.36,4981.58
Nestle,In-Store Regular,Large Malls / Complexes,Senior Salesperson,627325.80,230,2727.50,519.55,4995.38
Nestle,In-Store Regular,Small Stores / Shops,Manager,808974.33,277,2920.48,508.03,4991.95
Nestle,In-Store Regular,Small Stores / Shops,Sales Associate,874315.35,298,2933.94,515.56,4993.12
Nestle,In-Store Regular,Small Stores / Shops,Salesperson,888852.75,321,2769.01,514.86,4996.98
Nestle,In-Store Regular,Small Stores / Shops,Senior Salesperson,680360.08,261,2606.74,511.13,4998.37
Nestle,In-Store Regular,Supermarkets ,Manager,821296.56,293,2803.06,546.22,4979.90
Nestle,In-Store Regular,Supermarkets ,Sales Associate,817257.83,295,2770.37,506.67,4982.97
Nestle,In-Store Regular,Supermarkets ,Salesperson,806873.57,297,2716.75,507.10,4973.97
Nestle,In-Store Regular,Supermarkets ,Senior Salesperson,679776.09,253,2686.86,500.03,4997.93
Nestle,Loyal Customer,Large Malls / Complexes,Manager,643034.60,243,2646.23,507.54,4958.70
Nestle,Loyal Customer,Large Malls / Complexes,Sales Associate,796657.39,284,2805.13,545.37,4972.72
Nestle,Loyal Customer,Large Malls / Complexes,Salesperson,771151.94,262,2943.33,552.91,4997.31
Nestle,Loyal Customer,Large Malls / Complexes,Senior Salesperson,650863.29,236,2757.90,519.60,4954.76
Nestle,Loyal Customer,Small Stores / Shops,Manager,798895.73,282,2832.96,529.15,4987.67
Nestle,Loyal Customer,Small Stores / Shops,Sales Associate,834692.88,289,2888.21,543.80,4994.58
Nestle,Loyal Customer,Small Stores / Shops,Salesperson,769145.06,282,2727.46,533.47,4992.02
Nestle,Loyal Customer,Small Stores / Shops,Senior Salesperson,644003.64,238,2705.90,504.24,4988.19
Nestle,Loyal Customer,Supermarkets ,Manager,902316.96,317,2846.43,509.01,4991.83
Nestle,Loyal Customer,Supermarkets ,Sales Associate,858120.41,307,2795.18,530.96,4995.79
Nestle,Loyal Customer,Supermarkets ,Salesperson,885693.13,315,2811.72,515.84,4974.09
Nestle,Loyal Customer,Supermarkets ,Senior Salesperson,791611.08,281,2817.12,511.48,4990.33
Nestle,Occasional Shopper,Large Malls / Complexes,Manager,653853.58,248,2636.51,519.15,4995.36
Nestle,Occasional Shopper,Large Malls / Complexes,Sales Associate,681014.02,248,2746.02,502.78,4984.46
Nestle,Occasional Shopper,Large Malls / Complexes,Salesperson,764538.15,269,2842.15,518.57,4997.95
Nestle,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,639107.83,234,2731.23,503.74,4939.52
Nestle,Occasional Shopper,Small Stores / Shops,Manager,823215.90,291,2828.92,508.73,4990.05
Nestle,Occasional Shopper,Small Stores / Shops,Sales Associate,877775.25,312,2813.38,513.52,4986.24
Nestle,Occasional Shopper,Small Stores / Shops,Salesperson,809812.84,298,2717.49,515.16,4974.60
Nestle,Occasional Shopper,Small Stores / Shops,Senior Salesperson,668193.60,239,2795.79,501.97,4962.71
Nestle,Occasional Shopper,Supermarkets ,Manager,862668.80,312,2764.96,504.45,4963.84
Nestle,Occasional Shopper,Supermarkets ,Sales Associate,854107.36,311,2746.33,505.58,4998.22
Nestle,Occasional Shopper,Supermarkets ,Salesperson,868867.36,317,2740.91,517.94,4985.57
Nestle,Occasional Shopper,Supermarkets ,Senior Salesperson,730251.74,272,2684.75,533.87,4993.82
Nestle,Online Shopper,Large Malls / Complexes,Manager,704995.50,268,2630.58,501.89,4997.02
Nestle,Online Shopper,Large Malls / Complexes,Sales Associate,808526.31,283,2856.98,535.27,4999.06
Nestle,Online Shopper,Large Malls / Complexes,Salesperson,711672.36,263,2705.98,501.06,4982.66
Nestle,Online Shopper,Large Malls / Complexes,Senior Salesperson,600340.25,231,2598.88,532.60,4923.05
Nestle,Online Shopper,Small Stores / Shops,Manager,766560.10,272,2818.24,503.73,4996.14
Nestle,Online Shopper,Small Stores / Shops,Sales Associate,810757.48,299,2711.56,518.68,4950.10
Nestle,Online Shopper,Small Stores / Shops,Salesperson,840982.05,303,2775.52,504.91,4980.26
Nestle,Online Shopper,Small Stores / Shops,Senior Salesperson,699637.16,259,2701.30,522.77,4989.05
Nestle,Online Shopper,Supermarkets ,Manager,785968.59,281,2797.04,510.47,4969.96
Nestle,Online Shopper,Supermarkets ,Sales Associate,837387.56,312,2683.93,514.39,4997.93
Nestle,Online Shopper,Supermarkets ,Salesperson,797720.84,290,2750.76,519.92,4982.02
Nestle,Online Shopper,Supermarkets ,Senior Salesperson,733626.83,268,2737.41,502.24,4994.82
Nestle,Premium Shopper,Large Malls / Complexes,Manager,614990.72,220,2795.41,554.41,4990.45
Nestle,Premium Shopper,Large Malls / Complexes,Sales Associate,789552.75,285,2770.36,519.46,4996.99
Nestle,Premium Shopper,Large Malls / Complexes,Salesperson,760695.14,270,2817.39,508.76,4996.20
Nestle,Premium Shopper,Large Malls / Complexes,Senior Salesperson,709451.78,263,2697.54,509.29,4989.61
Nestle,Premium Shopper,Small Stores / Shops,Manager,736661.09,266,2769.40,517.14,4987.05
Nestle,Premium Shopper,Small Stores / Shops,Sales Associate,796479.25,311,2561.03,501.53,4998.48
Nestle,Premium Shopper,Small Stores / Shops,Salesperson,836446.30,290,2884.30,505.58,4983.88
Nestle,Premium Shopper,Small Stores / Shops,Senior Salesperson,666621.43,232,2873.37,557.51,4967.60
Nestle,Premium Shopper,Supermarkets ,Manager,781646.46,278,2811.68,503.00,4972.66
Nestle,Premium Shopper,Supermarkets ,Sales Associate,842258.71,306,2752.48,520.31,4983.90
Nestle,Premium Shopper,Supermarkets ,Salesperson,812452.16,295,2754.08,502.43,4947.03
Nestle,Premium Shopper,Supermarkets ,Senior Salesperson,753317.59,279,2700.06,509.00,4988.77
Nike,Budget Shopper,Large Malls / Complexes,Manager,1457675.84,526,2771.25,501.91,4999.12
Nike,Budget Shopper,Large Malls / Complexes,Sales Associate,1610749.60,596,2702.60,502.91,4992.54
Nike,Budget Shopper,Large Malls / Complexes,Salesperson,1466590.50,533,2751.58,503.37,4989.53
Nike,Budget Shopper,Large Malls / Complexes,Senior Salesperson,1364102.46,493,2766.94,514.21,4999.01
Nike,Budget Shopper,Small Stores / Shops,Manager,1632106.20,580,2813.98,507.38,4979.03
Nike,Budget Shopper,Small Stores / Shops,Sales Associate,1569824.17,580,2706.59,503.94,4991.80
Nike,Budget Shopper,Small Stores / Shops,Salesperson,1601354.77,587,2728.03,505.48,4996.03
Nike,Budget Shopper,Small Stores / Shops,Senior Salesperson,1511128.56,527,2867.42,509.10,4999.08
Nike,Budget Shopper,Supermarkets ,Manager,1591654.70,572,2782.61,512.09,4975.11
Nike,Budget Shopper,Supermarkets ,Sales Associate,1737679.91,615,2825.50,509.07,4979.71
Nike,Budget Shopper,Supermarkets ,Salesperson,1721992.23,618,2786.40,508.71,4993.22
Nike,Budget Shopper,Supermarkets ,Senior Salesperson,1498320.47,544,2754.27,500.80,4994.02
Nike,Churn Risk,Large Malls / Complexes,Manager,1321795.83,488,2708.60,520.19,4998.22
Nike,Churn Risk,Large Malls / Complexes,Sales Associate,1441075.95,519,2776.64,518.08,4998.73
Nike,Churn Risk,Large Malls / Complexes,Salesperson,1526312.02,573,2663.72,500.82,4999.04
Nike,Churn Risk,Large Malls / Complexes,Senior Salesperson,1314090.34,491,2676.36,501.92,4990.73
Nike,Churn Risk,Small Stores / Shops,Manager,1700840.52,612,2779.15,509.96,4996.07
Nike,Churn Risk,Small Stores / Shops,Sales Associate,1606914.63,579,2775.33,511.64,4991.78
Nike,Churn Risk,Small Stores / Shops,Salesperson,1687658.15,595,2836.40,503.06,4997.78
Nike,Churn Risk,Small Stores / Shops,Senior Salesperson,1474530.56,539,2735.68,500.07,4998.85
Nike,Churn Risk,Supermarkets ,Manager,1705374.49,611,2791.12,501.18,4996.67
Nike,Churn Risk,Supermarkets ,Sales Associate,1809345.39,670,2700.52,502.55,4998.00
Nike,Churn Risk,Supermarkets ,Salesperson,1647759.13,598,2755.45,517.75,4987.00
Nike,Churn Risk,Supermarkets ,Senior Salesperson,1392232.47,492,2829.74,503.15,4999.05
Nike,Deal Seeker,Large Malls / Complexes,Manager,1514100.85,552,2742.94,501.97,4991.55
Nike,Deal Seeker,Large Malls / Complexes,Sales Associate,1534814.32,556,2760.46,515.68,4997.60
Nike,Deal Seeker,Large Malls / Complexes,Salesperson,1563304.65,564,2771.82,509.30,4999.02
Nike,Deal Seeker,Large Malls / Complexes,Senior Salesperson,1254534.90,465,2697.92,509.63,4996.55
Nike,Deal Seeker,Small Stores / Shops,Manager,1434992.98,535,2682.23,500.55,4996.81
Nike,Deal Seeker,Small Stores / Shops,Sales Associate,1783481.14,630,2830.92,500.14,4985.45
Nike,Deal Seeker,Small Stores / Shops,Salesperson,1508426.80,572,2637.11,501.05,4990.54
Nike,Deal Seeker,Small Stores / Shops,Senior Salesperson,1351960.87,483,2799.09,515.22,4999.44
Nike,Deal Seeker,Supermarkets ,Manager,1695593.69,627,2704.30,500.89,4997.10
Nike,Deal Seeker,Supermarkets ,Sales Associate,1783146.33,634,2812.53,502.29,4993.27
Nike,Deal Seeker,Supermarkets ,Salesperson,1572556.27,589,2669.87,503.83,4996.75
Nike,Deal Seeker,Supermarkets ,Senior Salesperson,1527970.52,554,2758.07,501.15,4997.93
Nike,First-time Buyer,Large Malls / Complexes,Manager,1521000.57,562,2706.41,504.23,4966.64
Nike,First-time Buyer,Large Malls / Complexes,Sales Associate,1554786.10,566,2746.97,531.06,4997.09
Nike,First-time Buyer,Large Malls / Complexes,Salesperson,1525534.34,556,2743.77,514.42,4998.79
Nike,First-time Buyer,Large Malls / Complexes,Senior Salesperson,1365551.71,481,2838.98,516.31,4996.12
Nike,First-time Buyer,Small Stores / Shops,Manager,1480167.58,543,2725.91,501.63,4992.45
Nike,First-time Buyer,Small Stores / Shops,Sales Associate,1679048.25,614,2734.61,507.57,4996.51
Nike,First-time Buyer,Small Stores / Shops,Salesperson,1669042.25,604,2763.31,500.01,4990.18
Nike,First-time Buyer,Small Stores / Shops,Senior Salesperson,1512541.11,548,2760.11,504.72,4998.40
Nike,First-time Buyer,Supermarkets ,Manager,1532242.84,572,2678.75,511.02,4957.12
Nike,First-time Buyer,Supermarkets ,Sales Associate,1621922.85,594,2730.51,540.90,4999.02
Nike,First-time Buyer,Supermarkets ,Salesperson,1619862.23,589,2750.19,505.40,4998.86
Nike,First-time Buyer,Supermarkets ,Senior Salesperson,1422334.67,499,2850.37,513.81,4998.25
Nike,High Value,Large Malls / Complexes,Manager,1411170.79,506,2788.88,504.64,4995.45
Nike,High Value,Large Malls / Complexes,Sales Associate,1524090.84,547,2786.27,505.34,4983.14
Nike,High Value,Large Malls / Complexes,Salesperson,1570337.89,559,2809.19,501.48,4998.95
Nike,High Value,Large Malls / Complexes,Senior Salesperson,1230914.36,460,2675.90,511.53,4997.66
Nike,High Value,Small Stores / Shops,Manager,1578039.15,585,2697.50,500.14,4985.24
Nike,High Value,Small Stores / Shops,Sales Associate,1640291.17,581,2823.22,510.74,4999.95
Nike,High Value,Small Stores / Shops,Salesperson,1679336.13,581,2890.42,517.25,4973.24
Nike,High Value,Small Stores / Shops,Senior Salesperson,1491606.11,536,2782.85,502.52,4992.66
Nike,High Value,Supermarkets ,Manager,1636542.86,606,2700.57,501.90,4999.11
Nike,High Value,Supermarkets ,Sales Associate,1477364.86,555,2661.92,500.77,4997.19
Nike,High Value,Supermarkets ,Salesperson,1684359.27,592,2845.20,505.18,4994.68
Nike,High Value,Supermarkets ,Senior Salesperson,1574212.14,558,2821.17,504.25,4997.27
Nike,In-Store Regular,Large Malls / Complexes,Manager,1521188.52,561,2711.57,511.44,4993.71
Nike,In-Store Regular,Large Malls / Complexes,Sales Associate,1482194.94,542,2734.68,515.28,4998.76
Nike,In-Store Regular,Large Malls / Complexes,Salesperson,1447564.40,521,2778.43,517.57,4982.68
Nike,In-Store Regular,Large Malls / Complexes,Senior Salesperson,1289568.17,488,2642.56,501.97,4994.53
Nike,In-Store Regular,Small Stores / Shops,Manager,1690731.52,600,2817.89,502.42,4989.50
