category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Groceries,Occasional Shopper,Large Malls / Complexes,Back to School Boost,243343.79,89,2734.20,519.15,4986.61
Groceries,Occasional Shopper,Large Malls / Complexes,Birthday Bash Sale,325377.13,122,2667.03,513.66,4914.18
Groceries,Occasional Shopper,Large Malls / Complexes,Black Friday Blowout,294178.84,111,2650.26,571.96,4897.37
Groceries,Occasional Shopper,Large Malls / Complexes,Cart Crasher Campaign,290041.74,104,2788.86,576.93,4962.23
Groceries,Occasional Shopper,Large Malls / Complexes,Cashback Carnival,274396.63,112,2449.97,544.18,4950.74
Groceries,Occasional Shopper,Large Malls / Complexes,Clearance Countdown,250933.70,94,2669.51,512.75,4819.48
Groceries,Occasional Shopper,Large Malls / Complexes,Countdown to Savings,260847.77,100,2608.48,551.96,4945.56
Groceries,Occasional Shopper,Large Malls / Complexes,Customer Appreciation Week,280074.26,104,2693.02,539.62,4985.65
Groceries,Occasional Shopper,Large Malls / Complexes,Cyber Monday Mania,283771.99,99,2866.38,510.36,4929.99
Groceries,Occasional Shopper,Large Malls / Complexes,Deal of the Month,297253.27,104,2858.20,522.42,4981.81
Groceries,Occasional Shopper,Large Malls / Complexes,Double Points Bonanza,282803.55,107,2643.02,519.02,4951.43
Groceries,Occasional Shopper,Large Malls / Complexes,Early Bird Specials,291999.83,102,2862.74,575.21,4973.83
Groceries,Occasional Shopper,Large Malls / Complexes,End of Season Sale,319019.40,112,2848.39,561.50,4992.97
Groceries,Occasional Shopper,Large Malls / Complexes,Exclusive Insider Offers,259919.73,108,2406.66,513.96,4964.44
Groceries,Occasional Shopper,Large Malls / Complexes,Festive Fever Promo,285615.75,105,2720.15,581.33,4995.96
Groceries,Occasional Shopper,Large Malls / Complexes,Final Call Frenzy,281057.95,106,2651.49,509.45,4995.49
Groceries,Occasional Shopper,Large Malls / Complexes,Flash Frenzy Friday,285917.23,101,2830.86,504.91,4980.76
Groceries,Occasional Shopper,Large Malls / Complexes,"Gift More, Spend Less",274385.28,106,2588.54,521.08,4836.20
Groceries,Occasional Shopper,Large Malls / Complexes,Golden Hour Bargains,277098.94,104,2664.41,518.50,4999.21
Groceries,Occasional Shopper,Large Malls / Complexes,Green Weekend Deals,294868.13,107,2755.78,758.08,4974.54
Groceries,Occasional Shopper,Large Malls / Complexes,Happy Hour Discounts,282279.24,108,2613.70,547.75,4995.35
Groceries,Occasional Shopper,Large Malls / Complexes,Holiday Shopping Rush,237567.55,88,2699.63,569.73,4999.06
Groceries,Occasional Shopper,Large Malls / Complexes,Hot Picks Promo,258440.68,93,2778.93,567.16,4979.15
Groceries,Occasional Shopper,Large Malls / Complexes,Instant Gratification Sale,288951.86,107,2700.48,507.03,4984.46
Groceries,Occasional Shopper,Large Malls / Complexes,Limited Time Treasures,283083.86,98,2888.61,705.79,4984.15
Groceries,Occasional Shopper,Large Malls / Complexes,Loyalty Rewards Blast,246751.07,94,2625.01,518.57,4954.65
Groceries,Occasional Shopper,Large Malls / Complexes,Mega Weekend Bonanza,243171.67,87,2795.08,517.93,4834.68
Groceries,Occasional Shopper,Large Malls / Complexes,Mid-Year Madness,355166.41,126,2818.78,517.53,4945.15
Groceries,Occasional Shopper,Large Malls / Complexes,Midnight Madness,278179.22,98,2838.56,565.36,4990.89
Groceries,Occasional Shopper,Large Malls / Complexes,Mystery Discount Days,244917.28,87,2815.14,518.63,4870.37
Groceries,Occasional Shopper,Large Malls / Complexes,New Arrival Showcase,269501.84,100,2695.02,565.56,4980.17
Groceries,Occasional Shopper,Large Malls / Complexes,New Product Launch Promo,312464.08,114,2740.91,512.57,4835.91
Groceries,Occasional Shopper,Large Malls / Complexes,New Year Kickoff,307988.34,106,2905.55,820.57,4961.74
Groceries,Occasional Shopper,Large Malls / Complexes,Price Drop Parade,244688.67,89,2749.31,652.28,4993.49
Groceries,Occasional Shopper,Large Malls / Complexes,Red Tag Clearance,291905.39,105,2780.05,544.14,4993.78
Groceries,Occasional Shopper,Large Malls / Complexes,Seasonal Surprise Box,284985.42,106,2688.54,540.24,4905.99
Groceries,Occasional Shopper,Large Malls / Complexes,Shop & Save Spectacular,333884.74,117,2853.72,523.57,4953.52
Groceries,Occasional Shopper,Large Malls / Complexes,Smart Shopper Week,239071.81,89,2686.20,630.08,4957.73
Groceries,Occasional Shopper,Large Malls / Complexes,Spring Refresh Event,308148.25,105,2934.75,525.52,4971.85
Groceries,Occasional Shopper,Large Malls / Complexes,Spring Splash Discounts,270166.95,101,2674.92,529.24,4970.03
Groceries,Occasional Shopper,Large Malls / Complexes,Summer Sizzle Promo,312059.12,108,2889.44,503.74,4903.86
Groceries,Occasional Shopper,Large Malls / Complexes,Super Savings Week,274245.73,95,2886.80,502.78,4996.91
Groceries,Occasional Shopper,Large Malls / Complexes,Ultimate Value Event,288390.74,110,2621.73,527.77,4835.05
Groceries,Occasional Shopper,Large Malls / Complexes,VIP Access Sale,276003.36,110,2509.12,546.86,4856.15
Groceries,Occasional Shopper,Large Malls / Complexes,Weekend Warrior Specials,309412.02,111,2787.50,569.35,4960.09
Groceries,Occasional Shopper,Large Malls / Complexes,Winter Clearance Carnival,280808.51,104,2700.08,513.93,4985.64
Groceries,Occasional Shopper,Large Malls / Complexes,Winter Wonders Sale,245078.48,87,2816.99,578.97,4970.09
Groceries,Occasional Shopper,Small Stores / Shops,12 Days of Deals,332167.09,115,2888.41,537.03,4974.60
Groceries,Occasional Shopper,Small Stores / Shops,Autumn Deals Drive,306448.70,105,2918.56,631.14,4994.04
Groceries,Occasional Shopper,Small Stores / Shops,BOGO Blitz,260396.42,94,2770.17,565.01,4986.67
Groceries,Occasional Shopper,Small Stores / Shops,Back to School Boost,285851.54,105,2722.40,500.43,4996.41
Groceries,Occasional Shopper,Small Stores / Shops,Birthday Bash Sale,304934.18,115,2651.60,505.10,4954.60
Groceries,Occasional Shopper,Small Stores / Shops,Black Friday Blowout,319388.51,120,2661.57,502.74,4974.07
Groceries,Occasional Shopper,Small Stores / Shops,Cart Crasher Campaign,317259.31,120,2643.83,504.51,4992.71
Groceries,Occasional Shopper,Small Stores / Shops,Cashback Carnival,290509.72,112,2593.84,504.64,4931.02
Groceries,Occasional Shopper,Small Stores / Shops,Clearance Countdown,338451.83,118,2868.24,577.71,4992.48
Groceries,Occasional Shopper,Small Stores / Shops,Countdown to Savings,321700.11,114,2821.93,500.91,4944.87
Groceries,Occasional Shopper,Small Stores / Shops,Customer Appreciation Week,286774.94,106,2705.42,514.02,4997.51
Groceries,Occasional Shopper,Small Stores / Shops,Cyber Monday Mania,311223.43,116,2682.96,516.80,4996.14
Groceries,Occasional Shopper,Small Stores / Shops,Deal of the Month,270456.26,102,2651.53,503.06,4837.11
Groceries,Occasional Shopper,Small Stores / Shops,Double Points Bonanza,251794.34,100,2517.94,531.46,4933.00
Groceries,Occasional Shopper,Small Stores / Shops,Early Bird Specials,365701.86,134,2729.12,526.82,4990.05
Groceries,Occasional Shopper,Small Stores / Shops,End of Season Sale,264264.95,96,2752.76,513.52,4921.97
Groceries,Occasional Shopper,Small Stores / Shops,Exclusive Insider Offers,335547.26,123,2728.03,504.77,4968.20
Groceries,Occasional Shopper,Small Stores / Shops,Festive Fever Promo,264730.47,96,2757.61,514.40,4962.86
Groceries,Occasional Shopper,Small Stores / Shops,Final Call Frenzy,292125.48,118,2475.64,586.77,4930.86
Groceries,Occasional Shopper,Small Stores / Shops,Flash Frenzy Friday,256718.97,95,2702.30,513.87,4971.18
Groceries,Occasional Shopper,Small Stores / Shops,"Gift More, Spend Less",290398.91,103,2819.41,539.04,4867.75
Groceries,Occasional Shopper,Small Stores / Shops,Golden Hour Bargains,353776.24,125,2830.21,547.53,4984.25
Groceries,Occasional Shopper,Small Stores / Shops,Green Weekend Deals,362223.57,123,2944.91,583.84,4947.56
Groceries,Occasional Shopper,Small Stores / Shops,Happy Hour Discounts,328919.59,122,2696.06,572.32,4926.39
Groceries,Occasional Shopper,Small Stores / Shops,Holiday Shopping Rush,295135.46,115,2566.40,521.62,4952.03
Groceries,Occasional Shopper,Small Stores / Shops,Hot Picks Promo,275965.24,102,2705.54,502.08,4967.95
Groceries,Occasional Shopper,Small Stores / Shops,Instant Gratification Sale,314263.17,116,2709.17,539.42,4904.20
Groceries,Occasional Shopper,Small Stores / Shops,Limited Time Treasures,222906.39,86,2591.93,563.35,4986.24
Groceries,Occasional Shopper,Small Stores / Shops,Loyalty Rewards Blast,348515.17,121,2880.29,541.66,4971.05
Groceries,Occasional Shopper,Small Stores / Shops,Mega Weekend Bonanza,333767.50,115,2902.33,532.86,4954.90
Groceries,Occasional Shopper,Small Stores / Shops,Mid-Year Madness,330420.35,126,2622.38,583.99,4972.66
Groceries,Occasional Shopper,Small Stores / Shops,Midnight Madness,344408.96,130,2649.30,568.86,4964.21
Groceries,Occasional Shopper,Small Stores / Shops,Mystery Discount Days,306393.85,118,2596.56,508.73,4887.09
Groceries,Occasional Shopper,Small Stores / Shops,New Arrival Showcase,282633.40,104,2717.63,544.01,4723.03
Groceries,Occasional Shopper,Small Stores / Shops,New Product Launch Promo,288384.88,101,2855.30,601.55,4998.84
Groceries,Occasional Shopper,Small Stores / Shops,New Year Kickoff,350088.30,128,2735.06,526.01,4996.56
Groceries,Occasional Shopper,Small Stores / Shops,Price Drop Parade,325381.78,118,2757.47,531.74,4923.63
Groceries,Occasional Shopper,Small Stores / Shops,Red Tag Clearance,347527.26,119,2920.40,570.42,4974.40
Groceries,Occasional Shopper,Small Stores / Shops,Seasonal Surprise Box,296468.25,100,2964.68,544.22,4981.47
Groceries,Occasional Shopper,Small Stores / Shops,Shop & Save Spectacular,280093.80,92,3044.50,555.88,4952.88
Groceries,Occasional Shopper,Small Stores / Shops,Smart Shopper Week,362040.73,134,2701.80,533.71,4966.67
Groceries,Occasional Shopper,Small Stores / Shops,Spring Refresh Event,324502.81,112,2897.35,567.22,4985.50
Groceries,Occasional Shopper,Small Stores / Shops,Spring Splash Discounts,316580.46,113,2801.60,515.16,4974.19
Groceries,Occasional Shopper,Small Stores / Shops,Summer Sizzle Promo,335090.01,126,2659.44,568.98,4952.92
Groceries,Occasional Shopper,Small Stores / Shops,Super Savings Week,294508.23,106,2778.38,501.97,4977.81
Groceries,Occasional Shopper,Small Stores / Shops,Ultimate Value Event,322668.94,121,2666.69,511.06,4965.10
Groceries,Occasional Shopper,Small Stores / Shops,VIP Access Sale,257721.84,94,2741.72,528.77,4949.66
Groceries,Occasional Shopper,Small Stores / Shops,Weekend Warrior Specials,269703.27,108,2497.25,522.78,4933.15
Groceries,Occasional Shopper,Small Stores / Shops,Winter Clearance Carnival,324209.51,114,2843.94,503.43,4988.90
Groceries,Occasional Shopper,Small Stores / Shops,Winter Wonders Sale,271753.27,94,2890.99,558.48,4962.71
Groceries,Occasional Shopper,Supermarkets ,12 Days of Deals,321682.38,116,2773.12,508.94,4862.01
Groceries,Occasional Shopper,Supermarkets ,Autumn Deals Drive,359073.72,125,2872.59,504.45,4846.57
Groceries,Occasional Shopper,Supermarkets ,BOGO Blitz,334794.08,118,2837.24,557.27,4949.34
Groceries,Occasional Shopper,Supermarkets ,Back to School Boost,327552.00,124,2641.55,588.22,4977.65
Groceries,Occasional Shopper,Supermarkets ,Birthday Bash Sale,299329.44,113,2648.93,547.62,4960.94
Groceries,Occasional Shopper,Supermarkets ,Black Friday Blowout,363445.50,134,2712.28,534.96,4998.22
Groceries,Occasional Shopper,Supermarkets ,Cart Crasher Campaign,352984.58,127,2779.41,503.17,4985.57
Groceries,Occasional Shopper,Supermarkets ,Cashback Carnival,275938.23,111,2485.93,505.58,4985.27
Groceries,Occasional Shopper,Supermarkets ,Clearance Countdown,296426.60,102,2906.14,552.62,4937.42
Groceries,Occasional Shopper,Supermarkets ,Countdown to Savings,302172.23,112,2697.97,548.40,4894.70
Groceries,Occasional Shopper,Supermarkets ,Customer Appreciation Week,307363.61,113,2720.03,531.59,4990.33
Groceries,Occasional Shopper,Supermarkets ,Cyber Monday Mania,279753.63,106,2639.19,546.22,4996.97
Groceries,Occasional Shopper,Supermarkets ,Deal of the Month,334202.64,121,2762.01,568.82,4846.85
Groceries,Occasional Shopper,Supermarkets ,Double Points Bonanza,326661.48,116,2816.05,524.98,4899.81
Groceries,Occasional Shopper,Supermarkets ,Early Bird Specials,287445.01,108,2661.53,512.96,4850.46
Groceries,Occasional Shopper,Supermarkets ,End of Season Sale,342267.17,127,2695.02,512.76,4955.01
Groceries,Occasional Shopper,Supermarkets ,Exclusive Insider Offers,358806.44,130,2760.05,546.25,4963.84
Groceries,Occasional Shopper,Supermarkets ,Festive Fever Promo,323735.43,124,2610.77,525.60,4971.41
Groceries,Occasional Shopper,Supermarkets ,Final Call Frenzy,335560.28,124,2706.13,532.37,4970.89
Groceries,Occasional Shopper,Supermarkets ,Flash Frenzy Friday,316590.42,112,2826.70,505.72,4996.77
Groceries,Occasional Shopper,Supermarkets ,"Gift More, Spend Less",355440.49,127,2798.74,504.23,4991.67
Groceries,Occasional Shopper,Supermarkets ,Golden Hour Bargains,305691.99,112,2729.39,551.44,4927.91
Groceries,Occasional Shopper,Supermarkets ,Green Weekend Deals,299327.15,114,2625.68,543.56,4941.28
Groceries,Occasional Shopper,Supermarkets ,Happy Hour Discounts,292409.00,97,3014.53,545.31,4993.82
Groceries,Occasional Shopper,Supermarkets ,Holiday Shopping Rush,308770.27,116,2661.81,521.68,4957.44
Groceries,Occasional Shopper,Supermarkets ,Hot Picks Promo,338096.27,119,2841.15,600.80,4967.62
Groceries,Occasional Shopper,Supermarkets ,Instant Gratification Sale,329649.12,118,2793.64,599.54,4957.47
Groceries,Occasional Shopper,Supermarkets ,Limited Time Treasures,337412.30,123,2743.19,673.34,4983.03
Groceries,Occasional Shopper,Supermarkets ,Loyalty Rewards Blast,331067.55,125,2648.54,537.34,4976.10
Groceries,Occasional Shopper,Supermarkets ,Mega Weekend Bonanza,330481.48,113,2924.61,565.92,4938.54
Groceries,Occasional Shopper,Supermarkets ,Mid-Year Madness,373805.84,129,2897.72,536.31,4949.48
Groceries,Occasional Shopper,Supermarkets ,Midnight Madness,332754.64,116,2868.57,505.05,4977.93
Groceries,Occasional Shopper,Supermarkets ,Mystery Discount Days,286535.64,112,2558.35,562.80,4982.99
Groceries,Occasional Shopper,Supermarkets ,New Arrival Showcase,313621.60,116,2703.63,697.35,4991.74
Groceries,Occasional Shopper,Supermarkets ,New Product Launch Promo,292745.14,116,2523.67,535.51,4835.64
Groceries,Occasional Shopper,Supermarkets ,New Year Kickoff,313373.88,119,2633.39,540.87,4989.23
Groceries,Occasional Shopper,Supermarkets ,Price Drop Parade,350786.15,123,2851.92,509.15,4976.90
Groceries,Occasional Shopper,Supermarkets ,Red Tag Clearance,364036.89,120,3033.64,552.85,4987.23
Groceries,Occasional Shopper,Supermarkets ,Seasonal Surprise Box,296304.75,113,2622.17,500.56,4979.25
Groceries,Occasional Shopper,Supermarkets ,Shop & Save Spectacular,329981.10,112,2946.26,587.58,4928.17
Groceries,Occasional Shopper,Supermarkets ,Smart Shopper Week,328079.83,115,2852.87,517.94,4990.50
Groceries,Occasional Shopper,Supermarkets ,Spring Refresh Event,303270.35,114,2660.27,520.77,4991.30
Groceries,Occasional Shopper,Supermarkets ,Spring Splash Discounts,314486.32,122,2577.76,539.19,4977.56
Groceries,Occasional Shopper,Supermarkets ,Summer Sizzle Promo,269389.73,104,2590.29,570.74,4899.94
Groceries,Occasional Shopper,Supermarkets ,Super Savings Week,324180.10,120,2701.50,511.54,4971.41
Groceries,Occasional Shopper,Supermarkets ,Ultimate Value Event,288060.13,108,2667.22,533.87,4997.53
Groceries,Occasional Shopper,Supermarkets ,VIP Access Sale,355207.32,127,2796.91,533.36,4985.82
Groceries,Occasional Shopper,Supermarkets ,Weekend Warrior Specials,330381.43,122,2708.04,576.38,4948.15
Groceries,Occasional Shopper,Supermarkets ,Winter Clearance Carnival,346124.48,130,2662.50,525.70,4910.56
Groceries,Occasional Shopper,Supermarkets ,Winter Wonders Sale,321691.88,116,2773.21,582.25,4912.63
Groceries,Online Shopper,Large Malls / Complexes,12 Days of Deals,293549.18,111,2644.59,508.70,4946.35
Groceries,Online Shopper,Large Malls / Complexes,Autumn Deals Drive,292391.17,112,2610.64,534.21,4968.27
Groceries,Online Shopper,Large Malls / Complexes,BOGO Blitz,349062.43,116,3009.16,545.83,4982.36
Groceries,Online Shopper,Large Malls / Complexes,Back to School Boost,340004.03,114,2982.49,568.25,4999.06
Groceries,Online Shopper,Large Malls / Complexes,Birthday Bash Sale,304761.27,106,2875.11,563.69,4969.22
Groceries,Online Shopper,Large Malls / Complexes,Black Friday Blowout,246995.30,95,2599.95,509.93,4926.95
Groceries,Online Shopper,Large Malls / Complexes,Cart Crasher Campaign,300589.87,107,2809.25,562.26,4951.51
Groceries,Online Shopper,Large Malls / Complexes,Cashback Carnival,269682.66,105,2568.41,525.08,4952.28
Groceries,Online Shopper,Large Malls / Complexes,Clearance Countdown,292254.77,108,2706.06,566.70,4984.77
Groceries,Online Shopper,Large Malls / Complexes,Countdown to Savings,288354.47,112,2574.59,519.41,4978.31
Groceries,Online Shopper,Large Malls / Complexes,Customer Appreciation Week,291063.81,105,2772.04,552.37,4986.20
Groceries,Online Shopper,Large Malls / Complexes,Cyber Monday Mania,248260.55,83,2991.09,724.94,4968.94
Groceries,Online Shopper,Large Malls / Complexes,Deal of the Month,247533.89,91,2720.15,525.48,4961.74
Groceries,Online Shopper,Large Malls / Complexes,Double Points Bonanza,278677.90,109,2556.68,521.45,4965.18
Groceries,Online Shopper,Large Malls / Complexes,Early Bird Specials,337197.23,117,2882.03,501.54,4897.40
Groceries,Online Shopper,Large Malls / Complexes,End of Season Sale,277284.99,98,2829.44,523.88,4960.84
Groceries,Online Shopper,Large Malls / Complexes,Exclusive Insider Offers,242573.55,90,2695.26,518.25,4987.57
Groceries,Online Shopper,Large Malls / Complexes,Festive Fever Promo,304184.33,108,2816.52,505.30,4941.39
Groceries,Online Shopper,Large Malls / Complexes,Final Call Frenzy,282783.30,108,2618.36,521.68,4876.66
Groceries,Online Shopper,Large Malls / Complexes,Flash Frenzy Friday,299796.53,109,2750.43,531.39,4941.17
Groceries,Online Shopper,Large Malls / Complexes,"Gift More, Spend Less",304403.48,112,2717.89,534.77,4961.03
Groceries,Online Shopper,Large Malls / Complexes,Golden Hour Bargains,300710.29,111,2709.10,518.40,4997.02
Groceries,Online Shopper,Large Malls / Complexes,Green Weekend Deals,246573.16,85,2900.86,651.39,4917.52
Groceries,Online Shopper,Large Malls / Complexes,Happy Hour Discounts,253179.23,94,2693.40,527.48,4958.84
Groceries,Online Shopper,Large Malls / Complexes,Holiday Shopping Rush,252725.00,89,2839.61,653.96,4940.74
Groceries,Online Shopper,Large Malls / Complexes,Hot Picks Promo,240241.17,94,2555.76,584.68,4961.56
Groceries,Online Shopper,Large Malls / Complexes,Instant Gratification Sale,302589.10,108,2801.75,618.40,4988.78
Groceries,Online Shopper,Large Malls / Complexes,Limited Time Treasures,311625.42,109,2858.95,605.81,4968.45
Groceries,Online Shopper,Large Malls / Complexes,Loyalty Rewards Blast,279756.18,102,2742.71,501.89,4986.34
Groceries,Online Shopper,Large Malls / Complexes,Mega Weekend Bonanza,258608.56,93,2780.74,507.64,4923.05
Groceries,Online Shopper,Large Malls / Complexes,Mid-Year Madness,287893.54,103,2795.08,506.46,4982.61
Groceries,Online Shopper,Large Malls / Complexes,Midnight Madness,278961.40,97,2875.89,506.04,4876.30
Groceries,Online Shopper,Large Malls / Complexes,Mystery Discount Days,279839.29,93,3009.02,529.97,4930.13
Groceries,Online Shopper,Large Malls / Complexes,New Arrival Showcase,259043.35,92,2815.69,551.13,4996.06
Groceries,Online Shopper,Large Malls / Complexes,New Product Launch Promo,316866.27,114,2779.53,631.67,4973.45
Groceries,Online Shopper,Large Malls / Complexes,New Year Kickoff,220649.16,84,2626.78,520.12,4896.02
Groceries,Online Shopper,Large Malls / Complexes,Price Drop Parade,258262.72,93,2777.02,516.53,4999.83
Groceries,Online Shopper,Large Malls / Complexes,Red Tag Clearance,310042.74,112,2768.24,509.75,4959.82
Groceries,Online Shopper,Large Malls / Complexes,Seasonal Surprise Box,287060.01,107,2682.80,502.74,4951.48
Groceries,Online Shopper,Large Malls / Complexes,Shop & Save Spectacular,343150.90,122,2812.71,515.39,4958.67
Groceries,Online Shopper,Large Malls / Complexes,Smart Shopper Week,325371.47,115,2829.32,535.25,4996.20
Groceries,Online Shopper,Large Malls / Complexes,Spring Refresh Event,301117.12,103,2923.47,524.46,4977.31
Groceries,Online Shopper,Large Malls / Complexes,Spring Splash Discounts,299271.29,107,2796.93,538.24,4915.40
Groceries,Online Shopper,Large Malls / Complexes,Summer Sizzle Promo,341762.34,117,2921.05,501.06,4991.99
Groceries,Online Shopper,Large Malls / Complexes,Super Savings Week,249107.06,96,2594.87,505.59,4850.55
Groceries,Online Shopper,Large Malls / Complexes,Ultimate Value Event,357675.58,125,2861.40,511.38,4908.38
Groceries,Online Shopper,Large Malls / Complexes,VIP Access Sale,234595.03,86,2727.85,579.38,4917.57
Groceries,Online Shopper,Large Malls / Complexes,Weekend Warrior Specials,320687.49,120,2672.40,539.36,4990.17
Groceries,Online Shopper,Large Malls / Complexes,Winter Clearance Carnival,318725.70,112,2845.77,599.27,4953.95
Groceries,Online Shopper,Large Malls / Complexes,Winter Wonders Sale,240026.43,92,2608.98,505.12,4868.82
Groceries,Online Shopper,Small Stores / Shops,12 Days of Deals,265386.10,97,2735.94,556.88,4910.61
Groceries,Online Shopper,Small Stores / Shops,Autumn Deals Drive,371873.89,130,2860.57,518.91,4983.23
Groceries,Online Shopper,Small Stores / Shops,BOGO Blitz,310982.07,113,2752.05,509.11,4939.72
Groceries,Online Shopper,Small Stores / Shops,Back to School Boost,284273.99,107,2656.77,517.84,4938.26
Groceries,Online Shopper,Small Stores / Shops,Birthday Bash Sale,305619.58,114,2680.87,504.67,4925.48
Groceries,Online Shopper,Small Stores / Shops,Black Friday Blowout,310866.51,111,2800.60,511.36,4969.64
Groceries,Online Shopper,Small Stores / Shops,Cart Crasher Campaign,369106.95,121,3050.47,534.76,4993.97
Groceries,Online Shopper,Small Stores / Shops,Cashback Carnival,300236.44,113,2656.96,562.90,4982.83
Groceries,Online Shopper,Small Stores / Shops,Clearance Countdown,286129.33,98,2919.69,520.41,4982.62
Groceries,Online Shopper,Small Stores / Shops,Countdown to Savings,319014.21,119,2680.79,500.65,4927.48
Groceries,Online Shopper,Small Stores / Shops,Customer Appreciation Week,332075.62,122,2721.93,508.82,4997.84
Groceries,Online Shopper,Small Stores / Shops,Cyber Monday Mania,274295.92,101,2715.80,654.29,4984.13
Groceries,Online Shopper,Small Stores / Shops,Deal of the Month,327369.80,124,2640.08,580.21,4964.95
Groceries,Online Shopper,Small Stores / Shops,Double Points Bonanza,284481.57,106,2683.79,528.88,4889.55
Groceries,Online Shopper,Small Stores / Shops,Early Bird Specials,254630.38,108,2357.69,581.41,4936.57
Groceries,Online Shopper,Small Stores / Shops,End of Season Sale,261271.65,99,2639.11,505.76,4919.36
Groceries,Online Shopper,Small Stores / Shops,Exclusive Insider Offers,307474.83,107,2873.60,531.33,4989.15
Groceries,Online Shopper,Small Stores / Shops,Festive Fever Promo,248320.48,96,2586.67,524.48,4979.05
Groceries,Online Shopper,Small Stores / Shops,Final Call Frenzy,362929.94,123,2950.65,504.53,4953.05
Groceries,Online Shopper,Small Stores / Shops,Flash Frenzy Friday,291664.53,105,2777.76,529.89,4996.14
Groceries,Online Shopper,Small Stores / Shops,"Gift More, Spend Less",336404.34,120,2803.37,538.54,4955.45
Groceries,Online Shopper,Small Stores / Shops,Golden Hour Bargains,305117.91,115,2653.20,606.61,4982.96
Groceries,Online Shopper,Small Stores / Shops,Green Weekend Deals,319941.75,113,2831.34,548.92,4977.70
Groceries,Online Shopper,Small Stores / Shops,Happy Hour Discounts,285186.95,106,2690.44,596.27,4945.03
Groceries,Online Shopper,Small Stores / Shops,Holiday Shopping Rush,273200.20,98,2787.76,557.26,4998.79
Groceries,Online Shopper,Small Stores / Shops,Hot Picks Promo,338434.11,124,2729.31,501.36,4938.80
Groceries,Online Shopper,Small Stores / Shops,Instant Gratification Sale,323658.20,118,2742.87,556.54,4948.42
Groceries,Online Shopper,Small Stores / Shops,Limited Time Treasures,261636.87,106,2468.27,532.09,4941.87
Groceries,Online Shopper,Small Stores / Shops,Loyalty Rewards Blast,315347.07,114,2766.20,541.78,4983.03
Groceries,Online Shopper,Small Stores / Shops,Mega Weekend Bonanza,281114.00,102,2756.02,523.21,4923.95
Groceries,Online Shopper,Small Stores / Shops,Mid-Year Madness,296903.95,103,2882.56,503.67,4923.88
Groceries,Online Shopper,Small Stores / Shops,Midnight Madness,296432.70,111,2670.56,533.87,4819.51
Groceries,Online Shopper,Small Stores / Shops,Mystery Discount Days,362244.57,132,2744.28,501.42,4982.97
Groceries,Online Shopper,Small Stores / Shops,New Arrival Showcase,344407.35,117,2943.65,502.57,4949.38
Groceries,Online Shopper,Small Stores / Shops,New Product Launch Promo,314497.94,110,2859.07,506.06,4977.31
Groceries,Online Shopper,Small Stores / Shops,New Year Kickoff,300423.64,113,2658.62,550.62,4903.25
Groceries,Online Shopper,Small Stores / Shops,Price Drop Parade,308334.52,110,2803.04,619.87,4984.55
Groceries,Online Shopper,Small Stores / Shops,Red Tag Clearance,283729.25,107,2651.68,525.88,4972.25
Groceries,Online Shopper,Small Stores / Shops,Seasonal Surprise Box,351237.00,130,2701.82,542.31,4913.09
Groceries,Online Shopper,Small Stores / Shops,Shop & Save Spectacular,295008.71,104,2836.62,630.57,4941.71
Groceries,Online Shopper,Small Stores / Shops,Smart Shopper Week,323650.21,116,2790.09,543.06,4993.62
Groceries,Online Shopper,Small Stores / Shops,Spring Refresh Event,347687.40,133,2614.19,521.49,4995.87
Groceries,Online Shopper,Small Stores / Shops,Spring Splash Discounts,325774.11,111,2934.90,803.98,4980.26
Groceries,Online Shopper,Small Stores / Shops,Summer Sizzle Promo,348696.33,121,2881.79,514.60,4999.26
Groceries,Online Shopper,Small Stores / Shops,Super Savings Week,320569.46,112,2862.23,514.94,4989.05
Groceries,Online Shopper,Small Stores / Shops,Ultimate Value Event,381336.82,130,2933.36,522.77,4995.88
Groceries,Online Shopper,Small Stores / Shops,VIP Access Sale,333285.66,122,2731.85,514.15,4871.76
Groceries,Online Shopper,Small Stores / Shops,Weekend Warrior Specials,309583.51,115,2692.03,500.62,4994.22
Groceries,Online Shopper,Small Stores / Shops,Winter Clearance Carnival,317144.68,121,2621.03,596.23,4940.24
Groceries,Online Shopper,Small Stores / Shops,Winter Wonders Sale,302513.21,106,2853.90,518.68,4983.25
Groceries,Online Shopper,Supermarkets ,12 Days of Deals,295813.89,110,2689.22,531.82,4915.55
Groceries,Online Shopper,Supermarkets ,Autumn Deals Drive,407418.83,141,2889.50,573.99,4969.96
Groceries,Online Shopper,Supermarkets ,BOGO Blitz,352877.68,128,2756.86,573.59,4945.38
Groceries,Online Shopper,Supermarkets ,Back to School Boost,313753.80,118,2658.93,531.01,4950.39
Groceries,Online Shopper,Supermarkets ,Birthday Bash Sale,326848.58,114,2867.09,571.85,4890.24
Groceries,Online Shopper,Supermarkets ,Black Friday Blowout,363945.84,122,2983.16,575.71,4997.53
Groceries,Online Shopper,Supermarkets ,Cart Crasher Campaign,295707.47,111,2664.03,514.16,4999.82
Groceries,Online Shopper,Supermarkets ,Cashback Carnival,281328.35,107,2629.24,538.49,4981.81
Groceries,Online Shopper,Supermarkets ,Clearance Countdown,361863.84,126,2871.94,532.75,4990.25
